Position,Artist,Song Title,Year,Lyrics
21,The Pussycat Dolls,Buttons,2006,"What it do babyboo?
Yeah little mama you lookin' good
I see you wanna play with a player from the hood
Come holla at me you got it like that
Big Snoop Dogg with the lead Pussycat
I show you how I go down
Yeah I wanna throw down
Me and you one on one treat it like a showdown
You look at me I look at you
I'm reachin' for your shirt what you want me to do
I'm tellin' you loosen up my buttons babe (uh huh)
But you keep frontin' (uh)
Sayin' what you gon' do to me (uh huh)
But I ain't seen nothin'
I'm tellin' you loosen up my buttons babe (uh huh)
But you keep frontin' (uh)
Sayin' what you gon' do to me (uh huh)
But I ain't seen nothin'
Typical hardly the type I fall for
I like when the physical don't leave me askin' for more
I'm a sexy mama (mama)
Who knows just how to get what I wanna (wanna)
What I wanna do is spring this on ya (on ya)
Backup all the things that I told ya (told ya told ya told ya)
You've been sayin' all the right things all night long
But I can't seem to get you over here to help take this off
Baby can't you see? (see)
These clothes are fittin' on me (me)
The heat comin' from this beat (beat)
I'm about to blow
I don't think you know
I'm tellin' you loosen up my buttons babe (uh huh)
But you keep frontin' (uh)
Sayin' what you gon' do to me (uh huh)
But I ain't seen nothin'
I'm tellin' you loosen up my buttons babe (uh huh)
But you keep frontin' (uh)
Sayin' what you gon' do to me (uh huh)
But I ain't seen nothin'
You say you're a big boy but I can't agree
'Cuz the love you said you had ain't been put on me
I wonder (wonder)
If I'm just too much for you wonder (wonder)
My kiss don't make you just wonder (wonder)
What I got next for you
What you wanna do? (do)
Take a chance to recognize that this could be yours
I can see just like most guys that your game don't please
Baby can't you see? (see)
These clothes are fittin' on me (me)
The heat comin' from this beat (beat)
I'm about to blow
I don't think you know
I'm tellin' you loosen up my button babe (uh huh)
Oh-oh-oh-oh
But you keep frontin' (uh)
Sayin' what (oh-oh-oh-oh) you gon' do to me (uh huh)
But I ain't seen nothin'
I'm tellin' you loosen up my buttons babe (uh huh)
But you keep frontin' (uh)
Sayin' what you gon' do to me (uh huh)
But I ain't seen nothin'
Now you can get what you want
What I need what I need
And let me tell you what's crack-a-lackin 'fo I proceed
I'ma show you where to put it at PCD on me
Yeah I thought I saw a Puddycat
Now roll with the Big Dogg
All six of y'all on me
Now tell me how I feel babydoll
Ashley Nicole Carmit
Jessica Kimberly Melody
You tellin' me
Ha-ha... hot
Ha-ha... loosen up
Ha-ha... y-e-a-h...
Ha-ha... I can't take this
I'm tellin' you loosen up my buttons babe (uh huh)
But you keep frontin' (uh)
Sayin' what you gon' do to me (uh huh)
But I ain't seen nothin'
I'm tellin' you loosen up my buttons babe (uh huh)
But you keep frontin' (uh)
Sayin' what you gon' do to me (uh huh)
But I ain't seen nothin'
(oh-oh-oh)
I'm tellin' you loosen up my buttons babe (uh huh)
But you keep frontin' (uh)
Oh-oh-oh-oh-oh
Sayin' what you gon' do to me (uh huh)
But I ain't seen nothin'
I'm tellin' you
(oh-oh-oh-oh-oh-oh-oh) loosen up my buttons babe (uh huh)
But you keep frontin' (uh)
Sayin' what you gon' do to me (uh huh)
But I ain't seen nothin'"
22,Madonna,Sorry,2006,"Je suis dÃ©solÃ©
Lo siento
Ik ben droevig
Sono spiacente
PerdÃ³name

I heard it all before, I heard it all before
I heard it all before, I heard it all before
I heard it all before

I heard it all before, I heard it all before
I heard it all before, I heard it all before
I heard it all before, I heard it all before
I heard it all before, I heard it all before

I don't wanna hear
I don't wanna know
Please don't say you're sorry
I heard it all before
And I can take care of myself

I don't wanna hear
I don't wanna know
Please don't say, â€½Forgive meâ€
I've seen it all before
And I can't take it anymore

You're not half the man you think you are
Save your words because you've gone too far
I listened to your lies and all your stories
(I listened to your stories)
You're not half the man you'd like to be

I don't wanna hear
I don't wanna know
Please don't say you're sorry
I heard it all before
And I can take care of myself

I don't wanna hear
I don't wanna know
Please don't say, â€½Forgive meâ€
I've seen it all before
And I can't take it anymore

Don't explain yourself 'cause talk is cheap
There's more important things than hearing you speak
You stayed because I made it so convenient
(I made it so convenient)
Don't explain yourself, you'll never see

Gomen nasai
Mujhe maph kardo
Przepraszam
(Sorry, sorry, sorry)
Slicha
Forgive me

 (Sorry, sorry, sorry)
I heard it all before, I heard it all before
I heard it all before, I heard it all before
I heard it all before, I heard it all before
I heard it all before, I heard it all before

 (Sorry, sorry, sorry)
I heard it all before, I heard it all before
I heard it all before, I heard it all before
I heard it all before, I heard it all before
I heard it all before, I heard it all before

I don't wanna hear
I don't wanna know
Please don't say you're sorry
I heard it all before
And I can take care of myself

I don't wanna hear
I don't wanna know
Please don't say, â€½Forgive meâ€
I've seen it all before
And I can't take it anymore

I don't wanna hear
(Don't explain yourself)
I don't wanna know
('Cause talk is cheap)
Please don't say you're sorry

I heard it all before
(There's more important things)
And I can take care of myself
(Than hearing you speak)

I don't wanna hear
I don't wanna know
Please don't say, â€½Forgive meâ€"
23,Beyonce,Deja Vu,2006,"Bass, hi-hat
808, Jay, ready
Lets go get 'em
Come on

I used to run base like Juan Pierre
Now I run the bass hi-hat and the snare
I used to bag girls like purple bags
Now I bag B., boy you hurtin' that

Brooklyn bay where they birthed me at
Now be everywhere they never at
The audacity to have me with them curtains back
Me and B., she about to steam, stand back

Baby, seem like everywhere I go I seek you
From your eyes I smile, it's like I breathe you
Helplessly I reminisce, don't want to
Compare nobody to you

Boy, I try to catch myself but I'm outta control
Your sexiness is so appealing, I can't let it go

Know that I can't get over you, 'cause everything I see is you
And I don't want no substitute, baby, I swear it's deja vu
Know that I can't get over you, 'cause everything I see is you
And I don't want no substitute, baby, I swear it's deja vu

Seeing things that I know can't be, am I dreaming?
When I saw you walkin' past me, almost called your name
Got a better glimpse and then I looked away
'Cause like I'm losing it

Boy, I try to catch myself but I'm outta control
Your sexiness is so appealing, I can't let it go

Know that I can't get over you, 'cause everything I see is you
And I don't want no substitute, baby, I swear it's deja vu
Know that I can't get over you, 'cause everything I see is you
And I don't want no substitute, baby, I swear it's deja vu

Yes, Hova's flow so unusual
Baby girl you should already know
It's H-O, light up the dro
'Cause you gonna need help

Tryna study my, bounce
Flow glow, what's the difference
One you take in vein while the other you sniffin'
It's still dough, po-po try to convict 'em

Thats a no-go my dough keep the scales tippin' like 4-4s
Like her from the H O U S T O N
Blow wind, so Chicago of him
Is he the best ever? That's the argument

I don't make the list, don't be mad at me
I just make the hits like a fact of free
I'm just one to one nuttin' after me
No deja vu, just me and my OH

Baby I can't go anywhere
Without thinking that you're there
Seems like you're everywhere, it's true
Gotta be having deja vu

'Cause in my mind I want you here
Get on the next plane, I don't care
Is it because I'm missin' you?
That I'm having deja vu

Boy, I try to catch myself but I'm outta control
Your sexiness is so appealing, I can't let it go

Know that I can't get over you, 'cause everything I see is you
And I don't want no substitute, baby, I swear it's deja vu
Know that I can't get over you, 'cause everything I see is you
And I don't want no substitute, baby, I swear it's deja vu

Know that I can't get over you, 'cause everything I see is you
And I don't want no substitute, baby, I swear it's deja vu
Know that I can't get over you, 'cause everything I see is you
And I don't want no substitute, baby, I swear it's deja vu"
24,Take That,Patience,2006,"Just have a little patience

I'm still hurting from a love I lost
I'm feeling your frustration.
But any minute all the pain will stop.
Just hold me close inside your arms tonight
don't be too hard on my emotions

()
Cause I need time.
My heart is numb, has no feeling.
So while I'm still healing

Just try and have a little patience.
I really wanna start over again
I know you wanna be my salvation.

The one that I can always depend.
I'll try to be strong. Believe me
I'm trying to move on
It's complicated but understand me.

Cause I need time
My heart is numb, has no feeling
So while I'm still healing
Just try and have a little patience, Yeah
Have a little patience, Yeah

Cause these scars run so deep
It's been hard
But I have to believe.

Have a little patience
Have a little patience
Woah, Cause I, I just need time
My heart is numb, has no feeling
So while I'm still healing
Just try, and have a little patience
Have a little patience
My heart is numb, has no feeling
So while I'm still healing
Just try and have a little... Patience"
25,Pink,Stupid Girls,2006,"White knuckles
And sweaty palms from hangin' on too tight
Clenched shut jaw
I've got another headache again tonight

Eyes on fire, eyes on fire
And they burn from all the tears
I've been cryin', I've been cryin'
I've been dyin' over you

Tie a knot in the rope
Tryin' to hold, tryin' to hold
But there's nothing to grasp
So I let go

I think I've finally had enough
I think I maybe think too much
I think this might be it for us
Blow me one last kiss

You think I'm just too serious
I think you're full of shit
My head is spinning, so
Blow me one last kiss

Just when it can't get worse
I've had a shit day
You've had a shit day
We've had a shit day

I think that life's too short for this
Want back my ignorance and bliss
I think I've had enough of this
Blow me one last kiss

I won't miss all of the fighting
That we always did
Take it in
I mean what I say when I say there is nothing left

No more sick whiskey dick
No more battles from me
You'll be callin' a trick
'Cause you no longer sleep

I'll dress nice, I'll look good
I'll go dancin' alone
I will laugh, I'll get drunk
I'll take somebody home

I think I've finally had enough
I think I maybe think too much
I think this might be it for us
Blow me one last kiss

You think I'm just too serious
I think you're full of shit
My head is spinning, so
Blow me one last kiss

Just when it can't get worse
I've had a shit day
You've had a shit day
We've had a shit day

I think that life's too short for this
Want back my ignorance and bliss
I think I've had enough of this
Blow me one last kiss

Da da da da
Da da da da
Blow me one last kiss

I will do what I please, anything that I want
I will breathe, I will breathe, I won't worry at all
You will pay for your sins, you'll be sorry my dear
All the lies, otherwise, will be crystal clear.

I think I've finally had enough
I think I maybe think too much
I think this might be it for us
Blow me one last kiss

You think I'm just too serious
I think you're full of shit
My head is spinning, so
Blow me one last kiss

Just when it can't get worse
I've had a shit day
You've had a shit day
We've had a shit day

I think that life's too short for this
Want back my ignorance and bliss
I think I've had enough of this
Blow me one last kiss

Na na na na
Da da da da
Na na na na
Da da da da
Blow me one last kiss

Na na na na
Da da da da
Na na na na
Da da da da
Blow me one last kiss

Just when it can't get worse
I've had a shit day
You've had a shit day
We've had a shit day

I think that life's too short for this
Want back my ignorance and bliss
I think I've had enough of this
Blow me one last kiss"
26,My Chemical Romance,Welcome to the Black Parade,2006,"When I was a young boy
My father took me into the city
To see a marching band
He said, ""Son, when you grow up
Would you be the saviour of the broken
The beaten and the damned?""

He said, ""Will you defeat them
Your demons, and all the non-believers
The plans that they have made?""
""Because one day I'll leave you
A phantom to lead you in the summer
To join The Black Parade""

When I was a young boy
My father took me into the city
To see a marching band
He said, ""Son, when you grow up
Would you be the saviour of the broken
The beaten and the damned?""

Sometimes I get the feeling she's watching over me
And other times I feel like I should go
And through it all, the rise and fall, the bodies in the streets
And when you're gone, we want you all to know

We'll carry on
We'll carry on
And though you're dead and gone believe me
Your memory will carry on
You'll carry on

And in my heart I can't contain it
The anthem won't explain it

A world that sends you reeling from decimated dreams
Your misery and hate will kill us all
So paint it black and take it back
Let's shout it loud and clear
Defiant to the end we hear the call

To carry on
We'll carry on
And though you're dead and gone believe me
Your memory will carry on
We'll carry on

And though you're broken and defeated
Your weary widow marches

On and on we carry through the fears
Oh, oh, oh
Disappointed faces of your peers
Oh, oh, oh
Take a look at me cause I could not care at all

Do or die, you'll never make me
Because the world will never take my heart
Go and try, you'll never break me
We want it all, we wanna play this part
I won't explain or say I'm sorry
I'm unashamed, I'm gonna show my scar
Give a cheer for all the broken
Listen here, because it's who we are
I'm just a man, I'm not a hero
Just a boy, who had to sing this song
I'm just a man, I'm not a hero
I don't care

We'll carry on
We'll carry on
And though you're dead and gone believe me
Your memory will carry on
You'll carry on

And though you're broken and defeated
Your weary widow marches on

Do or die, you'll never make me
Because the world will never take my heart
Go and try, you'll never break me
We want it all, we wanna play this part (We'll carry on)
Do or die, you'll never make me (We'll carry on)
Because the world will never take my heart (We'll carry on)
Go and try, you'll never break me (We'll carry)
We want it all, we wanna play this part (We'll carry on)"
27,Gwen Stefani,Wind It Up,2006,"High on the hill with the lonely goatherd
Lay odl lay odl lay he hoo
Yodel back with the girl & goatherd
Lay odl lay odl oh.
Wind It Up, Wind It Up, Wind It Up!
Odl lay odl lay odl-oo.
Yeah.
This is the key that makes us wind up
When the beat comes on, the girls all line up
And the boys all look, but no, they can't touch
But the girls want to know why boys like us so much.
They like the way we dance, they like the way we work
They like the way that L.A.M.B. is going 'cross my shirt
They like the way my pants, it compliments my shape.
She's crazy, right?
They like the way we react every time we hear the...
Every time the bass bang
Realize it calls your name
Let the beat wind you up
And don't stop 'til your time is up.
Get in line now.
Wind It Up! Uh, uh, uh.
Wind It Up! Uh, uh, uh.,,,,,,
Come on.
Wind It Up! Uh, uh, uh.
Odl lay odl lay odl-oo.
You've got to let the beat get under your skin
You've got to open up & let it all in
But see, once it gets in, the popping begins
Then you find out why all the boys stare.
See, they're trying to bite our style
Trying to study our approach
They like the way we do it, so original
I guess that they are slow, so they should leave the room
This beat is for the clubs & cars that go...
Every time the bass bang
Realize it calls your name
Let the beat wind you up
And don't stop 'til your time is up.
Get in line now.
Wind It Up! Uh, uh, uh.
Are you all ready?
Wind It Up! Uh, uh, uh.
Wind It Up! Uh, uh, uh...
Wind It Up!
Odl lay odl lay odl-oo.
Uh-huh, it's your moment
Uh-huh, come on girl, you know you own it
Uh-huh, you know your key is still tick-tockin'
Hell yeah, but you know they're watchin'.
Get it girl, get it, get it girl
Get it girl, get it, get it girl...
To the front, to the side
To the back, but don't let him ride
Keep goin' girl, it's your night
Don't let him steal your light
I know he thinks your fine & stuff.
But does he know how to wind you up?
Come on.
Wind It Up! Uh, uh, uh.
Wind It Up! Uh, uh, uh...
Wind It Up! Uh, uh, uh.
Wind It Up!
Odl lay odl lay odl lay, hey!"
28,Evanescence,Call me when you're sober,2006,"Don't cry to me.
If you loved me
You would be here with me.
You want me
Come find me.
Make up your mind.

Should I let you fall?
Lose it all?
So maybe you can remember yourself.
Can't keep believing
We're only deceiving ourselves .
And I'm sick of the lie
And you're too late.

Don't cry to me.
If you loved me
You would be here with me.
You want me
Come find me.
Make up your mind.

Couldn't take the blame.
Sick with shame.
Must be exhausting to lose your own game.
Selfishly hated
No wonder you're jaded.
You can't play the victim this time

And you're too late.
Don't cry to me.
If you loved me
You would be here with me.
You want me
Come find me.

Make up your mind.
You never call me when you're sober.
You only want it cause it's over

It's over.
How could I have burned paradise?
How could I - you were never mine.
So don't cry to me.
If you loved me
You would be here with me.
Don't lie to me
Just get your things.
I've made up your mind..."
29,Pink,U & Ur Hand,2006,"Pink
Miscellaneous
U And Ur Hand
Uh uh uh uh uh uh uh oh
Uh uh uh uh uh uh uh oh
Check it out
Going out
On the late night
Looking tight
Feeling nice
It's a **** fight
I can tell
I just know
That it's going down
Tonight
At the door we don't wait cause we know them
At the bar six shots just beginning
That's when dick head put his hands on me
But you see

I'm not here for your entertainment
You don't really want to mess with me tonight
Just stop and take a second
I was fine before you walked into my life
Cause you know it's over
Before it began
Keep your drink just give me the money
It's just you and your hand tonight

Uh uh uh uh uh uh uh oh
Uh uh uh uh uh uh uh oh

Midnight
I'm drunk
I don't give a ***k
Wanna dance
By myself
Guess you're outta luck
Don't touch
Back up
I'm not the one
Buh bye
Listen up it's just not happening
You can say what you want to your boyfriends
Just let me have my fun tonight
Aiight

I'm not here for your entertainment
You don't really want to mess with me tonight
Just stop and take a second
I was fine before you walked into my life
Cause you know it's over
Before it began
Keep your drink just give me the money
It's just you and your hand tonight

Uh uh uh uh uh uh uh oh
Break break
Break it down

In the corner with your boys you bet up five bucks
To get at the girl that just walked in but she thinks you suck
We didn't get all dressed up just for you to see
So quit spilling your drinks on me yeah

You know who you are
High fivin, talkin ****, but you're going home alone arentcha?

Cause I'm not here for your entertainment
No
You don't really want to mess with me tonight
Just stop and take a second
Just stop and take a second
I was fine before you walked into my life
Cause you know it's over
Know it's over
Before it began
Keep your drink just give me the money
It's just you and your hand tonight
It's just you and your hand

I'm not here for your entertainment
No no no
You don't really want to mess with me tonight
Just stop and take a second
Just take a second
I was fine before you walked into my life
Cause you know it's over
Before it began
Keep your drink just give me the money
It's just you and your hand tonight
Yeah oh"
30,Cascada,Everytime We Touch,2006,"I still hear your voice when you sleep next to me
I still feel your touch in my dreams
Forgive me my weakness, but I don't know why
Without you it's hard to survive

'Cause everytime we touch, I get this feeling
And everytime we kiss, I swear I could fly
Can't you feel my heart beat fast?
I want this to last
I need you by my side

â€~Cause everytime we touch, I feel the static
And everytime we kiss, I reach for the sky
Can't you hear my heart beat so?
I can't let you go
I want you in my life

Your arms are my castle, your heart is my sky
They wipe away tears that I cry
The good and the bad times, we've been through them all
You make me rise when I fall

'Cause everytime we touch, I get this feeling
And everytime we kiss I swear I could fly
Can't you feel my heart beat fast?
I want this to last
I need you by my side

'Cause everytime we touch, I feel the static
And everytime we kiss, I reach for the sky
Can't you hear my heart beat so?
I can't let you go
I want you in my life

'Cause everytime we touch, I get this feeling
And everytime we kiss, I swear I could fly
Can't you feel my heart beat fast?
I want this to last
I need you by my side"
31,Rihanna,Unfaithful,2006,"story of my life

searching for the right
but it keeps avoading me
sorrow in my soul
cause it seems that wrong
really loves my company
he's more than a man
and this is more than love
the reason that the sky is blue
the clouds are rolling in, because I'm gone again
and to him I just can't be true
and I know that he knows
I'm unfaithful and it
kills him inside
to know that I am happy with some other guy
I can see him dying

I don't wanna do this anymore

I don't wanna be the reason why

every time I walk out the door
I see him die a little more inside
I don't wanna hurt him anymore
I don't wanna take away his life
I don't wanna be a murderer

I feel it in the air
as I'm doing my hair
preparing for another day
a kiss upon my cheek
as here on refonlicky
as if I'm gonna be out late
I say I won't be long
just hanging with the girls
a lie I didn't have to tell
because we both know
where I'm about to go
and we know it very well
cause I know that
he knows I'm unfaithful
and it kills him inside
to know that I am happy with
some other guy

I can see him dying

I don't wanna do this anymore
I don't wanna be the reason why
every time I walk out the door
I see him die a little more inside
I don't wanna hurt him anymore
I don't wanna take away his life

I don't wanna be a murderer

our love, his trust
I might as well take a gun
and put it to his head
get it over with

I don't wanna do this anymore
anymoree
ohooooo
any anymore
I don't wanna do this anymore
I don't wanna be the reason why
cause evreytime I walk out the door
I see him die a little more inside
I don't wanna hurt him anymore
I don't wanna take away his life
I don't wanna be a murderer
a murderer
nooo
aaaaaye"
32,Sandi Thom,I Wish I Was A Punk Rocker (With Flowers In My Hair),2006,"Oh, I wish I was a punk rocker with flowers in my hair
In '77 and '69, revolution was in the air
I was born too late to a world that doesn't care
Oh, I wish I was a punk rocker with flowers in my hair

When the head of state didn't play guitar
Not everybody drove a car
When music really mattered and when radio was king
When accountants didn't have control
And the media couldn't buy your soul
And computers were still scary and we didn't know everything

Oh, I wish I was a punk rocker with flowers in my hair
In '77 and '69, revolution was in the air
I was born too late to a world that doesn't care
Oh, I wish I was a punk rocker with flowers in my hair

When pop stars still remained a myth
And ignorance could still be bliss
And when God Save the Queen she turned a whiter shade of pale
When my mom and dad were in their teens
And anarchy was still a dream
And the only way to stay in touch was a letter in the mail

Oh, I wish I was a punk rocker with flowers in my hair
In '77 and '69, revolution was in the air
I was born too late to a world that doesn't care
Oh, I wish I was a punk rocker with flowers in my hair

When record shops were on top
And vinyl was all that they stocked
And the super info-highway was still drifting out in space
Kids were wearing hand-me-downs
And playing games meant kick arounds
And footballers who had long hair and dirt across their face

Oh, I wish I was a punk rocker with flowers in my hair
In '77 and '69, revolution was in the air
I was born too late to a world that doesn't care
Oh, I wish I was a punk rocker with flowers in my hair

I was born too late to a world that doesn't care
Oh, I wish I was a punk rocker with flowers in my hair"
33,Nelly Furtado,Maneater,2006,"Take it back, take it back

Everybody look at me me
I walk in the door you start screaming
C'mon everybody what you here for
Move your body around like a nympho

Everybody get your neck to crack around
All you crazy people c'mon jump around
I wanna see you all on your knees knees
You either wanna be with me or be me (C'mon now)

Maneater
Make you work hard make you spend hard
Make you want all of her love
She's a maneater
Make you buy cars make you cut cards
Make you fall real hard in love

She's a maneater
Make you work hard make you spend hard
Make you want all of her love
She's a maneater
Make you buy cars make you cut cards
Wish you never ever met her at all

And when she walks she walks with passion
When she talks she talks like she can handle it
When she asks for something boy, she means it
Even if you never ever seen it

Everybody get your neck to crack around
All you crazy people c'mon jump around
You doing anything to keep her by your side
Because she says she love you, love you long time (C'mon now)

Maneater
Make you work hard make you spend hard
Make you want all of her love
She's a maneater
Make you buy cars make you cut cards
Make you fall real hard in love

She's a maneater
Make you work hard make you spend hard
Make you want all of her love
She's a maneater
Make you buy cars make you cut cards
Wish you never ever met her at all

(Oh Oh) Aaaaa...

(Oh Oh) Aaaaa...

(Oh Oh) Aaaaa...

(Oh Oh) Aaaaa...

(C'mon now)

Maneater
Make you work hard make you spend hard
Make you want all of her love
She's a maneater
Make you buy cars make you cut cards
Make you fall real hard in love

She's a maneater
Make you work hard make you spend hard
Make you want all of her love
She's a maneater
Make you buy cars make you cut cards
Wish you never ever met her at all

No, Never ever met her at all

(What'chu sayin' girl?)
You wish you never ever met her at all (I've been around the world, I've never seen a girl like this)
She is a maneater."
34,The Pussycat Dolls,Beep,2006,"Ha, ha ha, ha ha
Ha, ha ha, ha
Ha ha, ha ha, ha ha
Ha, ha ha, ha

It's funny how a man only thinks about the
You got a real big heart, but I'm looking at your
You got real big brains, but I'm looking at your
Girl, there ain't no pain in me looking at your

I don't give a
Keep looking at my
'Cause it don't mean a thing if you're looking at my
Ha, I'ma do my thing while you're playing with your
Ha, ha ha, ha ha ha ha

Every boy's the same
Since I been in the seventh grade
They've been trying to get with me
Trying to ha ha ha, ha ha ha

They always got a plan
To be my one and only man
Want to hold me with their hands
Want to ha ha ha, ha ha ha

I keep turning â€~em down
But, they always come around
Asking me to go around
That's not the way it's going down

'Cause they only want, only want
My ha ha ha, ha ha ha
Only want what they want
But, na ah ah, na ah ah

It's funny how a man only thinks about the
You got a real big heart, but I'm looking at your
You got real big brains, but I'm looking at your
Girl, there ain't no pain in me looking at your

I don't give a
Keep looking at my
'Cause it don't mean a thing if you're looking at my
Ha, I'ma do my thing while you're playing with your
Ha, ha ha, ha ha ha ha

Do you know that â€~no'
Don't mean â€~yes'? It means no
So just hold up, wait a minute
Let me put my two cents in it

One, just be patient
Don't be rushing
Like you're anxious
And two, you're just too aggressive
Trying to get your ahh

Do you know that I know?
And I don't want to go there

They only want, only want
My ha ha ha, ha ha ha
Only want what they want
But, na ah ah, na ah ah

It's funny how a man only thinks about the
You got a real big heart, but I'm looking at your
You got real big brains, but I'm looking at your
Girl, there ain't no pain in me looking at your

I don't give a
Keep looking at my
'Cause it don't mean a thing if you're looking at my
Ha, I'ma do my thing while you're playing with your
Ha ha ha ha, ha ha

Ooh, you've got it bad I can tell
You want it bad, but oh well
What you got for me
Is something I, something I don't need
Hey!

It's funny how a man only thinks about the
You got a real big heart, but I'm looking at your
You got real big brains, but I'm looking at your
Girl, there ain't no pain in me looking at your

I don't give a
Keep looking at my
'Cause it don't mean a thang if you're looking at my
Ha, I'ma do my thang while you're playing with your
Ha, ha ha, ha ha ha ha

It's funny how a man only thinks about the
You got a real big heart, but I'm looking at your
You got real big brains, but I'm looking at your
Girl, there ain't no pain in me looking at your

I don't give a
Keep looking at my
'Cause it don't mean a thing if you're looking at my
Ha, I'ma do my thing while you're playing with your
Ha, ha ha, ha ha ha ha"
35,Mary J Blige,Be Without You,2006,"I wanna be with you, gotta be with you, need to be with you, oh, oh
I wanna be with you, gotta be with you, need to be with you
Oh, oh, oh, oh, ooh, oh, ooh

Chemistry was crazy from the get go
Neither one of us knew why
We didn't build nothing overnight
'Cause a love like this takes some time

People swore it off as a phase, said we can't see that
Now from top to bottom they see that we did that, yes
It's so true that yes, we've been through it, yes
We got real shit, yes, see baby we've been

Too strong for too long and I can't be without you baby
And I'll be waiting up until you get home
'Cause I can't sleep without you baby
Anybody who's ever loved, you know just what I feel
Too hard to fake it, nothing can replace it
Call the radio if you just can't be without your baby, yeah

I got a question for you
See I already know the answer but still I wanna ask you
Would you lie? No, make me cry? No
Do somethin' behind my back and then try to cover it up?

Well, neither would I, baby
My love is only your love, yes
I'll be faithful, yes, I'm for real, yes
And with us you'll always know the deal

We've been too strong for too long and I can't be without you baby, oh
And I'll be waiting up until you get home
'Cause I can't sleep without you baby, oh
Anybody who's ever loved, you know just what I feel
Too hard to fake it, nothing can replace it
Call the radio if you just can't be without your baby, yeah

See this is real talk I'm always staying, no matter what
Good or bad, thick and thin, right or wrong, all day everyday, hey
Now if you're down on love or don't believe
This ain't for you, no, this ain't for you and if you got it deep in your heart
And deep down you know that it's true, come on, come on, come on

Well, let me see you put your hands up, hands up
Fellas tell your lady she's the one, fellas tell your lady she's the one, oh
Put your hands up, hands up ladies let him know he's got your love
Look him right in his eyes and tell him

We've been too strong for too long and I can't be without you baby
I'll be waiting up until you get home
'Cause I can't sleep without you baby, oh
Anybody who's ever loved, you know just what I feel
Too hard to fake it, nothing can replace it
Call the radio if you just can't be without your baby, hey oh, hey oh

I wanna be with you, gotta be with you, need to be with you
I wanna be with you, gotta be with you, need to be with you
I wanna be with you, gotta be with you, need to be with you
I wanna be with you, gotta be with you, need to be with you
I wanna be with you, gotta be with you, need to be with you"
