Position,Artist,Song Title,Year,Lyrics
32,Yvonne Elliman,If I Can't Have You,1978,"Don't know why I'm surviving every lonely day
When there's got to be no chance for me
My life would end
And it doesn't matter how I cry
My tears, so far, are a waste of time
If I turn away
Am I strong enough to see it through?
Go crazy is what I will do
If I can't have you

I don't want nobody, baby
If I can't have you, uh-huh-huh, oh
If I can't have you
I don't want nobody, baby
If I can't have you, uh-hoh

Can't let go and it doesn't matter how I try
I gave it all so easily
To you my love
To dreams that never will come true
Am I strong enough to see it through?
Go crazy is what I will do
If I can't have you

I don't want nobody, baby
If I can't have you, uh-huh-huh, oh
If I can't have you
I don't want nobody, baby
If I can't have you, uh-hoh, oh

Oh, if I can't have you
I don't want nobody, baby
If I can't have you, uh-huh-huh, oh 
(no, nobody)
If I can't have you
I don't want nobody, baby
If I can't have you, uh-hoh, oh 
(I don't want nobody)

If I can't have you
I don't want nobody, baby
If I can't have you, uh-huh-huh, oh 
(nobody)
If I can't have you
I don't want nobody, baby
If I can't have you, uh-hoh, oh"
33,Wings,With a Little Luck,1978,"With a little luck, we can help it out.
We can make this whole damn thing work out.
With a little love, we can lay it down.
Can't you feel the town exploding?
There is no end to what we can do together.
There is no end, there is no end.
The wiliow turns his back on inclement weather;
And if he can do it, we can do it, just me and you,

And a little luck, we can clear it up.
We can bring it in for a landing,
With a little luck, we can turn it on.
There can be no misunderstanding.

There is no end to what we can do together.
There is no end, there is no end.
The willow turns his back on inclement weather;
We can do it, just me and you.

With a little push, we could set it off.
We can send it rocketing skywards.
With a little love, we could shake it up.
Don't you feel the comet exploding?

With a little luck.
With a little luck.
With a little luck, a little luck, a little luck.
With a little luck.
With a little luck.
With a little luck, a little luck, a little luck.

PAUL MCCARTNEY & WINGS"
34,Eric Clapton,Wonderful Tonight,1978,"It's late in the evening, she's wondering what clothes to wear
She puts on her make up and brushes her long blonde hair
And then she asks me, ""Do I look alright?""
And I say, ""Yes, you look wonderful tonight""

We go to a party and everyone turns to see
This beautiful lady, that's walking around with me
And then she asks me, ""Do you feel alright?""
And I say, ""Yes, I feel wonderful tonight""

And I feel wonderful
Because I see the love light in your eyes
And the wonder of it all
Is that you just don't realize how much I love you

It's time to go home now and I've got an aching head
So I give her the car keys and she helps me to bed
And then I tell her, as I turn out the light
I say, ""My darling, you were wonderful tonight
Oh my darling, you were wonderful tonight"""
35,Nick Gilder,Hot Child In The City,1978,"Danger in the shape of somethin' wild
Stranger dressed in black, she's a hungry child
No one knows who she is or what her name is
I don't know where she came from or what her game is

Hot child in the city
Hot child in the city
Runnin' wild and lookin' pretty
Hot child in the city

So young to be loose and on her own
Young boys, they all want to take her home
She goes downtown, the boys all stop and stare
When she goes downtown, she walks like she just don't care, care

Hot child in the city
Hot child in the city
Runnin' wild and lookin' pretty
Yeah, hot child in the city

Come on down to my place, baby
We'll talk about love
Come on down to my place, woman
We'll make love!

Hot child in the city
Hot child in the city
She's kinda dangerous
Hot child in the city

Young child, runnin' wild and lookin' pretty
Young child, runnin' wild
Hot child in the city
Hot child in the city

Hot child in the city
Hot child in the city
Hot child in the city
Hot child in the city

Hot child in the city
Hot child in the city
Hot child in the city"
36,Johnny Mathis,Too Much Too Little Too Late,1978,"Guess it's over, call it a day
Sorry that it had to end this way
No reason to pretend
We knew it had to end some day, this way

Yes, it's over, the kids are gone
What's the use of tryin' to hang on?
Somewhere we lost the key
So little left for you and me and it's clear to see

Too much, too little
Too late to lie again with you
Too much, too little
Too late to try again with you
We're in the middle of
Ending something that we knew

It's over
Oh, it was over

Too much, too little
Too late to ever try again
Too much, too little
Too late, let's end it being friends
Too much, too little
Too late, we knew it had to end

Ah, it's over
It's over

Yes, it's over, the chips are down
(Whoa)
Nearly all our bridges tumbled down
Whatever chance we try, let's face it widened-eye
It's over
(It's over)
It's over

Too much, too little
Too late to ever try again
Too much, too little
Too late, let's end it being friends
Too much, too little
Too late, we knew it had to end

And it's over
And it's over
And it's over

Too much, too little
Too late to ever try again
Too much, too little
Too late, let's end it being friends

Too much, too little
Too late to ever try again
Too much, too little
Too late, let's end it being friends

Too much, too little
Too late to ever try again
Too much, too little
Too late, let's end it being friends
..."
37,Roberta Flack,The Closer I Get To You,1978,"The closer I get to you
The more you make me see
By giving me all you got
Your love has captured me

Over and over again
I tried to tell myself that we
Could never be more than friends
And all the while inside I knew it was real
The way you make me feel

Lying here next to you
Time just seems to fly
Needing you more and more
Let's give love a try

Oh
Sweeter and sweeter love grows
And Heaven's there for those
Who fool the tricks of time
With the hearts of love, they find true love
In a special way

The closer I get to you
The more you make me see
By giving me all you got
Your love has captured me

Over and over again
I try to tell myself that we
Could never be more than friends
And all the while inside I knew it was real
The way you make me feel

The closer I get to you
The more you make me see
By giving you all I got
Your love has captured me

The closer I get to you
The feeling comes over me
Me too
Pulling closer, sweet as the gravity

The closer I get to you"
38,Evelyn 'Champagne' King,Shame,1978,"Shame, burning you keep my whole body yearning
You got me so confused it's a shame
Sometimes I think I'm going insane
But still I want to stay

Wrapped in your arms is where I want to be, want to be
Wrapped in your arms that's my high

Shame, ooh my mother says you're playing a game
And what you do to me is a shame
Ooh, gonna love you just the same
Mama just don't understand

Wrapped in your arms is where I want to be, want to be
Wrapped in your arms that's my high

I can't get enough, ooh baby
Enough of that magic touch
Love is in my heart tearing the rules apart
So, why should I be ashamed

Only love can be to blame
If we lose our love it's a shame
Ooh, I wouldn't want to live with the pain
Gonna stay forever

Wrapped in your arms is where I want to be, want to be
Wrapped in your arms that's my high

Shame, only love can be to blame
If we lose our love it's a shame
Ooh, I wouldn't want to live with the pain
Oh it's a shame, oh it's a, oh, it's a shame

Shame, oh it's a shame
Mama just don't understand
Oh, how I love my man, shame
It's a, oh it's a shame

Shame, ooh
Shame, ooh

Shame, ooh yeah
Shame slow down [Incomprehensible]
Slow down [Incomprehensible] shame

Ain't no reason[Incomprehensible]
Oh it's a shame"
39,Alicia Bridges,I Love the Nightlife,1978,"I love the nightlife
I got to boogie, on the disco 'round, oh yeah
Oh, I love the nightlife
I got to boogie, on the disco 'round, oh yeah

Please don't talk about love tonight
Please don't talk about sweet love
Please don't talk about bein' true
And all the trouble, we've been through

Ah, please don't talk about all of the plans
We had, for fixin' this broken romance
I want to go where the people dance
I want some action, I want to live

Action, I got so much to give
I want to give it, I want to get some too

Oh I, oh I, I love the nightlife
I got to boogie, on the disco 'round, oh yeah
Oh, I love the nightlife
I got to boogie, on the disco 'round, oh yeah

Please don't talk about love tonight
Your sweet talkin' won't make it right
Love and lies just bring me down
When you've got women all over town

You can love them all and when you're through
Maybe that'll make, huh, a man out of you
I got to go where the people dance
I want some action, I want to live

Action, I got so much to give
I want to give it, I want to get some too

Oh I, I love the nightlife
I got to boogie, on the disco 'round, oh yeah
Oh, I love the night life
I got to boogie, on the disco 'round, oh yeah

Oh, I love the nightlife
I got to boogie, on the disco 'round, yeah
Oh, I love the night life
I got to boogie, on the disco 'round, yeah

Oh, I love the nightlife
I got to boogie, on the disco 'round, oh yeah
Oh, I love the night life
I got to boogie, on the disco 'round, yeah

Oh, I love the nightlife
I got to boogie, on the disco 'round, oh yeah"
40,Abba,Summer Night City,1978,"Summer night city
Summer night city

Waiting for the sunrise, soul dancing in the dark
Summer night city
Walking in the moonlight, love-making in a park
Summer night city

In the sun I feel like sleeping, I can't take it for too long
My impatience slowly creeping up my spine and growing strong
I know what's waiting there for me, tonight I'm loose and fancy-free

When the night comes with the action I just know it's time to go
Can't resist the strange attraction from that giant dynamo
Lots to take and lots to give, time to breathe and time to live

Waiting for the sunrise, soul dancing in the dark
Summer night city
Walking in the moonlight, love-making in a park
Summer night city

It's elusive call it glitter somehow something turns me on
Some folks only see the litter, we don't miss them when they're gone
I love the feeling in the air, my kind of people everywhere

When the night comes with the action I just know it's time to go
Can't resist the strange attraction from that giant dynamo
And tomorrow, when the dawning and the first birds start to sing
In the pale light of the morning nothings worth remembering
It's a dream, it's out of reach scattered driftwood on the beach

Waiting for the sunrise, soul dancing in the dark
Summer night city
Walking in the moonlight, love-making in a park
Summer night city

Waiting for the sunrise, soul dancing in the dark
Summer night city
Walking in the moonlight, love-making in a park
Summer night city

Waiting for the sunrise, soul dancing in the dark
Summer night city
Walking in the moonlight, love-making in a park
Summer night city"
41,Plastic Bertrand,Ca Plane Pour Moi,1978,"(Wham! Bam!)
(Mon chat 'Splash')
GÃ®t sur mon lit
A bouffÃ© sa langue

En buvant
(Tronc)
Mon whisky
Quant Ã  moi

Peu dormi, vidÃ©, brimÃ©
J'ai dÃ» dormir dans la gouttiÃ¨re
OÃ¹ j'ai eu un flash
Hou! Hou! Hou! Hou!
En quatre couleurs

Allez hop!
Un matin
Une
(Louloute)
Est venue chez-moi

PoupÃ©e de Cellophane
Cheveux chinois
Un sparadrap
Une gueule de bois

A bu ma biÃ¨re
Dans un grand verre
En caoutchouc
Hou! Hou! Hou! Hou!
Comme un indien dans son igloo

Ã*a plane pour moi
Ã*a plane pour moi
Ã*a plane pour moi, moi, moi, moi, moi
Ã*a plane pour moi
Hou! Hou! Hou! Hou!
Ã*a plane pour moi

Allez hop! La nana
Quel panard!
Quelle vibration!
De s'envoyer

Sur le paillasson
LimÃ©e, ruinÃ©e, vidÃ©e, comblÃ©e
""You are the king of the divan!""
Qu'elle me dit en passant
Hou! Hou! Hou! Hou!
I am the king of the divan

Ã*a plane pour moi
Ã*a plane pour moi
Ã*a plane pour moi, moi, moi, moi, moi
Ã*a plane pour moi
Hou! Hou! Hou! Hou!
Ã*a plane pour moi

Allez hop!
T'occupe, t'inquiÃ¨te
Touche pas ma planÃ¨te
It's not today

Quel le ciel me tombera sur la tÃªte
Et que l'alcool me manquera
Hou! Hou! Hou! Hou!
Ã*a plane pour moi

Allez hop! Ma nana
S'est tirÃ©e
S'est barrÃ©e
Enfin c'est
(Marre)
Ã€ tout casser

L'Ã©vier, le bar me laissant seul
Comme un grand connard
Hou! Hou! Hou! Hou!
Le pied dans le plat

Ã*a plane pour moi
Ã*a plane pour moi
Ã*a plane pour moi, moi, moi, moi, moi
Ã*a plane pour moi
Hou! Hou! Hou! Hou!
Ã*a plane pour moi

Ã*a plane pour moi
Ã*a plane pour moi
Ã*a plane pour moi, moi, moi, moi, moi
Ã*a plane pour moi"
42,Genesis,Follow You Follow Me,1978,"Stay with me
My love, I hope you'll always be
Right here by my side, if ever I need you
Oh my love

In your arms
I feel so safe, and so secure
Everyday, is such a perfect day to spend
Alone with you

I will follow you, will you follow me?
All the days and nights that we know will be
I will stay with you, will you stay with me?
Just one single tear in each passing year

With the dark
Oh I see so very clearly now
All my fears, are drifting by me so slowly now
Fading away

I can say
The night is long, but you are here
Close at hand, oh I'm better for the smile you give
And while I live

I will follow you, will you follow me?
All the days and nights that we know will be
I will stay with you, will you stay with me?
Just one single tear in each passing year there will be
I will follow you, will you follow me?
All the days and nights that we know will be
I will stay with you, will you stay with me?
Just one single tear in each passing year
I will follow you, will you follow me?
All the days and nights that we know will be
I will stay with you, will you stay with me?
Just one single tear in each passing year"
43,Kansas,Dust in the Wind,1978,"I close my eyes
Only for a moment and the moment's gone
All my dreams
Pass before my eyes with curiosity

Dust in the wind
All they are is dust in the wind

Same old song
Just a drop of water in an endless sea
All we do
Crumbles to the ground, though we refuse to see

  (Aa aa aa)
Dust in the wind
All we are is dust in the wind
Oh, ho, ho

Now don't hang on
Nothin' last forever but the earth and sky
It slips away
And all your money won't another minute buy

Dust in the wind
All we are is dust in the wind
  (All we are is dust in the wind)

Dust in the wind
  (Everything is dust in the wind)
Everything is dust in the wind
(In the wind)

(Ooo)
(Ooo)
(Ooo)"
44,The Smurfs,The Smurf Song,1978,"Exception occurred 
HTTP Error 404: Not Found"
45,Gino Vannelli,I Just Wanna Stop,1978,"For your love
For your love

When I think about those nights in Montreal
I get the sweetest thoughts of you and me
Memories of love above the city lights
Ooh... I've tried so hard to take it
But alone my heart won't make it

I just wanna stop
And tell you what I feel about you babe
I... just wanna stop
I never wanna live without you babe
I... just gotta stop
For your love...
Oh-oh-oh...

(for your love)
For your love
(for your l-o-v-e...)

When I think about the way the world must turn
(the world must turn)
I get the saddest thoughts for you and me (you and me)
Memories of life from times go on and on
Ooh... I try hard to forget it
But alone my mind won't let it
I just wanna stop

And tell you what I feel about you babe
I... just wanna stop
The world ain't right without you babe
I... just gotta stop
For your love...
Ooh... I try so hard to take it

But I know my heart won't make it
I... just wanna stop
And tell you what I feel about you babe
I... just wanna stop
The world ain't right without you babe
I... just wanna stop
For your love... (stop)
(hoo-hoo-hoo...)
I... just wanna stop
(hoo-hoo-hoo...)
I... just wanna stop
And tell you (hoo-hoo-hoo...) what I feel about you babe
I... just wanna stop
The world (hoo-hoo-hoo...) ain't right without you babe
I... just wanna stop
(hoo-hoo-hoo...)
I... just wanna stop"
46,Marshall Hain,Dancing in the City,1978,"...
Rarity
She's the best pony
She is fabulous
At least Spike thinks so
Rarity
Come and get your gown
For the great galloping gala
Oh yes it's so true - yeah!

Emerald
Sapphire
Diamond
Not any jewel will do
Oh come on
What is that
You look so
ridiculous

Rarity
she's so tel-en-ted
She makes dresses for
Princess Celestia
What the heck?
Why can't she get a
free ticket to the ball
Now she's gotta go bug Twilight Sparkle

Oh no
Which friend
will she
give the ticket to
It better Be
All for me
Or I swear
I will bite her!

Hairty
Touched by Poison Joke
Hair is everywhere
I can't do anything With this
Swear to God
Crazy are dreadlocks
I mean what the hey
I look a lot like - Knuckles the Echidna

Scissors
Fi-re
Chainsaw
Nothing's working working working
Please change back
Please change back
Please change back
Oh Zecora!

Rarity
She's high society
Everypony
Should just know of her name
Rarity
You have a lot of weird
boyfriends oh yeah
and now it's time to name them
here we go!

Blue blood
Fancy Pants
And that
one rock it was named Tom
No Hold On
I was just
Kidding Ah!
Rairty she's the best!
Yeah!!"
47,Chris Rea,Fool (If You Think It's Over),1978,"The dyin' flame, you're free again
Who could love and do that to you?
All dressed in black, he won't be comin' back
But save your tears, you got years and years
The pains of seventeen's, unreal they're only dreams
And save your cryin' for the day

Fool if you think it's over 'cause you said, ""Goodbye""
Fool if you think it's over, I'll tell you why
New born eyes always cry with pain
At the first look at the mornin' sun
Fool if you think it's over, it's just begun

Miss Teenage dream such a tragic scene
He knocked your crown and ran away
First wound of pride and how you cried and cried
But save your tears, you got years and years

I'll buy you first good wine
We'll have a real good time
And save your cryin' for the day

Fool if you think it's over 'cause you said, ""Goodbye""
Fool if you think it's over, I'll tell you why
New born eyes always cry with pain
At the first look at the mornin' sun
Fool if you think it's over, it's just begun
New born eyes always cry with pain
At the first look at the mornin' sun
Fool if you think it's over, it's just begun, yea"
48,Dr Hook,Sharing The Night Together,1978,"You're looking kinda lonely girl
Would you like someone new to talk to
Ah yeah, alright
I'm feeling kinda lonely too
If you don't mind can I sit down here beside you
Ah yeah, alright

If I seem to come on too strong
I hope that you will understand
I say these things 'cause I'd like to know
If you're as lonely as I am
And if you mind

Sharing the night together, oh yeah
Sharing the night together, oh yeah
Sharing the night

We could bring in the morning girl
If you want to go that far
And if tomorrow finds us together right here
The way we are
Would you mind

Sharing the night together, oh yeah
Sharing the night together, oh yeah
Sharing the night

Would you like to dance with me and hold me
You know I want to be holding you
Ah yeah, alright
'Cause I like feeling like I do
And I see in your eyes as you're likin' it, I'm likin' it too
Ah yeah, alright

Like to get to know you better
Is there a place where we can go
Where we can be alone together
And turn the lights down low
And start

Sharing the night together, oh yeah
Sharing the night together, oh yeah
Sharing the night together
Sharing the night together
Sharing the night together
Sharing the night together"
49,Andy Gibb,Love Is Thicker Than Water,1978,"Love is, higher than a mountain
Love is, thicker than water
You are this dreamers only dream
Heaven's Angel, Devil's daughter

Save my mind, should I go with her on silent nights?
She'll drive me crazy in the end
And I should leave this paradise, but I can't leave her
While I need her more than she needs you that's what I'm living for

Love is, higher than a mountain
Love is, thicker than water
You are this dreamers only dream
Heaven's Angel, Devil's daughter

Save my thought, should I find out she don't care at all?
She'll leave me crying in the end
Wandering through the afterglow, but I can't leave her
While I need her more than she needs you, that's what I'm praying for

Love is, higher than a mountain
Love is, thicker than water
You are this dreamers only dream
Heaven's Angel, Devil's daughter

Love is, higher than a mountain
Love is, thicker than water
You are this dreamers only dream
Heaven's Angel, Devil's daughter"
50,Hot Chocolate,Every 1's a Winner,1978,"Never could believe the things you do to me
Never could believe the way you are
Every day I bless the day that you got through to me
'Cause baby, I believe that you're a star

Everyone's a winner, baby, that's the truth (yes, the truth)
Making love to you is such a thrill
Everyone's a winner, baby, that's no lie (yes, no lie)
You never fail to satisfy (satisfy)
Let's do it again

Never could explain just what was happening to me
Just one touch of you and I'm a flame
Baby, it's amazing just how wonderful it is
That the things we like to do are just the same

Everyone's a winner, baby, that's the truth (yes, the truth)
Making love to you is such a thrill
Everyone's a winner, baby, that's no lie (yes, no lie)
You never fail to satisfy (satisfy)

Let's do it again

Everyone's a winner, baby, that's the truth (yes, the truth)
Making love to you is such a thrill
Everyone's a winner, baby, that's no lie (yes, no lie)
You never fail to satisfy (satisfy)

Oh, baby
Oh, baby
Oh, baby..."
51,Dan Hill,Sometimes When We Touch,1978,"You asked me if I love you, and I choke on my reply.
I'd rather hurt you honestly than mislead you with a lie.
And who am I to judge you on what you say or do
I'm only just beginning to see the real you.

And sometimes when we touch
The honesty's too much, and I have to close my eyes and hide.
I wanna hold you till I die
Till we both break down and cry
I wanna hold you till the fear in me subsides.

Romance and all its strategy leaves me battling with my pride.
But through the insecurity some tenderness survives.
I'm just another writer, still trapped within my truths.
A hesitant prize fighter, still trapped within my youth.

And sometimes when we touch
The honesty's too much, and I have to close my eyes and hide.
I wanna hold you till I die
Till we both break down and cry
I wanna hold you till the fear in me subsides.

At times I'd like to break you and drag you to your knees.
At times I'd like to break through and hold you endlessly.
At times I understand you, and I know how hard you've tried.
I've watched while love commands you
And I've watched love pass you by.

At times I think we're drifters, still searching for a friend.
A brother or a sister, but then the passion flares again.
And sometimes when we touch
The honesty's too much, and I have to close my eyes and hide.
I wanna hold you till I die
Till we both break down and cry
I wanna hold you till the fear in me subsides."
52,The Trammps,Disco Inferno,1978,"Burn baby burn
Burn baby burn
Burn baby burn
Burn baby burn
Burnin'

To my surprise, yes
One hundred stories high
People gettin' loose y'all
Gettin' down on the roof, do you hear?
The folks was flaming

Out of control
It was so entertainin'
When the boogie started to explode
I heard somebody say
Burn baby burn, disco inferno

Burn baby burn, burn that mother down
Burn baby burn, disco inferno
Burn baby burn, burn that mother down
Burnin'
Satisfaction
Came in the chain reaction
(Burnin')

I couldn't get enough
Till I had to self-destruct
The heat was on
(Burnin')
Rising to the top

Everybody's goin' strong
And that is when my spark got hot

I heard somebody say
Burn baby burn, disco inferno
Burn baby burn, burn that mother down, yo
Burn baby burn, disco inferno
Burn baby burn, burn that mother down
Burnin'

Up above my head, I hear music in the air
I hear music
That makes me know
There's a party somewhere
Satisfaction

Came in a chain reaction, do you hear?
I couldn't get enough
So I had to self destruct
The heat was on

Rising to the top
Everybody's goin' strong
That is when my spark got hot
I heard somebody say
Burn baby burn, disco inferno
Burn baby burn, burn that mother down
Burn baby burn, disco inferno, yeah
Burn baby burn, burn that mother down
Get it
Burn baby burn
Burn baby burn, burn that mother down
Burn baby burn, disco inferno
Burn baby burn"
53,Boney M,Brown Girl in the Ring,1978,"Brown girl in the ring
Tra la la la la
There's a brown girl in the ring
Tra la la la la la
Brown girl in the ring
Tra la la la la
She looks like a sugar in a plum
Plum plum

Show me your motion
Tra la la la la
Come on show me your motion
Tra la la la la la
Show me your motion
Tra la la la la
She looks like a sugar in a plum
Plum plum

All had water run dry
Got nowhere to wash my cloths
All had water run dry
I got nowhere to wash my cloths

I remember one Saturday night
We had fried fish and Johnny-cakes
I remember one Saturday night
We had fried fish and Johnny-cakes

Beng-a-deng
And think it
Beng-a-deng
And think it

Brown girl in the ring
Tra la la la la
There's a brown girl in the ring
Tra la la la la la
Brown girl in the ring
Tra la la la la
She looks like a sugar in a plum
Plum plum

Show me your motion
Tra la la la la
Come on show me your motion
Tra la la la la la
Show me your motion
Tra la la la la
She looks like a sugar in a plum
Plum plum

All had water run dry
Got nowhere to wash my cloths
All had water run dry
I got nowhere to wash my cloths

I remember one Saturday night
We had fried fish and Johnny-cakes
I remember one Saturday night
We had fried fish and Johnny-cakes

Beng-a-deng
And think it
Beng-a-deng
And think it

Brown girl in the ring
Tra la la la la
There's a brown girl in the ring
Tra la la la la la
Brown girl in the ring
Tra la la la la
She looks like a sugar in a plum
Plum plum

All had water run dry
Got nowhere to wash my cloths
All had water run dry
Got nowhere to wash my cloths

Beng-a-deng
And think it
Beng-a-deng

Brown girl in the ring
Tra la la la la
There's a brown girl in the ring
Tra la la la la la
Brown girl in the ring
Tra la la la la
She looks like a sugar in a plum
Plum plum"
54,Blondie,Denis,1978,"Oh denis doo-be-do, i'm in love with you.
Denis doo-be-do, i'm in love with you.
Denis doo-be-do, i'm in love with you.
Denis denis, oh with your eyes so blue...
Denis denis, i've got a crush on you.
Denis denis, i'm so in love with you.
Oh when we walk it always feels so nice,
And when we talk it seems like paradise.
Denis denis i'm so in love with you.
You're my king and i'm in heaven every time i look at you!
When you smile it's like a dream...
And i'm so lucky 'cause i found a boy like you!
(denis denis, oh won't you hold me tight?
Denis denis, please can we kiss all night?
Denis denis, i'm so in love with you.)
Denis denis, avec tes yeux si bleux, (with your eyes so blue,)
Denis denis, moi j'ai flashe a nous deux. (i'm always thinking about us.)
Denis denis, un grand baiser d'eternite. (one deep kiss that will last for ever.)
Denis denis, je suis si folle de toi. (i'm so crazy about you.)
Denis denis, oh embrasse-moi ce soir. (please kiss me tonight.)
Denis denis, un grand baiser d'eternite. (one deep kiss that will last all night.)"
55,Barry Manilow,Copacabana (At the Copa),1978,"Her name was Lola, she was a showgirl
With yellow feathers in her hair and a dress cut down to there
She would merengue and do the cha-cha
And while she tried to be a star, Tony always tended bar
Across the crowded floor, they worked from eight til four
They were young and they had each other
Who could ask for more?

At the Copa, (Co) Copacabana (Copacabana)
The hottest spot north of Havana, (here)
At the Copa, (Co) Copacabana (Copacabana)
Music and passion were always the fashion
At the Copa ... they fell in love

His name was Rico, he wore a diamond
He was escorted to his chair, he saw Lola dancin' there
And when she finished, he called her over
But Rico went a bit too far, Tony sailed across the bar
And then the punches flew and chairs were smashed in two
There was blood and a single gun shot
But just who shot who?

At the Copa, (Co) Copacabana (Copacabana)
The hottest spot north of Havana (here)
At the Copa, (Co) Copacabana (Copacabana)
Music and passion were always the fashion
At the Copa (scream) she lost her love (Copa, Copacabana)

Her name is Lola, she was a showgirl
But that was thirty years ago, when they used to have a show
Now it's the disco, but not for Lola
Still in the dress she used to wear, faded feathers in her hair
She sits there so refined, and drinks herself half-blind
She lost her youth and she lost her Tony
Now she's lost her mind!

At the Copa, (Co) Copacabana (Copacabana)
The hottest spot north of Havana, (here)
At the Copa, (Co) Copacabana (Copacabana)
Music and passion were always the fashion
At the Copa ... don't fall in love
Don't fall in love"
56,Raydio,Jack & Jill,1978,"Raydio
Miscellaneous
Jack and Jill
Jack wanting someone to feel, sat upon a hill and waited all day for Jill. Jill, always away from home never bothering to phone always leaving poor Jack alone.

Chorus:
Why do you think Jack snuck down the hill? He needed love, love he couldn't get from Jill 


Jack, like Little Red Riding Hood, always tryin' to do good, waited as long as he could. 

Jill, is it right or wrong, for Jack to carry on if you leave him home to long?
(sing chorus)"
57,Meat Loaf,Paradise By the Dashboard Light,1978,"Well I remember every little thing
As if it happened only yesterday
Parking by the lake
And there was not another car in sight
And I never had a girl
Looking any better than you did
And all the kids at school
They were wishing they were me that night
And now our bodies are oh so close and tight
It never felt so good, it never felt so right
And we're glowing like the metal on the edge of a knife
Glowing like the metal on the edge of a knife
C'mon! Hold on tight!
C'mon! Hold on tight!

Thought it's cold and lonely in the deep dark night
I can see paradise by the dashboard light

Ain't no doubt about it
We were doubly blessed
'Cause we were barely seventeen
And we were barely dressed
Ain't no doubt about it
Baby got to go and shout it
Ain't no doubt about it
We were doubly blessed
'Cause we were barely seventeen
And we were barely dressed

Baby don't you hear my heart
You got it drowning out the radio
I've been waiting so long
For you to come along and have some fun
And I gotta let you know
No you're never gonna regret it
So open up your eyes I got a big surprise
It'll feel all right
Well I wanna make your motor run

And now our bodies are oh so close and tight
It never felt so good, it never felt so right
And we're glowing like the metal on the edge of a knife
Glowing like the metal on the edge of a knife
C'mon! Hold on tight!
C'mon! Hold on tight!

Though it's cold and lonely in the deep dark night
I can see paradise by the dashboard light
Though it's cold and lonely in the deep dark night
Paradise by the dashboard light
You got to do what you can
And let Mother Nature do the rest
Ain't no doubt about it
We were doubly blessed
'Cause we were barely seventeen
And we were barely

We're gonna go all the way tonight
We're gonna go all the way
And tonight's the night...
We're gonna go all the way tonight
We're gonna go all the way
And tonight's the night...
We're gonna go all the way tonight
We're gonna go all the way
And tonight's the night...
We're gonna go all the way tonight
We're gonna go all the way
And tonight's the night...

OK, here we go, we got a real pressure cooker going here,
Two down, nobody on, no score, bottom of the ninth,
There's the windup, and there it is, a line shot up the middle,
Look at him go. This boy can really fly! He's rounding first and really
turning it on now, he's not letting up at all, he's gonna try for
second; the ball is bobbled out in center, and here comes the
throw, and what a throw! He's gonna slide in head first, here he
comes, he's out! No, wait, safe-safe at second base, this kid
really makes things happen out there. Batter steps up to the
plate, here's the pitch-he's going, and what a jump he's got,
he's trying for third, here's the throw, it's in the dirt-safe at
third! Holy cow, stolen base! He's taking a pretty big lead out
there, almost daring him to try and pick him off. The pitcher
glances over, winds up, and it's bunted, bunted down the third
base line, the suicide squeeze is on! Here he comes, squeeze
play, it's gonna be close, holy cow, I think he's gonna make it!

Stop right there!
I gotta know right now!
Before we go any further!
Do you love me?
Will you love me forever?
Do you need me?
Will you never leave me?
Will you make me so happy for the rest of my life?
Will you take me away and will you make me your wife?
Do you love me!?
Will you love me forever!?
Do you need me!?
Will you never leave me!?
Will you make me happy for the rest of my life!?
Will you take me away and will you make me your wife!?
I gotta know right now
Before we go any further
Do you love me!?
Will you love me forever!?

Let me sleep on it
Baby, baby let me sleep on it
Let me sleep on it
And I'll give you an answer in the morning
Let me sleep on it
Baby, baby let me sleep on it
Let me sleep on it
And I'll give you an answer in the morning
Let me sleep on it
Baby, baby let me sleep on it
Let me sleep on it
And I'll give you an answer in the morning

I gotta know right now
Do you love me?
Will you love me forever?
Do you need me?
Will you never leave me?
Will you make me so happy for the rest of my life?
Will you take me away and will you make me your wife?
I gotta know right now!
Before we go any further
Do you love me?
And will you love me forever?

What's it going to be boy?
C'mon I can wait all night.
What's it gonna be boy? Yes or no?
What's it gonna be boy?
Yes ... Or ... No?

Let me sleep on it
Baby, baby let me sleep on it
Let me sleep on it
And I'll give you an answer in the morning
I gotta know right now!

Let me sleep on it (do you love me?)
Will you love me forever? (Baby baby, let me sleep on it)
Do you need me?
Will you never leave me?
Will you make me so happy for the rest of my life? (Let me sleep on it)
Will you take me away, will you make me your wife? (I'll give you an answer in the morning)
I gotta know right now,
before we go any further
Do you love me? Will you love me forever?

Let me sleep on it! (will you love me forever?)
Let me sleep on it! (will you love me forever?)

I couldn't take it any longer
Lord I was crazed
And when the feeling came upon me
Like a tidal wave
I started swearing to my god and on my mother's grave
That I would love you to the end of time
I swore that I would love you to the end of time!
So now I'm praying for the end of time
To hurry up and arrive
'Cause if I gotta spend another minute with you
I don't think that I can really survive
I'll never break my promise or forget my vow
But God only knows what I can do right now
I'm praying for the end of time
It's all that I can do
Praying for the end of time,
So I can end my time with you!

It was long ago and it was far away
And it was so much better that it is today
It was long ago and it was far away
And it was so much better that it is today
It was long ago and it was far away
And it was so much better that it is today
It was long ago and it was far away
And it was so much better that it is today
It was long ago and it was far away
And it was so much better that it is today"
58,Patti Smith Group,Because the Night,1978,We do not have the lyrics for Because the Night yet.
