Position,Artist,Song Title,Year,Lyrics
11,Rihanna,Disturbia,2008,"Bum bum be-dum, bum bum be-dum bum (What's wrong with me?)
Bum bum be-dum, bum bum be-dum bum (Why do I feel like this?)
Bum bum be-dum, bum bum be-dum bum (I'm going crazy now)
Bum bum be-dum, bum bum be-dum bum

No more gas, in the red
Can't even get it started
Nothing heard, nothing said
Can't even speak about it
All my life on my head
Don't want to think about it
Feels like I'm going insane, yeah

It's a thief in the night to come and grab you
It can creep up inside you and consume you
A disease of the mind, it can control you
It's too close for comfort

Put on your brake lights
You're in the city of wonder
Ain't gon' play nice
Watch out, you might just go under
Better think twice
Your train of thought will be altered
So if you must falter, be wise
Your mind is in disturbia
It's like the darkness is the light
Disturbia
Am I scaring you tonight? (Your mind is in)
Disturbia
Ain't used to what you like
Disturbia, disturbia

Bum bum be-dum, bum bum be-dum bum
Bum bum be-dum, bum bum be-dum bum
Bum bum be-dum, bum bum be-dum bum
Bum bum be-dum, bum bum be-dum bum

Faded pictures on the wall
It's like they talkin' to me
Disconnected, no one calls
The phone don't even ring
I gotta get out or figure this shit out
It's too close for comfort, oh

It's a thief in the night to come and grab you
It can creep up inside you and consume you
A disease of the mind, it can control you
I feel like a monster, oh

Put on your brake lights
You're in the city of wonder
Ain't gon' play nice
Watch out, you might just go under
Better think twice
Your train of thought will be altered
So if you must falter, be wise
Your mind is in disturbia
It's like the darkness is the light
Disturbia
Am I scaring you tonight? (Your mind is in)
Disturbia
Ain't used to what you like
Disturbia, disturbia

Bum bum be-dum, bum bum be-dum bum
Bum bum be-dum, bum bum be-dum bum
Bum bum be-dum, bum bum be-dum bum
Bum bum be-dum, bum bum be-dum bum

Release me from this curse I'm in
Trying to remain tame, but I'm struggling
You can't go-o-o-o-o-o
I think I'm gonna oh, oh, oh, oh, oh

Put on your brake lights
You're in the city of wonder
Ain't gon' play nice
Watch out, you might just go under
Better think twice
Your train of thought will be altered
So if you must falter, be wise
Your mind is in disturbia
It's like the darkness is the light
Disturbia
Am I scaring you tonight? (Your mind is in)
Disturbia
Ain't used to what you like
Disturbia, disturbia
Bum bum be-dum, bum bum be-dum bum
Bum bum be-dum, bum bum be-dum bum
Bum bum be-dum, bum bum be-dum bum
Bum bum be-dum, bum bum be-dum bum"
12,Beyonce,If I Were a Boy,2008,"If I were a boy even just for a day
I'd roll out of bed in the morning
And throw on what I wanted
And go drink beer with the guys

And chase after girls
I'd kick it with who I wanted
And I'd never get confronted for it
'Cause they stick up for me

If I were a boy
I think I could understand
How it feels to love a girl
I swear I'd be a better man

I'd listen to her
'Cause I know how it hurts
When you lose the one you wanted
'Cause he's taking you for granted
And everything you had got destroyed

If I were a boy
I would turn off my phone
Tell everyone it's broken
So they'd think that I was sleeping alone

I'd put myself first
And make the rules as I go
'Cause I know that she'd be faithful
Waiting for me to come home, to come home

If I were a boy
I think I could understand
How it feels to love a girl
I swear I'd be a better man

I'd listen to her
'Cause I know how it hurts
When you lose the one you wanted
'Cause he's taking you for granted
And everything you had got destroyed

It's a little too late for you to come back
Say it's just a mistake
Think I'd forgive you like that
If you thought I would wait for you
You thought wrong

But you're just a boy
You don't understand
And you don't understand, oh
How it feels to love a girl
Someday you wish you were a better man

You don't listen to her
You don't care how it hurts
Until you lose the one you wanted
'Cause you're taking her for granted
And everything you had got destroyed
But you're just a boy"
13,Duffy,Mercy,2008,"Hit the beat and take it to the verse now
Yeah, yeah, yeah
Yeah, yeah, yeah
Yeah, yeah, yeah
Yeah, yeah, yeah

I love you
But I gotta stay true
My morals got me on my knees
I'm begging please
Stop playing games
I don't know what this is
Cause you got me good
Just like you knew you would

I don't know what you do
But you do it well
I'm under your spell

You got me
Begging you for mercy
Why won't you release me

You got me
Begging you for mercy

Why won't you release me
I said release me

Now you think that I
Will be something on the side
But you got to understand that I need a man
Who can take my hand
Yes, I do
I don't know what this is
But you got me good
Just like you knew you would

I don't know what you do
But you do it well
I'm under your spell

You got me
Begging you for mercy
Why wont you release me
You got me
Begging you for mercy
Why wont you release me
I said you'd better
Release yeah, yeah, yeah
I'm begging you for mercy
Yes, why won't you release me
I'm begging you for mercy
You got me begging
You got me begging
You got me begging
Mercy
Why won't you release me
I'm begging you for mercy
Why won't you release me
You got me
Begging you for mercy
I'm begging you for mercy Why won't you
Release me?
Yeah, yeah
Break it down"
14,Rihanna,Take a Bow,2008,"Ohh, how 'bout a round of applause?
Yeah, standin' ovation
Oh, yeah-yeah-yeah-yeah-yeah

You look so dumb right now
Standin' outside my house
Tryin' to apologize
You're so ugly when you cry (please)
Just cut it out

Don't tell me you're sorry cause you're not
Baby when I know you're only sorry you got caught

But you put on quite a show
You really had me goin'
But now it's time to go
Curtains finally closin'
That was quite a show
Very entertaining
But it's over now (but it's over now)
Go on and take a bow

Grab your clothes and get gone
(You better hurry up) Before the sprinklers come on (come on)
Talkin' 'bout ""Girl, I love you you're the one""
This just looks like a re-run (please)
What else is on?

And don't tell me you're sorry cause you're not
Baby when I know you're only sorry you got caught

But you put on quite a show
You really had me goin'
But now it's time to go
Curtains finally closin'
That was quite a show
Very entertaining
But it's over now (but it's over now)
Go on and take a bow

And the award for the best liar goes to you
For makin' me believe
That you could be
Faithful to me let's hear your speech out

How 'bout a round of applause?
Standin' ovation

But you put on quite a show
You really had me goin'
Now it's time to go
Curtains finally closin'
That was quite a show
Very entertaining
But it's over now (but it's over now)
Go on and take a bow

But it's over now..."
15,Britney Spears,Womanizer,2008,"Superstar
Where you from, how's it going?
I know you
Got a clue what you doing
You can play brand new to all the other chicks out here
But I know what you are, what you are, baby

Look at you
Gettin' more than just a re-up
Baby, you
Got all the puppets with their strings up
Fakin' like a good one, but I call 'em like I see 'em
I know what you are, what you are, baby

Womanizer, woman-womanizer, you're a womanizer
Oh, womanizer, oh, you're a womanizer, baby
You, you-you are
You, you-you are
Womanizer, womanizer, womanizer (womanizer)

Boy, don't try to front, I-I know just-just what you are are-are
Boy, don't try to front, I-I know just-just what you are are-are
(You) You got me going
(You) You're oh, so charming
(You) But I can't do it
(You) You womanizer

Boy, don't try to front, I-I know just-just what you are are-are
Boy, don't try to front, I-I know just-just what you are are-are
(You) You say I'm crazy
(You) I got you crazy
(You) You're nothing but a
(You) Womanizer

Daddy-O
You got the swagger of a champion
Too bad for you
You just can't find the right companion
I guess when you have one too many makes it hard
It could be easy who you are
That's just who you are, baby

Lollipop
Must mistake me, you're the sucker
To think that I
Would be a victim, not another
Say it, play it how you want it
But, no way, I'm never gonna fall for you
Never you, baby

Womanizer, woman-womanizer, you're a womanizer
Oh, womanizer, oh, you're a womanizer, baby
You, you-you are
You, you-you are
Womanizer, womanizer, womanizer (womanizer)

Boy, don't try to front, I-I know just-just what you are are-are
Boy, don't try to front, I-I know just-just what you are are-are
(You) You got me going
(You) You're oh, so charming
(You) But I can't do it
(You) You womanizer

Boy, don't try to front, I-I know just-just what you are are-are
Boy, don't try to front, I-I know just-just what you are are-are
(You) You say I'm crazy
(You) I got you crazy
(You) You're nothing but a
(You) Womanizer

Maybe if we both lived in a different world
(Womanizer, womanizer, womanizer, womanizer)
It would be all good, and maybe I could be your girl
But I can't 'cause we don't, you

Womanizer, woman-womanizer, you're a womanizer
Oh, womanizer, oh, you're a womanizer, baby
You, you-you are
You, you-you are
Womanizer, womanizer, womanizer (womanizer)

Boy, don't try to front, I-I know just-just what you are are-are
Boy, don't try to front, I-I know just-just what you are are-are
(You) You got me going
(You) You're oh, so charming
(You) But I can't do it
(You) You womanizer

Boy, don't try to front, I-I know just-just what you are are-are
Boy, don't try to front, I-I know just-just what you are are-are
(You) You say I'm crazy
(You) I got you crazy
(You) You're nothing but a
(You) Womanizer

Boy, don't try to front, I-I know just-just what you are are-are
Boy, don't try to front, I-I know just-just what you are are-are
Womanizer, woman-womanizer, you're a womanizer
Oh, womanizer, oh, you're a womanizer, baby"
16,Jordin Sparks & ,No Air,2008,"Tell me how I'm supposed to breathe with no air?

If I should die before I wake
It's cause you took my breath away
Losing you is like living in a world with no air, oh

I'm here alone, didn't wanna leave
My heart won't move, It's incomplete

If there was a way that I could make you understand
But how do you expect me to live alone with just me?
Cause my world revolves around you, it's so hard for me to breathe
Tell me how I'm supposed to breathe with no air?

Can't live, Can't breathe with no air
It's how I feel whenever you ain't there
There's no air, no air
Got me out here in the water so deep

Tell me how you gonna breathe without me?
If you ain't here I just can't breathe
There's no air, no air
No air, air

No air, air
No air, air
No air, air

I walked, I ran, I jumped, I flew
Right off the ground To float to you
With no gravity to hold me down for real

But somehow I'm still alive inside
You took my breath but I survived
I don't know how but I don't even care

So how do you expect me to live alone with just me?
Cause my world revolves around you, it's so hard for me to breathe
Tell me how I'm supposed to breathe with no air?
Can't live, Can't breathe with no air

That's how I feel whenever you ain't there
There's no air, no air
Got me out here in the water, so deep
Tell me how you gonna breathe without me?

If you ain't here I just can't breathe
There's no air, no air
No air, air
No air, air

No air, air
No air, air
No more
Baby

Theres no air, no air
No air, oh!
Tell me how I'm supposed to breathe with no air?
I can't live, I can't breathe with no air

That's how I feel whenever you ain't there
There's no air, no air
Got me out here in the water, so deep
Tell me how you gonna breathe without me?
If you ain't here I just can't breathe
There's no air, no air
Tell me how I'm supposed to breathe with no air?
I can't live, I can't breathe with no air
That's how I feel whenever you ain't there
There's no air, no air
Got me out here in the water, so deep
Tell me how you gonna breathe without me?
If you ain't here I just can't breathe
There's no air, no air
No air, air
No air, air
No air, air
No air"
17,Sara Bareilles,Love Song,2008,"Head under water
And they tell me
to breathe easy for a while

The breathing gets harder,
even I know that
Made room for me

but it's too soon to see
If I'm happy in your hands
I'm unusually hard to hold on to
Blank stares at blank pages

No easy way to say this
You mean well,
but you make this hard on me

I'm not gonna write you a love song 'cause you asked for it
'cause you need one, you see
I'm not gonna write you a love song 'cause you tell me it's

make or break in this
If you're on your way
I'm not gonna write you to stay
If all you have is leaving

I'ma need a better reason to write you a love song today, today
I learned the hard way
That they all say
things you want to hear

And my heavy heart
sinks deep down under
You and your twisted words
Your help just hurts
You are not what
I thought you were
Hello to high and dry
Convinced me to please you

Made me think
that I need this too
I'm trying to let you hear me as I am
I'm not gonna write you a love song 'cause you asked for it
'cause you need one, you see
I'm not gonna write you a love song 'cause you tell me it's
make or break in this
If you're on your way
I'm not gonna write you to stay
If all you have is leaving
I'ma need a better reason to write you a love song today
Promise me
that you'll leave the light on
To help me see
with daylight, my guide, gone
'cause I believe
there's a way
you can love me Because I say
I won't write you a love song
'cause you asked for it
'cause you need one, you see
I'm not gonna write you a love song 'cause you tell me it's
make or break in this
Is that why you wanted a love song?
'cause you asked for it
'cause you need one, you see
I'm not gonna write you a love song 'cause you tell me it's
make or break in this
If you're on your way
I'm not gonna write you to stay
If your heart is nowhere
in it I don't want it for a minute
Babe, I'll walk the seven seas
when I believe that there's a reason to write you
a love song today,
today"
18,Usher,Love In This Club,2008,"(Usher talking)
I do it for the ladies
I gotta keep it hood
Where we at Polo? ('EY)
I see you right
Yo Keith You was right
We just gettin started
YEAHHHHHH MAN

(Usher)
You say you searching for somebody
That'll take you out and do you right
Well come here baby and let daddy show you what it feel like
You know all you gotta do is tell me what you sippin' on (sippin on sippin on) (ey)
And I promise that Iâ€™m gonna keep it cominâ€™ all night long

(hook)
Lookinâ€™ in your eyes while you on the other side
And I think miss shorty Iâ€™ve got a thing for you
Doinâ€™ it on purpose Windin and workinâ€™ it
I can tell by the way you lookinâ€™ at me girl

(chorus)
I wanna make love in this club 'ey (in this club 'ey in this club 'ey)
I wanna make love in this club 'ey (in this club 'ey in this club 'ey)

(Usher)
(Listen) Got some friends rollinâ€™ wit you baby then thats cool (thats cool, thats cool)
You can leave em wit my niggaz let em know that I got you (got u, got u)
If you didnâ€™t know, youâ€™re the only thing thatâ€™s on my mind (my mind, my mind)
Cos the way you staring miss you got me wantin to give it to you all night

(hook)
Lookinâ€™ in your eyes while you on the other side
I cant take it no more baby im comin for you
You keep doinâ€™ it on purpose whindin and workinâ€™ it
If we close our eyes it could be just me and you

(chorus)
I wanna make love in this club 'ey (in this club 'ey in this club 'ey)
I wanna make love in this club 'ey (in this club 'ey in this club 'ey)
I wanna make love in this club 'ey (in this club 'ey in this club 'ey)
I wanna make love in this club 'ey (in this club 'ey in this club 'ey)

(Young Jeezy talking)
POLO YOU A FOOL FOR THIS ONE HOMIE
IM ON EM, YEAHHHH
LETS GO!!

(Young Jeezy)
Iâ€™m what you want, Iâ€™m what you need
He got you trapped, Iâ€™ll set you free
Sexually, mentally, physically, emotionally
Iâ€™ll be like your medicine, youâ€™ll take every dose of me
Itâ€™s going down on isle 3. Iâ€™ll bag you like some groceries
And every time you think about it you gonâ€™ want some more of me
Bout to hit the club, make a movie yeah rated R
Pulled up like a trap star, thats if you had
(in the car) Have you ever made love to a thug in the club with his sights on?
87 Jeans and a fresh pair of Nikes on
On the couch, on the table, on the bar, or on the floor
You can meet me in the bathroom yeah you know Iâ€™m tryna go

(usher)
Might as well give me a kiss, if we keep touchin like this
i know you scared baby, They dont know what we doin
Lets both get undressed right here, keep it up girl i swear, imma give it to you non stop
and i dont care, who's watchin...watchin...watchin
(watchin watchin...ohhhh...in this club, on the floor, baby's just makin love)

(chorus)
I wanna make love in this club 'ey (in this club 'ey in this club 'ey)
I wanna make love in this club 'ey (in this club 'ey in this club 'ey)
(lovin in...lovin in this club. 'eyyy...yea...ey..ey..love...in the club..in the club, ur the one, can u freak me babe?)

(ey) X7
(usher)
in the back, on the side, in the front. ya ya ya ya"
19,Estelle & ,American Boy,2008,"[Kanye:]
This another one champion sound
Yeah Estelle we about to get down
Who the hottest in the world right now.
Just touched down in London town.
Bet they give me a pound.
Tell them put the money in my hand right now.
Tell the promoter we need more seats,
We just sold out all the floor seats

[Chorus:]
Take me on a trip, I'd like to go some day
Take me to New York, I'd love to see LA.
I really want to come kick it with you
You'll be my American Boy.

He said ""Hey Sister
It's really really nice to meet ya""
I just met this 5 foot 7 guy who's just my type.
I like the way he's speaking his confidence is peaking.
Don't like his baggy jeans but I'ma like what's underneath em
And no I ain't been to MIA
I heard that Cali never rains and New York's all the way.
First let's see the West end.
I'll show you to my brethen.
I'm like this American Boy. American Boy

[Repeat Chorus:]

Can we get away this weekend
Take me to Broadway
Let's go shopping baby then we'll go to a Cafe
Let's go on the subway
Take me to your hood
I neva been to Brooklyn and I'd like to see what's good
Dress in all your fancy clothes
Sneaker's looking fresh to def I'm lovin those shell toes
Walkin' that walk
Talk that slick talk
I'm likin this American Boy. American Boy.

[Repeat Chorus:]

[Kanye:]
Who killin' em in the UK.
Everybody gonna to say ""You K"" reluctantly,
Because most of this press don't fuck wit me.
Estelle once said to me, cool down down don't act a fool now now. 
I always act a fool oww oww. Aint nothing new now now.
He crazy, I know what ya thinkin. Ribena, I know what you're drinkin.
Rap singer. Chain Blinger.
Holla at the next chick soon as you're blinkin'. What's your persona. I got this American Brahma.
Am I shallow cuz all my clothes designer.
Dressed smart like a London bloke. Before he speak his suit bespoke.
And you thought he was cute before. Look at this P Coat, Tell me he's broke.
And I know you're not into all that. I heard your lyrics I feel your spirit.
But I still talk that C-A-A-ASH.
Cuz a lot wags want to hear it. And I'm feelin' like Mike at his Baddest.
The Pips at they Gladys.
And I know they love it.
So to hell with all that rubbish

[Estelle:]
Would you be my love, my love.
Would be mine would you be my love my love, could be mine
Could you be my love, my love.
Would you be my American Boy. American Boy

[Chorus:]
Take me to a trip I'd like to go someday
Take me to Chicago, San Francisco Bay
I really want to come kick it with you
You'll be my American Boy
Be my American boy ."
20,Chris Brown,Forever,2008,"1 2 3 4

Hey (eh)

Forever

Hey (eh)
Forever
It's you, and me
Movin' at the speed of light into eternity (yeah)
Tonight, is the night

To join me in the middle of ecstasy
Feel the melody and the rhythm of the music go 'round you, around you
I'ma take you there, I'ma take you there
So don't be scared, I'm right here, baby We can go anywhere

Go anywhere

But first, it's your chance
So take my hand
Come with me
It's like I waited my whole life
For this one night
Its gon' be me you and the dance floor

'Cause we only got one night
Double your pleasure

Double your fun
And dance forever ever ever
Forever ever ever

Forever ever ever

Forever (forever)
Ever ever ever
Forever ever ever
Forever ever ever

Forever on the dance floor

Feels like were on another level (ohh ahh)
Feels like our loves intertwine
We can be two rebels
Breakin' the rules

Me and you
You and I
All you gotta do is watch me
Look what I can do with my feet, baby
Feel the beat inside
I'm drivin', you could take the front seat (front seat)
Just need you to trust me (trust me)
Girl girl girl
It's like now
It's like I waited my whole life (oh)
For this one night (one night)
It's gon' be me you and the dance floor (dance floor)
'Cause we only got one night (ohh)
Double your pleasure
Double your fun (yeah)
And dance forever ever ever (ohh)
Forever ever ever (ever)
Forever ever ever (ever)
Forever (forever)
Ever ever ever (ever)
Forever ever ever (ever)
Forever ever ever (ever)
Forever on the dance floor
It's a long way down
We so high off the ground
Sendin' for an angel to bring me your heart
Girl where did you come from?
Got me so undone
Gaze in your eyes got me sayin'
What a beautiful lady
No ifs ands or maybes
I'm releasin' my heart
And its feelin' amazing
Theres no one else that matters
You love me
And I won't let you fall girl
Let you fall girl (ahh ohh oh oh yeah)
Yeah, I won't let you fall
Let you fall
Let you fall (ohh ohh)
Yeah yeah
Yeah yeah
It's like
It's like I waited my whole life (whole life)
For this one night (one night)
It's gon' be me, you, and the dance floor (me, you, and the dance floor)
'Cause we only got one night
Double your pleasure
Double your fun
And dance forever ever ever
Forever ever ever
Forever ever ever
Forever
Ever ever ever
Forever ever ever
Forever ever ever
Forever on the dance floor
Ohh oh oh oh oh oh ohhh yeah
Forever ever ever ever
Forever ever ohh"
