Position,Artist,Song Title,Year,Lyrics
11,George Michael,Jesus to a Child,1996,"Kindness in your eyes
I guess you heard me cry
You smiled at me
Like, Jesus to a child

I'm blessed, I know
Heaven sent, heaven stole
You smiled at me
Like, Jesus to a child

And what have I learned
From all this pain
I thought I never feel the same
About anyone
Or anything again
But now I know

When you find love
When you know that it exists
Then the lover that you miss
Will come to you on those cold, cold nights
When you've been loved
When you know it holds such bliss
Then the lover that you kissed
Will comfort you when there is no hope in sight

Sadness in my eyes
No one guessed, well no one tried
You smiled at me
Like, Jesus to a child

Loveless and cold
With your last breathe you saved my soul
You smiled at me
Like, Jesus to a child

And what have I learned
From all these tears
I've waited for you all those years
Then just when it began
He took your love away
But I still say

When you find love
When you know that it exists
Then the lover that you miss
Will come to you on those cold, cold nights
When you've been loved
When you know it holds such bliss
Then the lover that you kissed
Comfort you when there is no hope in sight

So the words you could not say
I'll sing them for you
And the love we would have made
I'll make it for two
For every single memory
Has become a part of me

You will always be
My love
Well I've been loved
So I know just what love is
And the lover that I kissed is always by my side
Oh,  the lover I still miss
Was Jesus to a child"
12,Babylon Zoo,Spaceman,1996,"Spaceman
I always wanted you to go into space, man
(Intergalactic Christ)

Spaceman
I always wanted you to go into space, man
(Intergalactic Christ)

Pungent smells
They consummate my home
Beyond the black horizon
Trying to take control

See my girl
She shivers in her bones
The sun and zenith risin'
Trying to take us all

There's a fire between us
So where is your God?
There's a fire between us
I can't get off the carousel

I can't get off the carousel
I can't get off the carousel
I can't get off this world

The sickening taste of homophobic jokes
Images of fascist folks
Beam me up 'cause I can't breathe

Spaceman
I always wanted you to go into space, man
Intergalactic Christ

It's time to terminate
The great white world
Morbid fascinations
Television takes control

Decimation
Different races fall
Electronic information
Tampers with your soul

There's a fire between us
So where is your God?
There's a fire between us
I can't get off the carousel

I can't get off the carousel
I can't get off the carousel
I can't get of this world

The sickening taste of homophobic jokes
Images of fascist folks
Beam me up 'cause I can't breathe

Spaceman
I always wanted you to go into space, man

Babylon Zoo, Babylon Zoo, Babylon Zoo
Babylon Zoo, Babylon Zoo, Babylon Zoo
Babylon Zoo

Spaceman
I always wanted you to go into space, man
(Intergalactic Christ)

Spaceman
I always wanted you to go into space, man
(Intergalactic Christ)

Spaceman, spaceman, spaceman
Spaceman, spaceman, spaceman
Spaceman, spaceman, spaceman
Spaceman, spaceman, space, spaceman"
13,Spice Girls,Say You'll Be There,1996,"Oh, say you'll be there

I'm giving you everything
All that joy can bring
This I swear

Last time that we had this conversation
I decided we should be friends, hey
But now, we're going 'round in circles
Tell me will this déjà vu never end, oh
And now you tell me that you're falling in love
Well I never ever thought that would be, eh
This time, you gotta take it easy
Throwing far too much emotions at me

But any fool can see they're falling
I gotta make you understand

I'm giving you everything
All that joy can bring
This I swear (I'll give you everything)
And all that I want from you
Is a promise you will be there
Say you will be there, ow
Say you will be there
Won't you sing it with me

If you put two and two together
You will see what our friendship is for, oh
If you can't work this equation
Then I guess I'll have to show you the door
There is no need to say you love me
It would be better left unsaid

I'm (I'm) giving you everything (I'll give you everything)
All that joy can bring (All that joy can bring)
This I swear (Yes, I swear)
And (And) all that I want from you (All I want from you)
Is a promise you'll be there (Is a promise you)
Yeah, I want you

Any fool can see they're falling
I gotta make you understand

I'll give you everything, on this I swear
Just promise you'll always be there

I'm giving you everything (I'm giving you everything)
All that joy can bring (All that joy can bring)
This I swear (Yes, I swear)
And all that I want from you (All that I want from you)
Is a promise you (I want you to promise to)
Will be there (Always be there)

I'm giving you everything (I'm giving you everything)
All that joy can bring (All that joy can bring)
This I swear (Yes, I swear)
And all that I want from you (All that I want from you)
Is a promise you (I want you to promise to)
Will be there (Always be there)
I'm giving you everything (I'm giving you everything)
All that joy can bring (All that joy can bring)
This I swear (Yes, I swear)
And all that I want from you (All that I want from you)
Is a promise you (I want you to promise to)
Will be there"
14,Eric Clapton,Change the World,1996,"If I could reach the stars
I'll pull one down for you
Shine it on my heart
So you could see the truth

And then love inside
Is everything it seems
But for now I find
It's only in my dreams

If I can change the world
I would be the sunlight in your universe
You would think my love would really something good
Baby if I could change the world

If I were a King
Even for a day
I'd take you around my queen
I'd have it no other way

And our love would rule
This kingdom we have made
Till then I'd be a fool
Wishin' for the day

That I can change the world
I would be the sunlight in your universe
You would think my love would really something good
Baby if I could change the world
Baby if I could change the world

I could change the world
I would be the sunlight in your universe
You would think my love would really something good
Baby if I could, if I could change the world
If I could, If I could
If I could change the world

If I could, if I could
If I could change the world
If I could, if I could
If I could change the world
If I could change, if I could change the world"
15,Donna Lewis,I Love You Always Forever,1996,"Feels like I'm standing in a timeless dream
Of light mists with pale amber rose
Feels like I'm lost in a deep cloud of heavenly scent
Touching, discovering you
Those days of warm rains come rushing back to me
Miles of windless sumkmer nights

Secret moments shared within the heat of the afternoon
Out of the stillness, soft spoken words
Say it, say it again
I love you always forever

Near or far, closer together
Everywhere I will be with you
Everything I will do for you
Say it, say it again
I love you always forever

Near or far, closer together
Everywhere I will be with you
Everything I will do for you
You've got
The most unbelievable blue eyes I've ever seen

You've got
Me almost melting away
As we lay there
Under a blue sky with pure white stars

Exotic sweetness
A magical time
Say it, say it again
I love you always forever

Near or far, closer together
Everywhere I will be with you
Everything I will do for you
Say it, say it again
I love you always forever

Near or far, closer together
Everywhere I will be with you
Everything I will do for you
Say you'll love and love me forever
Never stop, never whatever

Near and far and always everywhere and everything
Say you'll love and love me forever
Never stop, never whatever
Near and far and always everywhere and everything
Say you'll love and love me forever
Never stop, never whatever
Near and far and always everywhere and everything
Say you'll love and love me forever
Never stop, never whatever
Near and far and always everywhere and everything
I love you always forever
Near or far, closer together
Everywhere I will be with you
Everything I will do for you
I love you always forever
Near or far, closer together
Everywhere I will be with you
Everything I will do for you
I love you always forever
Near or far, closer together
Everywhere I will be with you
Everything I will do for you
I love you always forever
Near or far, closer together"
16,George Michael,Fast Love,1996,"George Michael
Miscellaneous
Fast Love
Fastlove
George Michael
Album: Older

Gotta get up, get down...
ooh ooh, baby baby...

Looking for some education
Made my way into the night
All that bullsh-- conversation
Baby can't you read the signs?

I won't bore you with the details, baby
I don't even wannna waste your time
Let's just say that maybe
You could help to ease my mind
Baby, I ain't Mr. Right

1-But if you're looking for fast love
If that's love in your eyes, it's more than enough
Had some bad love
Some fast love, is all that I've got on my mind

(ooh ooh, baby baby)
Ooh, yeah yeah (ooh ooh, baby baby)
What's there to think about baby?
(ooh ooh, baby baby)
Hey baby, oh yeah (ooh ooh, baby baby)

Looking for some affirmation, made my way into the sun
My friends got their ladies, they're all having babies
But I just wanna have some fun

I won't bore you with the detail baby
You gotta get there in your own sweet time
Let's just say that maybe, you could help
to ease my mind, baby, I ain't Mr. Right
(repeat 1)

So close I can taste it now baby, so close

In the absence of security, I made my way into the night
Stupid Cupid keeps on calling me
And I see lovin' in his eyes
I miss my baby, oh yeah, I miss my baby tonight
So why don't we make a little room
In my BMW, babe, searchin' for some peace of mind
Hey, I'll help you find it
I do believe that we are practicing the same religion

Oh you really oughta get up now, that's right
Oh you really oughta get up

Source: http:/www.solgate.com/~avatta/gmljtc.txt"
17,OMC,How Bizarre,1996,"Brother Pele's in the back, sweet Zina's in the front
Cruisin' down the freeway in the hot, hot sun
Suddenly red-blue lights flash us from behind
Loud voice booming, ""Please step out onto the line""
Pele preaches words of comfort, Zina just hides her eyes
Policeman taps his shades, ""Is that a Chevy '69?""

How bizarre
How bizarre, how bizarre

Destination unknown, as we pull in for some gas
Freshly pasted poster reveals a smile from the past
Elephants and acrobats, lions snakes monkey
Pele speaks ""righteous,"" Sister Zina says ""funky""

How bizarre
How bizarre, how bizarre

Ooh, baby (Ooh, baby)
It's making me crazy (It's making me crazy)
Everytime I look around
Everytime I look around (Everytime I look around)
Everytime I look around
It's in my face

Ring master steps out and says ""the elephants left town""
People jump and jive, but the clowns have stuck around
TV news and camera, there's choppers in the sky
Marines, police, reporters ask where, for and why
Pele yells, ""We're outta here,"" Zina says, ""Right on""
We're making moves and starting grooves before they knew we were gone
Jumped into the Chevy and headed for big lights
Wanna know the rest? Hey, buy the rights...

How bizarre
How bizarre, how bizarre
Ooh, baby (Ooh, baby)
It's making me crazy (It's making me crazy)
Everytime I look around
Everytime I look around (Everytime I look around)
Everytime I look around
It's in my face"
18,2Pac,California Love,1996,"[Featuring: Dr. Dre]

California love!

[1:]
California... knows how to party
California... knows how to party
In the citaaay of L.A.
In the citaaay of good ol' Watts
In the citaaay, the city of Compton
We keep it rockin! We keep it rockin!

[Verse 1: Dr. Dre]
Now let me welcome everybody to the wild, wild west
A state that's untouchable like Elliot Ness
The track hits ya eardrum like a slug to ya chest
Pack a vest for your Jimmy in the city of sex
We in that sunshine state where that bomb ass hemp be
The state where ya never find a dance floor empty
And pimps be on a mission for them greens
Lean mean money-makin-machines servin fiends
I been in the game for ten years makin rap tunes
Ever since honeys was wearin sassoon
Now it's '95 and they clock me and watch me
Diamonds shinin lookin like I robbed Liberace
It's all good, from Diego to tha Bay
Your city is tha bomb if your city makin pay
Throw up a finger if ya feel the same way
Dre puttin it down for
Californ-I-a

[1]

[2:]
Shake it shake it baby
Shake it shake it baby
Shake it shake it mama
Shake it Cali
Shake it shake it baby
Shake it shake it shake it shake it...

[Verse 2: 2Pac]
Out on bail fresh outta jail, California dreamin
Soon as I stepped on the scene, I'm hearin hoochies screamin
Fiendin for money and alcohol
The life of a west side playa where cowards die and it's all ball
Only in Cali where we riot not rally to live and die
In L.A. we wearin Chucks not Ballies (that's right)
Dressed in Locs and khaki suits and ride is what we do
Flossin but have caution we collide with other crews
Famous cause we program worldwide
Let'em recognize from Long Beach to Rosecrans
Bumpin and grindin like a slow jam, it's west side
So you know the row won't bow down to no man
Say what you say
But give me that bomb beat from Dre
Let me serenade the streets of L.A.
From Oakland to Sacktown
The Bay Area and back down
Cali is where they put they mack down
Give me love!

[1]

[Dre:] Now make it shake...

[2]

[Outro: Dre, 2Pac]
Uh, yeah, uh, longbeach in tha house, uh yeah
Oaktown, Oakland definately in tha house hahaha
Frisko, Frisko
[Tupac:] Hey, you know LA is up in this
Pasadena, where you at
Yeah, Inglewood, Inglewood always up to no good
[Tupac:] Even Hollywood tryin to get a piece baby
Sacramento, sacramento where ya at? yeah

Throw it up y'all, throw it up, Throw it up
Let's show these fools how we do this on that west side
Cause you and I know it's tha best side

Yeah, That's riight
West coast, west coast
Uh, California Love
California Love "
19,No Mercy,Where Do You Go?,1996,"Where do you go, my lovely?
Where do you go?
I wanna know, my lovely, I wanna know

Where do you go, oh, oh, eh, oh?
I wanna know, oh, oh, eh, oh
Where do you go, oh, oh, eh, oh?
I wanna know

You leave without a word, no message, no number
And now my head is pounding like rolling thunder
You left me with a heartache deep inside
Girl, you should see me cry all night, and I wonder

Everybody says, ""What a shame, what is wrong?""
They don't like the game we play
Heard you're hanging 'round every night until dawn
I'm waiting for you night and day

Where do you go, my lovely?
Where do you go?
I wanna know, my lovely, I wanna know

You gotta break the silence, don't keep me waiting
Just like a river flowing to the sea
You're running back to me
Come, hear what I'm saying

Where do you go, my lovely?
I wanna know

Where do you go, oh, oh, oh?
Where do you go, oh, oh, oh?
I wanna know
Where do you, where do you go?

Save me

Come back and dry the tears, I cried for you, baby
You've gotta stop this heartache deep inside
You've gotta help me make it through the night safely
Come back and save me"
20,BLACKstreet & Dr Dre,No Diggity,1996,"You know what
I like the playettes
No diggity, no doubt, uh
Play on playette
Play on playette
Yo Dre, drop the verse

It's going down, fade to Blackstreet
The homies got RB, collab' creations
Bump like Acne, no doubt
I put it down, never slouch
As long as my credit can vouch
A dog couldn't catch me straight up
Tell me who can stop when Dre making moves
Attracting honeys like a magnet
Giving 'em eargasms with my mellow accent
Still moving this flavour
With the homies Blackstreet and Teddy
The original rump shakers

Shorty get down, good Lord
Baby got 'em open all over town
Strictly biz, you don't play around
Cover much ground, got game by the pound
Getting paid is a forte
Each and every day, true player way
I can't get her out of my mind
(Well)
I think about the girl all the time (well, well)

East side to the west side
Pushing phat rides, it's no surprise
She got tricks in the stash
Stacking up the cash
Fast when it comes to the gas
By no means average
She's on when she's got to have it
Baby, you're a perfect ten, I wanna get in
Can I get down, so I can win

I like the way you work it
No diggity, I got to bag it up, bag it up

She's got class and style
Street knowledge by the pound,
Baby never act wild
Very low key on the profile
Catching feelings is a no,
Let me tell you how it goes
Herb's the word, spin's the verb
Lovers it curves so freak what you heard
Rollin' with the phatness
You don't even know what the half is
You got to pay to play
Just for shorty, bang-bang, to look your way
I like the way you work it
Trumped tight, all day, every day
You're blowing my mind, maybe in time
Baby, I can get you in my ride

I like the way you work it
No diggity, I got to bag it up, bag it up

Hey yo, hey yo, hey yo, hey yo
Hey yo, that girl looks good
Hey yo, hey yo, hey yo, hey yo
Play on, play on playette
Hey yo, hey yo, hey yo, hey yo
You're my kind of girl, no diggity
Hey yo, hey yo, hey yo, hey yo
Hey

Cause that's my peeps and we rolls deep
Flying first class from New York City to Blackstreet
What you know about me, not a motherfucking thing
Cartier wooded frames sported by my shortie
As for me, icy gleaming pinky diamond ring
We be's the baddest clique up on the scene
Ain't you getting bored with these fake ass broads
I shows and proves, no doubt, I predicted so
Please excuse, if I come across rude
That's just me
And that's how a playette's got to be
Stay kicking game with a capital G
Ask the peoples on my block, I'm as real as can be
Word is born, faking moves never been my thing
So, Teddy, pass the word to your nigga Chauncy
I'll be sending a call, let's say around 3: 30
Queen Pen and Blackstreet, it's no diggity

I like the way you work it
No diggity, I got to bag it up, bag it up

Hey yo, hey yo, hey yo, hey yo
Hey yo, that girl looks good
Hey yo, hey yo, hey yo, hey yo
Play on, play on playette
Hey yo, hey yo, hey yo, hey yo
You're my kind of girl, no diggity
Hey yo, hey yo, hey yo, hey yo
Hey"
21,Fool's Garden,The Lemon Tree,1996,We do not have the lyrics for Lemon Tree (Karaoke Version) [In the Style of Fool's Garden] yet.
22,Celine Dion,It's All Coming Back to Me Now,1996,"There were nights when the wind was so cold
That my body froze in bed
If i just listened to it
Right outside the window

There were days when the sun was so cruel
That all the tears turned to dust
And i just knew my eyes were
Drying up forever

I finished crying in the instant that you left
And i can't remember where or when or how
And i banished every memory you and i had ever made

But when you touch me like this
And you hold me like that
I just have to admit
That it's all coming back to me
When i touch you like this
And i hold you like that
It's so hard to believe but
It's all coming back to me
(it's all coming back, it's all coming back to me now)

There were moments of gold
And there were flashes of light
There were things i'd never do again
But then they'd always seemed right
There were nights of endless pleasure
It was more than any laws allow
Baby baby

If i kiss you like this
And if you whisper like that
It was lost long ago
But it's all coming back to me
If you want me like this
And if you need me like that
It was dead long ago
But it's all coming back to me
It's so hard to resist
And it's all coming back to me
I can barely recall
But it's all coming back to me now
But it's all coming back

There were those empty threats and hollow lies
And whenever you tried to hurt me
I just hurt you even worse
And so much deeper

There were hours that just went on for days
When alone at last we'd count up all the chances
That were lost to us forever

But you were history with the slamming of the door
And i made myself so strong again somehow
And i never wasted any of my time on you since then

But if i touch you like this
And if you kiss me like that
It was so long ago
But it's all coming back to me
If you touch me like this
And if i kiss you like that
It was gone with the wind
But it's all coming back to me
(it's all coming back, it's all coming back to me now)

There were moments of gold
And there were flashes of light
There were things we'd never do again
But then they'd always seemed right
There were nights of endless pleasure
It was more than all your laws allow
Baby, baby, baby

When you touch me like this
And when you hold me like that
It was gone with the wind
But it's all coming back to me
When you see me like this
And when i see you like that
Then we see what we want to see
All coming back to me
The flesh and the fantasies
All coming back to me
I can barely recall
But it's all coming back to me now

If you forgive me all this
If i forgive you all that
We forgive and forget
And it's all coming back to me
When you see me like this
And when i see you like that
We see just what we want to see
Al coming back to me
The flesh and the fantasies
All coming back to me
I can barely recall but it's all coming back to me now

(it's all coming back to me now)
And when you kiss me like this
(it's all coming back to me now)
And when i touch you like that
(it's all coming back to me now)
If you do it like this
(it's all coming back to me now)
And if we..."
