Position,Artist,Song Title,Year,Lyrics
11,Beyonce,Halo,2009,"Remember those walls I built
Well, baby they're tumbling down
And they didn't even put up a fight
They didn't even make up a sound

I found a way to let you in
But I never really had a doubt
Standing in the light of your halo
I got my angel now

It's like I've been awakened
Every rule I had you breakin'
It's the risk that I'm takin'
I ain't never gonna shut you out

Everywhere I'm looking now
I'm surrounded by your embrace
Baby I can see your halo
You know you're my saving grace

You're everything I need and more
It's written all over your face
Baby I can feel your halo
Pray it won't fade away

I can feel your halo halo halo
I can see your halo halo halo
I can feel your halo halo halo
I can see your halo halo halo

Hit me like a ray of sun
Burning through my darkest night
You're the only one that I want
Think I'm addicted to your light

I swore I'd never fall again
But this don't even feel like falling
Gravity can't forget
To pull me back to the ground again

Feels like I've been awakened
Every rule I had you breakin'
The risk that I'm takin'
I'm never gonna shut you out

Everywhere I'm looking now
I'm surrounded by your embrace
Baby I can see your halo
You know you're my saving grace

You're everything I need and more
It's written all over your face
Baby I can feel your halo
Pray it won't fade away

I can feel your halo halo halo
I can see your halo halo halo
I can feel your halo halo halo
I can see your halo halo halo

I can feel your halo halo halo
I can see your halo halo halo
I can feel your halo halo halo
I can see your halo halo halo
Halo, halo

Everywhere I'm looking now
I'm surrounded by your embrace
Baby I can see your halo
You know you're my saving grace

You're everything I need and more
It's written all over your face
Baby I can feel your halo
Pray it won't fade away

I can feel your halo halo halo
I can see your halo halo halo
I can feel your halo halo halo
I can see your halo halo halo

I can feel your halo halo halo
I can see your halo halo halo
I can feel your halo halo halo
I can see your halo halo halo"
12,Kelly Clarkson,My Life Would Suck Without You,2009,"Guess this means you're sorry, you're standing at my door
Guess this means you take back all you said before
Like how much you wanted anyone but me
Said you'd never come back but here you are again

'Cause we belong together now, yeah
Forever united here somehow, yeah
You got a piece of me and honestly
My life would suck without you

Maybe I was stupid for telling you goodbye
Maybe I was wrong for trying to pick a fight
I know that I've got issues but you're pretty messed up too
Either way I've found out I'm nothing without you

'Cause we belong together now, yeah
Forever united here somehow, yeah
You got a piece of me and honestly
My life would suck without you

Being with you is so dysfunctional
I really shouldn't miss you but I can't let you go, oh yeah

'Cause we belong together now, yeah
Forever united here somehow, yeah
You got a piece of me and honestly
My life would suck without you
'Cause we belong together now, yeah
Forever united here somehow, yeah
You got a piece of me and honestly
My life would suck without you"
13,Pitbull,I Know You Want Me (calle Ocho),2009,"Haha
It's Mr. 305 checkin' in for the remix,
You know they had that 75 Street Brazil?
Well this here's gonna be called Calle Ocho,
Hahahaha

Que ola cata, Que ola omega
and this how we gonna do it

Dale!

One, two, three, four
Uno, dos, très, cuatro

I know you want me (want me)
you know I want cha (want cha)
I know you want me
you know I want cha (want cha)
I know you want me (want me)
you know I want cha (want cha)
I know you want me
You know I want cha (want cha)

(Hahaha)
One, two, three, four
Uno, dos, très, cuatro

Rumba (Sí)
Ella quiere su Rumba (¿Como?)
Rumba (Sí)
Ella quiere su Rumba (¿Como?)

Sí verdad que tu ere guapa,
Yo te voy a poner gozar
Tu tiene la boca grande
dale ponte a jugar (Como)

One, two, three, four
(Weee-ooooo!)
Uno, dos, très, cuatro 

Sick to the talk, on my way to the top uh,
Pit got it locked from booze to the locker,
R-I-P uh, Big and Pac,uh
That he's not, but damn he's hot,uh

Label flop but Pit won't stop,
Got her in the cockpit playin' with his (Como?)
Now watch him make a movie like Alfred Hitchcock, ha Enjoy me"
14,Owl City,Fireflies,2009,"You would not believe your eyes
If ten million fireflies
Lit up the world as I fell asleep
'Cause they'd fill the open air
And leave teardrops everywhere
You'd think me rude, but I would just stand and stare

I'd like to make myself believe
That planet Earth turns slowly
It's hard to say that I'd rather stay awake when I'm asleep
'Cause everything is never as it seems

'Cause I'd get a thousand hugs
From ten thousand lightning bugs
As they tried to teach me how to dance
A foxtrot above my head
A sock hop beneath my bed
A disco ball is just hanging by a thread

I'd like to make myself believe
That planet Earth turns slowly
It's hard to say that I'd rather stay awake when I'm asleep
'Cause everything is never as it seems
(When I fall asleep)

Leave my door open just a crack
(Please take me away from here)
'Cause I feel like such an insomniac
(Please take me away from here)
Why do I tire of counting sheep?
(Please take me away from here)
When I'm far too tired to fall asleep

To ten million fireflies
I'm weird 'cause I hate goodbyes
I got misty eyes as they said farewell
But I'll know where several are
If my dreams get real bizarre
'Cause I saved a few and I keep them in a jar

I'd like to make myself believe
That planet Earth turns slowly
It's hard to say that I'd rather stay awake when I'm asleep
'Cause everything is never as it seems
(When I fall asleep)

I'd like to make myself believe
That planet Earth turns slowly
It's hard to say that I'd rather stay awake when I'm asleep
'Cause everything is never as it seems
(When I fall asleep)

I'd like to make myself believe
That planet Earth turns slowly
It's hard to say that I'd rather stay awake when I'm asleep
Because my dreams are bursting at the seams"
15,Jay Sean & ,Down,2009,"Baby, are you down, down, down, down, down?
Down, down
Even if the sky is falling down?
Down, down

You oughta know
Tonight is the night to let it go
Put on a show
I wanna see how you lose control

So leave it behind
'Cause we have a night to get away
So come on and fly with me
As we make our great escape

So baby, don't worry
You are my only
You won't be lonely
Even if the sky is falling down
You'll be my only
No need to worry

Baby, are you down, down, down, down, down?
Down, down
Baby, are you down, down, down, down, down?
Down, down
Even if the sky is falling down?

Just let it be
Come on and bring your body next to me
I'll take you away
Turn this place into our private getaway

So leave it behind
'Cause we have a night to get away
So come on and fly with me
As we make our great escape
So why don't we run away?

Baby, don't worry
You are my only
You won't be lonely
Even if the sky is falling down
You'll be my only
No need to worry

Baby, are you down, down, down, down, down?
Down, down
Baby, are you down, down, down, down, down?
Down, down
Even if the sky is fallin' down?

Down like she 'posed to be
She gets down low for me
Down like her temperature
'Cause to me she zero degrees

She cold, over freeze
I got that girl from overseas
Now she's my Miss America
Now can I be her soldier, please?

I'm fightin' for this girl
On the battlefield of love
Don't it look like baby cupid
Sent her arrows from above?
Don't you ever leave the side of me
Indefinitely, not probably
And honestly, I'm down like the economy

Baby, don't worry
You are my only
You won't be lonely
Even if the sky is falling down
You'll be my only
No need to worry

Baby, are you down, down, down, down, down?
(And the sky is falling down)
Down, down
Baby, are you down, down, down, down, down?
(Are you down? Are you down?)
Down, down
Even if the sky is falling down?
(And the sky is falling down)
And the sky is falling down"
16,Lady GaGa,Paparazzi,2009,"We are the crowd
We're c-coming out
Got my flash on, it's true
Need that picture of you
It's so magical
We'd be so fantastico

Leather and jeans
Garage Glamorous
Not sure what it means
But this photo of us
It don't have a price
Ready for those flashing lights
'Cause you know that, baby, I

I'm your biggest fan
I'll follow you until you love me
Papa-paparazzi
Baby, there's no other superstar
You know that I'll be
Your papa-paparazzi

Promise I'll be kind
But I won't stop until that boy is mine
Baby, you'll be famous
Chase you down until you love me
Papa-paparazzi

I'll be your girl
Backstage at your show
Velvet ropes and guitars
Yeah, 'cause you're my rock star
In between the sets
Eyeliner and cigarettes

Shadow is burnt
Yellow, dance and we turn
My lashes are dry
Purple teardrops I cry
It don't have a price
Loving you is cherry pie
'Cause you know that, baby, I

I'm your biggest fan
I'll follow you until you love me
Papa-paparazzi
Baby, there's no other superstar
You know that I'll be
Your papa-paparazzi

Promise I'll be kind
But I won't stop until that boy is mine
Baby, you'll be famous
Chase you down until you love me
Papa-paparazzi

Real good, we dance in the studio
""Snap, snap"" to that shit on the radio
Don't stop for anyone
We're plastic, but we still have fun

I'm your biggest fan
I'll follow you until you love me
Papa-paparazzi
Baby, there's no other superstar
You know that I'll be
Your papa-paparazzi

Promise I'll be kind
But I won't stop until that boy is mine
Baby, you'll be famous
Chase you down until you love me
Papa-paparazzi"
17,A R Rahman & ,Jay Ho (you Are My Destiny),2009,"Exception occurred 
HTTP Error 404: Not Found"
18,Jason Derulo,Whatcha Say,2009,"Wha-wha-wha-wha-what did she say?
Mmh whatcha say
Mmh that you only meant well?
Well, of course you did
Mmh whatcha say (Jason Derulo)
Mmh that it's all for the best?
Of course it is

I was so wrong for so long
Only tryin' to please myself (Myself)
Girl I was caught up in her lust
When I don't really want no one else

So no, I know I should of treated you better
But me and you were meant to last forever
So let me in (let me in) give me another chance (another chance)
To really be your man

'Cause when the roof cave in and the truth came out
I just didn't know what to do
But when I become a star we'll be living so large
I'll do anything for you

So tell me girl
Mmh whatcha say
Mmh that you only meant well?
Well, of course you did
Mmh whatcha say (Oh whatcha say, whatcha say)
Mmh that it's all for the best?
Of course it is

Mmh whatcha say
Mmh that you only meant well?
Well, of course you did
Mmh whatcha say (Oh whatcha say, whatcha say)
Wha-wha-wha-wha-what did she say?

How could I live with myself
Knowing that I let our love go (Love go)
And ooh, when I do with one chance
I just gotta let you know

I know what I did wasn't clever
But me and you we're meant to be together
So let me in (let me in) give me another chance (another chance)
To really be your man

'Cause when the roof cave in and the truth came out
I just didn't know what to do
But when I become a star we'll be living so large
I'll do anything for you

So tell me girl
Mmh whatcha say
Mmh that you only meant well?
Well, of course you did
Mmh whatcha say (Oh whatcha say, whatcha say)
Mmh that it's all for the best?
Of course it is

Mmh whatcha say
Mmh that you only meant well?
Well, of course you did
Mmh whatcha say (Oh whatcha say, whatcha say)
Wha-wha-wha-wha-what did she say?

Girl tell me whatcha said (Said)
I don't want you to leave me
Though you caught me cheatin'

Tell me, tell me whatcha said (Said)
I really need you in my life
'Cause things ain't right girl

Tell me, tell me whatcha said (Said)
I don't want you to leave me
Though you caught me cheatin'

Tell me, tell me whatcha said (Said)
I really need you in my life
'Cause things ain't right

'Cause when the roof cave in and the truth came out
I just didn't know what to do (I just didn't know what to do)
But when I become a star we'll be living so large
I'll do anything for you

So baby watcha say!
Mmh whatcha say
Mmh that you only meant well?
Well, of course you did
Mmh whatcha say (Oh whatcha say, whatcha say)
Mmh that it's all for the best?
Of course it is

Mmh whatcha say
Mmh that you only meant well?
Well, of course you did
Mmh whatcha say (Oh whatcha say, whatcha say)
Wha-wha-wha-wha-what did she say?"
19,David Guetta & Kelly Rowland,When Love Takes Over,2009,"It's complicated... it always is,
That's just the way it goes.
Feels like I've waited so long for this,
I wonder if it shows.
Head under water, now I can't breathe,
It never felt so good.
'Cause I can feel it coming over me,
I wouldn't stop it if I could.

When love takes over, yeah,
You know you can't deny.
When love takes over, yeah,
'Cause something's here tonight.

Give me a reason... I gotta know,
Do you feel it too?
Can't you see me here on overload,
And this time I blame you.
Mmmm lookin' out for you to hold my hand,
Feels like I could fall.
Now love me right like I know you can,
We could loose it all.

When love takes over, yeah,
You know you can't deny.
When love takes over, yeah,
'Cause something's here tonight.

Tonight, tonight, tonight, tonight
Tonight, tonight, tonight, tonight
Tonight, tonight, tonight, tonight
Tonight, tonight, tonight, tonight

And I-I-I-I-I-I-I-I will be loving you all the time... it's true
'Cause I-I-I-I-I-I-I-I-I love the way you make me cry... I do

When love takes over
When love takes over
When love takes over
When love takes over
When love takes over
When love takes over
When love takes over

Over... over... over... over... over...
over... over... over, over, over

When love takes over, yeah,
You know you can't deny.
When love takes over, yeah,
'Cause something's here tonight."
20,Kings of Leon,Use Somebody,2009,"I've been roaming around
always looking down and all I see
Painted faces fill the places I can't reach

You know that I could use somebody
You know that I could use somebody

Someone like you
and all you know and how you speak

Countless lovers
undercover of the street
You know that I could use somebody

You know that I could use somebody
Someone like you
(ooo, ooo)
(ooo, ooo)

(ooo, ooo)
Off in the night while you live it up
I'm off to sleep

Waging wars to shape the poet and the beat
I hope it's gonna make you notice
I hope it's gonna make you notice

Someone like me
Someone like me
Someone like me, somebody
Im ready now
I'm ready now
I'm ready now
I'm ready now
Someone like you, somebody
Someone like you, somebody
Someone like you, somebody
I've been roaming around
always looking down and all I see"
21,Beyonce,Sweet Dreams,2009,"(Turn The Lights On) 

Every night I rush to my bed 
With hopes that maybe I’ll get a chance to see you 
When i close my eyes 
I’m going out of my head 
Lost in a fairytale 
Can you hold my hands and be my guide 

Clouds filled with stars cover your skies 
And I hope it rains 
You’re the perfect lullaby 
What kinda dream am is this? 

You could be a sweet dream or a beautiful nightmare 
Either way I, don't wanna wake up from you (Turn The Lights On)
Sweet dream or a beautiful nightmare 
Somebody pinch me, your love's too good to be true (Turn The Lights On)  
My guilty pleasure I ain't going no where 
Baby long as you're here 
I’ll be floating on air cause you're my 
You can be a sweet dream or a beautiful nightmare 
Either way I, don't wanna wake up from you (Turn The Lights On) 

I mention you when I say my prayers 
I wrap you around all of my thoughts 
Boy you're my temporary high 
I wish that when I wake up you’re there 
To wrap your arms around me for real 
And tell me you’ll stay by side 

Clouds filled with stars cover your skies
And I hope it rains 
You’re the perfect lullaby 
What kinda dream is this 

You can be a sweet dream or a beautiful nightmare 
Either way I, don't wanna wake up from you (Turn The Lights On) 
Sweet dream or a beautiful nightmare 
Somebody pinch me, your love's too good to be true (Turn The Lights On) 
My guilty pleasure I ain't going no where, 
Baby long as you're here 
I’ll be floating on air cause you're my 
You can be a sweet dream or a beautiful nightmare 
Either way I, don't wanna wake up from you (Turn The Lights On) 

Tattoo your name across my heart 
So it will remain 
Not even death can make us part 
What kind of dream is this? 

You can be a sweet dream or a beautiful nightmare 
Either way I, don't wanna wake up from you (Turn The Lights On)
Sweet dream or a beautiful nightmare 
Somebody pinch me, your love's too good to be true (Turn The Lights On)
My guilty pleasure I ain't going no where 
Baby long as you're here 
I’ll be floating on air cause you're my, 
You can be a sweet dream or a beautiful nightmare 
Either way I, don't wanna wake up from you  (Turn The Lights On)

(Turn the lights off)"
22,Taylor Swift,Love Story,2009,"We were both young when I first saw you
I close my eyes & the flashback starts
I'm standing there on a balcony in summer air

See the lights, see the party, the ball gowns
See you make your way through the crowd
And say ""Hello"", little did I know...

That you were Romeo, you were throwing pebbles
And my daddy said, ""Stay away from Juliet""
And I was crying on the staircase
Begging you ""Please don't go"", & I said...

Romeo, take me somewhere we can be alone
I'll be waiting; all that's left to do is run
You'll be the prince & I'll be the princess
It's a love story baby, just say ""Yes""

So I sneak out to the garden to see you
We keep quiet 'cause we're dead if they knew
So close your eyes, escape this town for a little while

'Cause you were Romeo, I was a scarlet letter
And my daddy said ""Stay away from Juliet""
But you were everything to me
I was begging you ""Please don't go"", & I said...

Romeo, take me somewhere we can be alone
I'll be waiting; all that's left to do is run
You'll be the prince & I'll be the princess
It's a love story baby, just say ""Yes""

Romeo save me, they're trying to tell me how to feel
This love is difficult but it's real
Don't be afraid, we'll make it out of this mess
It's a love story baby, just say ""Yes""
...
I got tired of waiting
Wondering if you were ever coming around
My faith in you was fading
When I met you on the outskirts of town
And I said...

Romeo, save me, I've been feeling so alone
I keep waiting for you but you never come
Is this in my head? I don't know what to think
He knelt to the ground & pulled out a ring & said

Marry me, Juliet, you'll never have to be alone
I love you & that's all I really know
I talked to your dad, go pick out a white dress
It's a love story baby, just say ""Yes""

Oh oh oh

'Cause we were both young when I first saw you"
