Position,Artist,Song Title,Year,Lyrics
11,Manfred Mann,Do Wah Diddy Diddy,1964,"There she was just walkin' down the street
Singin', ""Do wah diddy, diddy, dum diddy do""
Snappin' her fingers and shufflin' her feet
Singin', ""Do wah diddy diddy, dum diddy do""

She looked good, she looked fine
(Looked good, looked fine)
She looked good, she looked fine
And I nearly lost my mind

Before I knew it she was walkin' next to me
Singin', ""Do wah diddy diddy, dum diddy do""
Holdin' my hand just as natural as can be
Singin', ""Do wah diddy diddy, dum diddy do""

We walked on to my door
(Walked on, my door)
We walked on to my door
Then we kissed a little more

Whoa, oh
I knew we was falling in love
Yes, I did and so I told her
All the things, I'd been dreamin' of

Now we're together nearly every single day
Singin', ""Do wah diddy diddy, dum diddy do""
We're so happy and that's how we're gonna stay
Singin', ""Do wah diddy diddy, dum diddy do""

Well, I'm hers, she's mine
(I'm hers, she's mine)
I'm hers, she's mine
Wedding bells are gonna chime

Whoa, oh
I knew we was falling in love
Yes, I did and so I told her
All the things, I'd been dreamin' of

Now we're together nearly every single day
Singin', ""Do wah diddy diddy, dum diddy do""
We're so happy and that's how we're gonna stay,
Singin', ""Do wah diddy diddy, dum diddy do""

Well, I'm hers, she's mine
(I'm hers, she's mine)
I'm hers, she's mine
Wedding bells are gonna chime

Whoa, oh, oh, oh, oh yeah
Do wah diddy diddy, dum diddy do, we'll sing it
Do wah diddy diddy, dum diddy do
Do wah diddy diddy, dum diddy do."
12,The Supremes,Baby Love,1964,"Baby love, my baby love
I need you, oh how I need you!
But all you do is treat me bad
Break my heart and leave me sad
Tell me, what did I do wrong?
To make you stay away so long

'Cause baby love, my baby love
Been missing ya, miss kissing ya
Instead of breaking up
Let's do some kissing and making up
Don't throw our love away
In my arms why don't you stay?
Need ya, need ya, baby love, baby love

Baby love, my baby love
Why must we separate, my love?
All of my whole life through
I never loved no one but you
Why you do me like you do?
I get this need

Need to hold you, once again, my love
Feel your warm embrace, my love
Don't throw our love away
Please don't do me this way
Not happy like I used to be
Loneliness has got the best of me

My love, my baby love
I need you, oh how I need you!
Why you do me like you do?
After I've been true to you
So deep in love with you

Baby, baby, 'til it's hurtin' me
'Til it's hurtin' me, baby love
Don't throw our love away
Don't throw our love away"
13,Mary Wells,My Guy,1964,"Nothing you could say
Can tear me away from my guy
Nothing you could do
'Cause I'm stuck like glue to my guy

I'm stickin' to my guy like a stamp to a letter
Like the birds of a feather, we stick together
I'm tellin' you from the start
I can't be torn apart from my guy

Nothing you can do
Could make me untrue to my guy
Nothing you could buy
Could make me tell a lie to my guy

I gave my guy my word of honor
To be faithful and I'm gonna
You best be believing
I won't be deceiving with my guy

As a matter of opinion I think he's tops
My opinion is he's the cream of the crop
As a matter of taste to be exact
He's my ideal as a matter of fact

No muscle bound man
Could take my hand from my guy
No handsome face
Could ever take the place of my guy

He may not be a movie star
But when it comes to being happy, we are
There's not a man today
Who could take me away from my guy

No muscle bound man
Could take my hand from my guy
No handsome face
Could ever take the place of my guy

He may not be a movie star
But when it comes to being happy, we are
There's not a man today
Who could take me away from my guy

There's not a man today
Who could take me away from my guy
There's not a man today"
14,The Beatles,Twist & Shout,1964,"Well, shake it up, baby, now (shake it up, baby)
Twist and shout (twist and shout)
Come on, come on, come on, come on, baby now (come on, baby)
Come on and work it on out (work it on out)

Well, work it on out, honey (work it on out)
You know, you look so good (look so good)
You know, you got me goin' now (got me goin')
Just like I knew you would (like I knew you would)

Well, shake it up, baby, now (shake it up, baby)
Twist and shout (twist and shout)
Come on, come on, come on, come on, baby, now (come on, baby)
Come on and work it on out (work it on out)

You know you twist you, little girl (twist, little girl)
You know you twist so fine (twist so fine)
Come on and twist a little closer now (twist a little closer)
And let me know that you're mine (let me know you're mine)

Yeah, shake it up, baby, now (shake it up, baby)
Twist and shout (twist and shout)
Come on, come on, come on, come on, baby, now (come on, baby)
Come on and work it on out (work it on out)

You know you twist you, little girl (twist, little girl)
You know you twist so fine (twist so fine)
Come on and twist a little closer now (twist a little closer)
And let me know that you're mine (let me know you're mine)

Well, shake it, shake it, shake it, baby, now (shake it up, baby)"
15,Dean Martin,Everybody Loves Somebody,1964,"Everybody loves somebody sometime
Everybody falls in love somehow
Something in your kiss just told me
My sometime is now

Everybody finds somebody someplace
There's no telling where love may appear
Something in my heart keeps saying
My someplace is here

If I had it in my power
I'd arrange for every girl to have your charms
Then every minute, every hour
Every boy would find what I found in your arms

Everybody loves somebody sometime
And although my dream was overdue
Your love made it all worth waiting
For someone like you

If I had it in my power
I'd arrange for every girl to have your charms
Then every minute, every hour
Every boy would find what I found in your arms

Everybody loves somebody sometime
And although my dreams were overdue
Your love made it all worth waiting
For someone like you
Everybody loves somebody sometime"
16,Millie Small,My Boy Lollipop,1964,"My boy Lollipop
You made my heart go giddy-up
You are as sweet as candy
You're my sugar dandy
Well oh, my boy Lollipop
Never ever leave me
Because it would grieve me
My heart told me so

I love you, I love you, I love you so
But I don't want you to know
I need you, I need you, I need you so
And I'll never let you go

My boy Lollipop
You make my heart go giddy-up
You set the world on fire
You are my one desire
Oh, my Lollipop

I love you, I love you, I love you so
But I don't want you to know
I need you, I need you, I need you so
And I'll never let you go

My boy Lollipop
You make my heart go giddy-up
You set the world on fire
You are my one desire

Oh, my Lollipop
Oh, my Lollipop
My boy Lollipop
My boy Lollipop"
17,The Shangri-Las,Leader of the Pack,1964,"Exception occurred 
HTTP Error 404: Not Found"
18,The Beatles,Please Please Me,1964,"Last night I said these words to my girl
I know you never even try, girl
C'mon (C'mon), c'mon (C'mon), c'mon (C'mon), c'mon (C'mon)
Please please me, whoa yeah, like I please you

You don't need me to show the way, love
Why do I always have to say ""love""
C'mon (C'mon), c'mon (C'mon), c'mon (C'mon), c'mon (C'mon)
Please please me, whoa yeah, like I please you

I don't wanna sound complaining
But you know there's always rain in my heart (In my heart)
I do all the pleasing with you, it's so hard to reason
With you, whoah yeah, why do you make me blue

Last night I said these words to my girl
I know you never even try, girl
C'mon (C'mon), c'mon (C'mon), c'mon (C'mon), c'mon (C'mon)
Please please me, whoa yeah, like I please you
(Me) Whoa yeah, like I please you
(Me) Whoa yeah, like I please you"
19,Johnny Rivers,"Memphis, Tennessee",1964,"Long distance information, give me memphis tennessee
Help me find a party that tried to get in touch with me
She could not leave a number but i know who placed the call
'cause my uncle took a message and he wrote it on the wall
Help me, information, get in touch with my marie
She's the only one who'd call me here from memphis tennessee
Her home is on the south side, high upon a ridge
Just a half a mile from the mississippi bridge
Last time i saw marie she was wavin' me goodbye
With ""hurry-home"" drops on her cheek that trickled from her eye
But we were pulled apart because her mom did not agree
And tore apart our happy home in memphis tennessee
Help me, information, more than that i cannot add
Only that i miss her and all the fun we had
Marie is only six years old, information please
Try to put me through to her in memphis tennessee"
20,Martha & The Vandellas,Dancing in the Street,1964,"Callin' out around the world
Are you ready for a brand new beat?
Summer's here and the time is right
For dancin' in the streets

They're dancin' in Chicago
Down in New Orleans
Up in New York City

All we need is music, sweet music
There'll be music everywhere
There'll be swingin', swayin' and records playin'
And dancin' in the streets

Oh, it doesn't matter what you wear
Just as long as you are there
So come on, every guy grab a girl
Everywhere around the world

There'll be dancin'
They're dancin' in the street

This is an invitation across the nation
A chance for the folks to meet
There'll be laughin' and singin' and music swingin'
And dancin' in the streets

Philadelphia, PA
(Philadelphia, PA)
Baltimore and DC now
(Baltimore and DC now)
Yeah, don't forget the Motor City
(Can't forget the Motor City)

All we need is music, sweet music
There'll be music everywhere
There'll be swingin', swayin' and records playin'
And dancin' in the street, yeah

Oh, it doesn't matter what you wear
Just as long as you are there
So come on, every guy grasp a girl
Everywhere around the world

There'll be dancin'
They're dancin' in the streets

Philadelphia, PA
(Philadelphia, PA)
Baltimore and DC now
(Baltimore and DC now)
Yeah, don't forget the Motor City
(Can't forget the Motor City)

All the way down in LA, California
Not to mention Halifax, Nova Scotia, Manchester
Alexandria, Virginia, Virginia"
21,Gigliola Cinquetti,Non Ho L'Eta Per Amarti,1964,"Exception occurred 
HTTP Error 404: Not Found"
22,Stan Getz & Joao Gilberto,The Girl From Ipanema,1964,"Exception occurred 
HTTP Error 404: Not Found"
23,The Four Seasons,Rag Doll,1964,"Frankie Valli and the Four Seasons
(Bob Crewe & Bob Gaudio)
(Rag doll, ooh.) (Hand me down)
When she was just a kid. her clothes were hand-me-downs.
(Hand-me-down)
They always laughed at her when she came into town.
Called her rag doll
Little rag doll. Such a pretty face should be dressed in lace.
Ooh, ooh ooh ooh ooh. Ooh ooh ooh ooh ooh ooh.
(Shag rag doll)
I'd change her sad rags into glad rags if I could (if I could).
My folks won't let me cause they say that she's no good.
She's a rag doll, such a rag doll; though I love her so
I can't let her know.
Ooh ooh ooh ooh oh. Ooh ooh ooh ooh ooh ooh oh.
Aah aah aah aah aah. I love you just they way you are."
24,The Beatles,I Saw Her Standing There,1964,"One, Two, Three, Four
•••
Well she was just seventeen
You know what I mean
And the way she looked
Was way beyond compare

So how could I dance with another
Oh!
When I saw her standing there
Well she looked at me
And I, I could see
That before too long

I'd fall in love with her
She wouldn't dance with another
Woo!

When I saw her standing there
Well my heart went boom
When I crossed that room
And I held her hand

In mine
Well, we danced through the night

And we held each other tight
And before too long
I fell in love with her

Now I'll never dance with another
Woo!
Since I saw her standing there
Ahh!
Ah, ah, ah
•••
Well my heart went boom
When I crossed that room
And I held her hand
In mine
Ohh! (Woaw!)
We danced through the night
And we held each other tight
And before too long
I fell in love with her
Now I'll never dance with another
Ooh!
Since I saw her standing there
Whoa, since I saw her standing there
Yeah, well since I saw her standing there"
25,The Beatles,Love Me Do,1964,"Love, love me do
You know I love you
I'll always be true
So please, love me do
Whoa, love me do

Love, love me do
You know I love you
I'll always be true
So please, love me do
Whoa, love me do

Someone to love
Somebody new
Someone to love
Someone like you

Love, love me do
You know I love you
I'll always be true
So please, love me do
Whoa, love me do

Love, love me do
You know I love you
I'll always be true
So please, love me do
Whoa, love me do
Yeah, love me do
Whoa, love me do
Yeah, love me do"
26,Dave Clark Five,Glad All Over,1964,"You say that you love (Say you love me)
All of the time (All of the time)
You say that you need me (Say you need me)
You'll always be mine (Always be mine)

I'm feelin' glad all over
Yes, I'm a-glad all over
Baby, I'm glad all over
So glad you're mine

I'll make you happy (Make you happy)
You'll never be blue (Never be blue)
You'll have no sorrow (Have no sorrow)
'Cause I'll always be true (Always be true)

And I'm feelin' glad all over
Yes, I'm a-glad all over
Baby, I'm glad all over
So glad you're mine

Other girls may try to take me away (Take me away)
But you know, it's by your side I will stay
I-I'll stay

Our love will last, now (Our love will last)
'Til the end of time (End of time)
Because this love, now (Because this love)
Is only yours and mine (Yours and mine)

And I'm feelin' glad all over
Yes, I'm a-glad all over
Oh, baby, I'm glad all over
So glad you're mine

Other girls may try to take me away (Take me away)
But you know, it's by your side I will stay
I-I'll stay

Our love will last, now (Our love will last)
'Til the end of time (End of time)
Because this love, now (Because this love)
Is only yours and mine (Yours and mine)

And I'm feelin' glad all over
Yes, I'm a-glad all over
Baby, I'm a-glad all over
So glad you're mine

So glad you're mine, now
(Mi-i-i-i-i-i-ine)
I said I'm so glad you're mine
(Mi-i-i-i-i-i-ine)
So glad you're mine, now
(Mi-i-i-i-i-i-ine)
Whoa whoa whoa whoa whoa whoa
(Mi-i-i-i-ine)"
27,Roy Orbison,It's Over,1964,"Your baby doesn't love you any more

Golden days before they end
Whisper secrets to the wind
Your baby won't be near you any more

Tender nights before they fly
Send falling stars that seem to cry
Your baby doesn't want you any more, it's over

It breaks your heart in two, to know she's been untrue
But, oh, what will you do when she says to you
""There's someone new, we're through, we're through ""

It's over, it's over, it's over

All the rainbows in the sky
Start to weep then say goodbye
You won’t be seeing rainbows anymore

Setting suns before they fall
Echo to you that’s all, that’s all
But you’ll see lonely sunsets after all

It's over, it's over
It's over, it's over"
28,The Beach Boys,I Get Around,1964,"Round round get around
I get around
Yeah
Get around round round I get around
I get around
Get around round round I get around
From town to town
Get around round round I get around
I'm a real cool head
Get around round round I get around
I'm makin' real good bread

I'm gettin' bugged driving up and down the same old strip
I gotta find a new place where the kids are hip

My buddies and me are getting real well known
Yeah, the bad guys know us and they leave us alone

I get around
Get around round round I get around
From town to town
Get around round round I get around
I'm a real cool head
Get around round round I get around
I'm makin' real good bread
Get around round round I get around
I get around
Round
Get around round round oooo
Wah wa ooo
Wah wa ooo
Wah wa ooo

We always take my car cause it's never been beat
And we've never missed yet with the girls we meet

None of the guys go steady cause it wouldn't be right
To leave their best girl home now on Saturday night

I get around
Get around round round I get around
From town to town
Get around round round I get around
I'm a real cool head
Get around round round I get around
I'm makin' real good bread
Get around round round I get around
I get around
Round
Ah ah ah ah ah ah ah ah

Round round get around
I get around
Yeah
Get around round round I get around
Get around round round I get around
Wah wa ooo
Get around round round I get around
Oooo ooo ooo
Get around round round I get around
Ahh ooo ooo
Get around round round I get around
Ahh ooo ooo
Get around round round I get around
Ahh ooo ooo"
29,Peter & Gordon,A World Without Love,1964,"Please lock me away
And don't allow the day
Here inside where I hide
With my loneliness

I don't care what they say I won't stay
In a world without love

Birds sing out of tune
And rain clouds hide the moon
I'm OK, here I'll stay
With my loneliness

I don't care what they say I won't stay
In a world without love

So I wait and in a while
I will see my true love's smile
She may come, I know not when
When she does I lose
So baby until then

Lock me away
And don't allow the day
Here inside where I hide
With my loneliness

I don't care what they say I won't stay
In a world without love

So I wait and in a while
I will see my true love's smile
She may come, I know not when
When she does I lose
So baby until then

Lock me away
And don't allow the day
Here inside where I hide
With my loneliness

I don't care what they say I won't stay
In a world without love

I don't care what they say I won't stay
In a world without love"
30,The Kinks,You Really Got Me,1964,"Girl, you really got me goin'

You got me so I don't know what I'm doin'
Girl, you really got me now
You got me so I can't sleep at night
Girl (Girl), you really got me now

You got me so I don't know where I'm goin'
Oh yeah (Yeah), you really got me now
You got me so I can't sleep at night
You really got me (Oh!)

You really got me (Whoa-oh)
You really got me
Please, don't ever let me be

I only wanna be by your side
Please, don't ever let me be
I only wanna be by your side
Girl (Girl), you really got me now

You got me so I don't know what I'm doin' yeah
Oh yeah (Yeah), you really got me now
Got me so I can't sleep at night
You really got me (Ah-ha!)

You really got me (Ah-ha!)
You really got me
Oh, no, no, ah!

(Guitar Solo)

Girl, you really got me now

You got me so I don't know what I'm doin' Ow!
Girl, you really got me now
You got me so I can't sleep at night
(Owwww!)
Girl (Girl), you really got me now
You got me so I don't know where I'm goin' yeah
Oh yeah (Yeah), you really got me now
Got me so I can't sleep at night
You really got me
You really got me (Oh!)
You really got me
Oh! Oh! Oh!"
31,The Honeycombs,Have I the Right,1964,"The Honeycombs
Miscellaneous
Have I The Right?
Have I The Right?
The Honeycombs
Have I the right to hold you? You know I've always told you
That we must never ever part oh ooh ooh oh
Have I the right to kiss you? You know I'll always miss you
I've loved you from the very start
Come right back I just can't bear it
I've got this love and I long to share it
Come right back I'll show my love is strong
Have I the right to touch you? If I could you'd see how much you
Send those shivers running down my spine. Ooh Ooh
Have I the right to thrill you? You know I'll wait until you
Give me the right to make you mine.
Well, Come right back I just can't bear it
I've got this love and I long to share it
Come right back I'll show my love is strong. Oh yeah.
All right!
(break)
Have I the right to hold you? You know I've always told you
That we must never ever part. No no no no no no
Have I the right to kiss you? You know I'll always miss you.
I've loved you from the very start.
Come right back I just can't bear it
I've got this love and I long to share it
Come right back I'll show my love is strong. Oh yeah yeah
Come right back I just can't bear it
I've got this love and I long to share it
Come right back right back where you belong oh yeah
You belong oh yeah You belong
(taken from the 45)
From: ""Kay W. Simons"""
32,The Supremes,Come See About Me,1964,"I've been crying, 'cause I'm lonely for you
Smiles have all turned to tears
But tears won't wash away the fears
That you're never ever gonna return
To ease the fire that within me burns

It keeps me crying baby for you
Keeps me sighin' baby for you
So won't you hurry?
Come on boy, see about me
  (Come see about me)
See about you, baby
  (Come see about me)

I've given up my friends just for you
My friends are gone and you have too
No peace shall I find
Until you come back and be mine
No matter what you do or say
I'm gonna love you anyway

Keep on crying, baby for you
I'm gonna keep sighin', baby for you
So come on, hurry
Come on and see about me
  (Come see about me)
See about you, baby
  (Come see about me)

Sometimes up, sometimes down
My life's so uncertain with you not around
From my arms you maybe out of reach
But my heart says you're here to keep

Keeps me crying, baby for you
Keep on, keep on crying, baby for you
So won't you hurry?
Come on boy, see about me
  (Come see about me)
See about you, baby
  (Come see about me)

You know I'm so lonely
  (Come see about me)
I love you only
  (Come see about me)
See about your, baby
  (Come see about me)"
33,Dionne Warwick,Walk On By,1964,"If you see me walkin' down the street
And I start to cry each time we meet
Walk on by, walk on by

Make believe that you don't see the tears
Just let me grieve in private 'cause each time I see
I break down and cry, I cry

Walk on by, don't stop
Walk on by, don't stop
Walk on by

I just can't get over losin' you
And so if I seem, broken and blue
Walk on by, walk on by

Foolish pride, that's all that I have left
So let me hide the tears and the sadness you gave me
When you said goodbye, you said good bye

So walk on by, don't stop
Walk on by, don't stop
Walk on by, don't stop
Walk on by

Walk on by
Walk on by

Foolish pride, that's all that I have left
So let me hide the tears and the sadness you gave me
When you said goodbye, you said goodbye

So walk on by, don't stop
Walk on by, don't stop
Now you really gotta go, so walk on by
Baby, leave, you'll never see the tears I cry
You better walk on by

Walk on by
Oh, walk on by, don't stop
Oh, walk on by, don't stop
Oh, walk on by, don't stop
Baby, leave, you'll never see the tears I cry"
34,The Newbeats,Bread & Butter,1964,"BREAD AND BUTTER
The Newbeats
(Larry Parks & Jay Turnbow)

I like bread and butter,
I like toast and jam,
That's what my baby feeds me,
I'm her loving man.

He likes bread and butter,
he likes toast and jam,
That's what his baby feeds him,
he's her loving man.

She don't cook mashed potatoes,
she don't cook T-bone steaks,
Don't feed me peanut butter,
she knows that I can't take.

He likes bread and butter,
he likes toast and jam,
That's what his baby feeds him,
he's her loving man.

Got home early one morning,
much to my surprise,
She was eating chicken and dumplings
with some other guy.

No more bread and butter,
no more toast and jam,
I found my baby eating
with some other man."
35,Dixie Cups,Chapel of Love,1964,"Goin' to the chapel
And we're gonna get married
Goin' to the chapel
And we're gonna get married
Gee, I really love you
And we're gonna get married
Goin' to the chapel of love

Spring is here, the sky is blue, whoa
Birds all sing as if they knew
Today's the day we'll say [""I do""]
And we'll never be lonely anymore

Because we're goin' to the chapel
And we're gonna get married
Goin' to the chapel
And we're gonna get married
Gee, I really love you
And we're gonna get married
Goin' to the chapel of love

Bells will ring, the sun will shine, whoa
I'll be his and he'll be mine
We'll love until the end of time
And we'll never be lonely anymore

Because we're goin' to the chapel
And we're gonna get married
Goin' to the chapel
And we're gonna get married
Gee, I really love you
And we're gonna get married
Goin' to the chapel of love

Yeah, yeah, yeah, yeah
Goin' to the chapel of love
Yeah, yeah, yeah, yeah"
36,The Searchers,Needles & Pins,1964,"I saw her today, I saw her face
It was a face I loved and I knew
I had to run away
And get down on my knees and pray
That they'd go away

But still they begin
Needles and pins
Because of all my pride
The tears I gotta hide

Hey, I thought I was smart, I wanted her
Didn't think I'd do, but now I see
She's worse to him than me
Let her go ahead, take his love instead
And one day she will see

Just how to say please
And get down on her knees
Yeah, that's how it begins
She'll feel those needles and pins
A hurtin her, a hurtin her

Why can't I stop
And tell myself I'm wrong?
I'm wrong, so alone
Why can't I stand up
And tell myself I'm strong?

Because I saw her today, I saw her face
It was a face I loved and I knew
I had to run away
And get down on my knees and pray
That they'd go away

But still they begin
Needles and pins
Because of all my pride
The tears I gotta hide

Needles and pins
Needles and pins
Needles and pins"
37,The Beatles,All My Loving,1964,"Close your eyes and I'll kiss you
Tomorrow I'll miss you
Remember I'll always be true

And then while I'm away
I'll write home every day
And I'll send all my loving to you

I'll pretend that I'm kissing
The lips I am missing
And hope that my dreams will come true

And then while I'm away
I'll write home every day
And I'll send all my loving to you

All my loving, I will send to you
All my loving, darling I'll be true

Close your eyes and I'll kiss you
Tomorrow I'll miss you
Remember I'll always be true

And then while I'm away
I'll write home every day
And I'll send all my loving to you

All my loving, I will send to you
All my loving, darling I'll be true
All my loving, all my loving
Ooh, all my loving, I will send to you"
