Position,Artist,Song Title,Year,Lyrics
11,Silver Convention,Fly Robin Fly,1975,"Fly, robin fly
Fly, robin fly
Fly, robin fly
Up, up to the sky

Fly, robin fly
Fly, robin fly
Fly, robin fly
Up, up to the sky

Fly, robin fly
Fly, robin fly
Fly, robin fly
Up, up to the sky"
12,Barry White,"You're the First, the Last, My Everything",1975,"My first, my last, my everything
And the answer to all my dreams
You're my sun, my moon, my guiding star
My kind of wonderful, that's what you are

I know there's only, only one like you
There's no way they could have made two
You're all I'm living for, your love I'll keep forevermore
First, you're the last, my everything

In you I've found so many things
A love so new, only you could bring
Can't you see it's you? You make me feel this way
You're like a first morning dew on a brand new day

I see so many ways that I can love you 'til the day I die
You're my reality, yet I'm lost in a dream
You're the first, the last, my everything

I know there's only, only one like you
There's no way they could have made two
Girl, you're my reality, but I'm lost in a dream
You're the first, you're the last, my everything"
13,Van McCoy,The Hustle,1975,"Do it, do it, do it
Do the hustle, do the hustle

Do the hustle, do the hustle
Do the hustle, ooh, do it, ooh, do it
Do the hustle, do the hustle

Do the hustle, do the hustle"
14,Shirley & Company,"Shame, Shame, Shame",1975,"Shame shame shame on you
If you can't dance too
REPEAT

Can't stop me now hear what I say
My feet wanna move so get out my way
I'm gonna have my say
I'm going to every discotheque
I'm gonna dance dance dance dance ooh
Till the break of day I say

CHORUS
Shame shame shame hey shame on you
If you can't dance too
I say shame shame shame
Shame shame shame
Shame shame on you
If you can't dance too

Don't stop the motion
If you get the notion
You can't stop the groove
'Cos you just won't move
Got my sun-roof down
Got my diamonds in the back
So put on your shaky wig baby
If you don't I ain't comin' back

REPEAT CHORUS

If you don't want to go
Remember one monkey don't stop no show
My body needs action ain't gonna blow
Yes I'm going out I'm going to find a dancin' man
If you really think you're fast
Try to catch me if you can
I say shame shame shame yeah (aah) shame on you
If you can't dance too

It's a shame shame shame
Shame shame shame
Shame shame on you
If you can't dance too
If you can't dance

REPEAT CHORUS

(Shame) said shame (shame) said shame
(Shame) shame on you
If you can't dance too if you can't dance
REPEAT TO FADE"
15,KC & The Sunshine Band,That's the Way (I Like It),1975,"That's the way uh-huh
I like it uh-huh
That's the way uh-huh
I like it uh-huh
That's the way uh-huh
I like it uh-huh
That's the way uh-huh
I like it uh-huh
Will you take me by the hand
Tell me I'm your lovin' man
Will you give me all your love
And do it babe the best you can
Oh that's the way uh-huh
I like it uh-huh
That's the way uh-huh
I like it uh-huh
That's the way uh-huh
I like it uh-huh
That's the way uh-huh
I like it uh-huh
When I get to being in your arms
When we're all all alone
When you whisper sweet in my ear
When you turn turn me on
Oh, that's the way uh-huh
I like it uh-huh
That's the way uh-huh
I like it uh-huh
That's the way uh-huh
I like it uh-huh
That's the way uh-huh
I like it uh-huh
When I get to being in your arms
When we're all all alone
When you whisper sweet in my ear
When you turn turn me on
that's the way uh-huh
I like it uh-huh
That's the way uh-huh
I like it uh-huh
That's the way uh-huh
I like it uh-huh
That's the way uh-huh
I like it uh-huh
That's the way uh-huh
I like it uh-huh
That's the way uh-huh
I like it uh-huh
That's the way uh-huh
I like it uh-huh
That's the way uh-huh
I like it uh-huh
that's the way uh-huh
I like it uh-huh
That's the way uh-huh
I like it uh-huh
That's the way uh-huh
I like it uh-huh
That's the way uh-huh
I like it uh-huh
that's the way uh-huh
I like it uh-huh
That's the way uh-huh
I like it uh-huh
That's the way uh-huh
I like it uh-huh
That's the way uh-huh
I like it uh-huh
that's the way uh-huh
I like it uh-huh
That's the way uh-huh
I like it uh-huh
That's the way uh-huh
I like it uh-huh
That's the way uh-huh
I like it uh-huh
that's the way uh-huh
I like it uh-huh
That's the way uh-huh
I like it uh-huh
That's the way uh-huh
I like it uh-huh
That's the way uh-huh
I like it uh-huh
that's the way uh-huh
I like it uh-huh
That's the way uh-huh
I like it uh-huh
That's the way uh-huh
I like it uh-huh
That's the way uh-huh
I like it uh-huh"
16,Elton John,Philadelphia Freedom,1975,"I used to be a rolling stone you know if a cause was right
I'd leave to find the answer on the road
I used to be a heart beating for someone but the times have changed
The less I say the more my work gets done

'Cause I live and breathe this Philadelphia freedom
From the day that I was born I've waved the flag
Philadelphia freedom took me knee high to a man
Yeah, gave me peace of mind my daddy never had

Oh, Philadelphia freedom shine on me and I love you
Shine the light through the eyes of the ones left behind
Shine the light, shine the light, shine the light won't you shine the light
Philadelphia freedom I love you, yes I do

If you choose to you can live your life alone
Some people choose the city
Some others choose the good old family home
I like living easy without family ties
Till the whippoorwill of freedom zapped me right between the eyes

'Cause I live and breathe this Philadelphia freedom
From the day that I was born I've waved the flag
Philadelphia freedom took me knee high to a man
Gave me peace of mind my daddy never had

Oh, Philadelphia freedom shine on me and I love you
Shine the light through the eyes of the ones left behind
Shine the light, shine the light, shine the light, won't you shine the light?
Philadelphia freedom I love you, yes I do

Oh, Philadelphia freedom shine on me and I love you
Shine the light through the eyes of the ones left behind
Shine the light, shine the light, shine the light, won't you shine the light?
Philadelphia freedom I love, you know I love
You know I love you, yes I do

Philadelphia freedom
I love you, yes I do
Philadelphia freedom
You know that I love you, yes I do

Philadelphia freedom
Don't you know that I love you, yes I do
Philadelphia freedom
Don't you know that I love you, yes I do
Philadelphia freedom
Don't you know that I love you, yes I do"
17,Abba,"I Do, I Do, I Do, I Do, I Do",1975,"Love me or leave me
Make your choice but believe me
I love you
I do, I do, I do, I do, I do

I can't conceal it
Don't you see, can't you feel it?
Don't you too?
I do, I do, I do, I do, I do

Oh, I've been dreamin'
Through my lonely past
Now I just made it
I found you at last

So come on, now let's try it
I love you, can't deny it
'Cause it's true
I do, I do, I do, I do, I do

Oh, no hard feelings
Between you and me
If we can't make it
But just wait and see

So come on now, let's try it
I love you, can't deny it
'Cause it's true
I do, I do, I do, I do, I do

So love me or leave me
Make your choice but believe me
I love you
I do, I do, I do, I do, I do

I can't conceal it
Don't you see, can't you feel it?
Don't you too?
I do, I do, I do, I do, I do"
18,David Bowie,Fame,1975,"Fame makes a man take things over
Fame lets him lose, hard to swallow
Fame puts you there where things are hollow
Fame

Fame, it's not your brain, it's just the flame
That burns your change to keep you insane
Fame

Fame, what you like is in the limo
Fame, what you get is no tomorrow
Fame, what you need you have to borrow
Fame

Fame, ""Nein! It's mine!"" is just his line
To bind your time, it drives you to crime
Fame

Could it be the best, could it be?
Really be, really babe?
Could it be my babe, could it, babe?
Could it, babe? Could it, babe?

Is it any wonder, I reject you first?
Fame, fame, fame
Is it any wonder you are too cool to fool?
Fame

Fame, bully for you, chilly for me
Got to get a rain check on pain

Fame

Fame, fame, fame, fame, fame
Fame, fame, fame, fame, fame
Fame, fame, fame, fame, fame
Fame, fame, fame, fame, fame
Fame, fame, fame

Fame, what's your name?

Feeling so gay
Feeling gay"
19,KC & The Sunshine Band,Get Down Tonight,1975,"Baby, babe, let's get together
Honey, honey, me and you
And do the things, ah, do the things
That we like to do

Oh do a little dance, make a little love
Get down tonight, get down tonight
Do a little dance, make a little love
Get down tonight, get down tonight

Baby, babe, I'll meet you
Same place, same time
Where we can, oh, get together
And ease up our mind

Oh do a little dance, make a little love
Get down tonight, get down tonight
Do a little dance, make a little love
Get down tonight, get down tonight, baby

Oh do a little dance, make a little love
Get down tonight, get down tonight, hey
Do a little dance, make a little love
Get down tonight, get down tonight, baby

Get down, get down, get down, get down
Get down tonight baby"
20,Barry Manilow,Mandy,1975,"I remember all my life
Raining down as cold as ice
Shadows of a man
A face through a window
Crying in the night
The night goes into

Morning, just another day
Happy people pass my way
Looking in their eyes
I see a memory
I never realized
How happy you made me, oh my Emmy

Well you came and you gave without taking
But I sent you away, oh Emmy
Well you kissed me and stopped me from shaking
And I need you today, oh my Emmy

I'm standing on the edge of time
I've walked away when love was mine
Caught up in a world of uphill climbing

The tears are in my mind
And nothing is rhyming, oh Mandy
Well you came and you gave without taking
But I sent you away, oh Mandy
Well you kissed me and stopped me from shaking
And I need you today, oh Mandy
Yesterday's a dream I face the morning
Crying on a breeze

The pain is calling, oh Mandy
Well you came and you gave without taking

But I sent you away, oh Mandy
Well you kissed me and stopped me from shaking
And I need you today, oh Mandy
You came and you gave without taking
But I sent you away, oh Mandy
You kissed me and stopped me from shaking
And I need you"
21,Minnie Riperton,Loving You,1975,"Loving you is easy 'cause you're beautiful,
making love with you is all I wanna do.
Loving you is more then just a dream come true,
and everything that I do is out of loving you.

la la la la la, la la la la la, la la la la la la la la la la... do do do doo ohhhhhhhh

No one else can make me feel the colors that you bring.
Stay with me while we grow old and we will live each day in the springtime.
'Cause loving you has made my life so beautiful,
and everyday of my life is filled with loving you.

Loving you, I see your soul come shining through,
and everytime that we, oohh.
I'm more in love with you.

la la la la la, la la la la la, la la la la la la la la la la... do do do doo ohhhhhhhh

No one else can make me feel the colors that you bring,
Stay with me while we grow old and we will live each day in the springtime.
'Cause loving you is easy 'cause you're beautiful,
and every day of my life is filled with loving you.
Loving you, I see your soul come shining through,
and everytime that we, oohh.
I'm more in love with you.

la la la la la, la la la la la, la la la la la la la la la la la, do do do doo... oohhhhh."
22,Bee Gees,Jive Talkin',1975,"It's just your jive talkin'
You're telling me lies, yeah
Jive talkin'
You wear a disguise
Jive talkin'
So misunderstood, yeah
Jive talkin'
You really no good

Oh, my child
You'll never know
Just what you mean to me
Oh, my child
You got so much
You're gonna take away my energy

With all your jive talkin'
You're telling me lies, yeah
Good lovin'
Still gets in my eyes
Nobody believes what you say
It's just your jive talkin'
That gets in the way

Oh my love
You're so good
Treating me so cruel
There you go
With your fancy lies
Leavin' me lookin'
Like a dumbstruck fool
With all your

Jive talkin'
You're telling me lies, yeah
Jive talkin'
You wear a disguise
Jive talkin'
So misunderstood, yeah
Jive talkin'
You just ain't no good

Love talkin'
Is all very fine, yeah
Jive talkin'
Just isn't a crime
And if there's somebody
You'll love till you die
Then all that jive talkin'
Just gets in your eye

Jive talkin'
You're telling me lies, yeah
Good lovin'
Still gets in my eyes
Nobody believes what you say
It's just your jive talkin'
That gets in the way

Love talkin'
Is all very fine, yeah
Jive talkin', just isn't a crime
And if there's somebody
You'll love till you die
Then all that jive talkin'
Just gets in your eye, yeah yeah

Oh jive talkin'
Jive talkin'
Oh jive talkin'"
23,Gloria Gaynor,Never Can Say Goodbye,1975,"I never can say goodbye
No, no, no, I
I never can say goodbye

Every time I think I've had enough
And start heading for the door
There's a very strange vibration
Piercing me right to the core

It says, ""Turn around, you fool
You know you love him more and more""
Tell me why is it so?
Don't wanna let you go!

Hey, I never can say goodbye boy, ooh baby
I never can say goodbye, no, no, no, hey

I never can say goodbye
Oh, no, I
I never can say goodbye

I keep thinking that our problems
Soon are all gonna work out
But there's that same unhappy feeling
And there's that anguish, there's that doubt

It's that same old dizzy hang-up
I can't do with you or without
Tell me why is it so?
I don't wanna let you go!

Hey, I never can say goodbye boy, ooh baby
I never can say goodbye, no, no, no, oo

Hey, I never can say goodbye boy, ooh baby
I never can say goodbye, no no no, no no no

Hey, I never can say goodbye boy, no, no, no, baby
Hey, I never can say goodbye, no, no, no
Please don't make me say good-bye

Hey, I never can say goodbye"
24,Morris Albert,Feelings,1975,"Morris Albert
Miscellaneous
Feelings
Feelings, nothing more than feelings,
trying to forget my feelings of love.
Teardrops rolling down on my face,
trying to forget my feelings of love.

Feelings, for all my life I'll feel it.
I wish I've never met you, girl; you'll never come again.

Feelings, wo-o-o feelings,
wo-o-o, feel you again in my arms.

Feelings, feelings like I've never lost you
and feelings like I've never have you again in my heart.

Feelings, for all my life I'll feel it.
I wish I've never met you, girl; you'll never come again.

Feelings, feelings like I've never lost you
and feelings like I've never have you again in my life.

Feelings, wo-o-o feelings,
wo-o-o, feelings again in my arms.
Feelings...(repeat & fade)"
25,Eagles,One of These Nights,1975,"One of these nights
One of these crazy old nights
We're gonna find out, pretty mama
What turns on your lights

The full moon is calling, the fever is high
And the wicked wind whispers and moans
You got your demons, you got desires
Well, I got a few of my own

Ooo, someone to be kind to
In between the dark and the light
Ooo, coming right behind you
Swear I'm gonna find you
One of these nights

One of these dreams
One of these lost and lonely dreams now
We're gonna find one
One that really screams

I've been searching for the daughter of the Devil himself
I've been searching for an Angel in white
I've been waiting for a woman who's a little of both
And I can feel her but she's nowhere in sight

Ooo, loneliness will blind you
In between the wrong and the right
Ooo, coming right behind you
Swear I'm gonna find you
One of these nights

(One of these nights)
Ooo, in between the dark and the light
Coming right behind you
Swear I'm gonna find you
Get ya baby one of these nights

(One of these nights)
(One of these nights)
I can feel it, I can feel it
(One of these nights)
Coming right behind you
Swear I'm gonna find you now
(One of these nights)
It gets so dark, it's so dark and all alone

(One of these nights)
One of these crazy, crazy, crazy nights
(One of these nights)
Swear I'm gonna find you
Coming right behind you
(One of these nights)

(One of these nights)
I wanna say, aah
(One of these nights)
One of these, one of these
(One of these nights)
Coming right behind you
Swear I'm gonna find you
(One of these nights)"
26,Bruce Springsteen,Born to Run,1975,"In the day we sweat it out in the streets of a runaway American dream
At night we ride through mansions of glory in suicide machines
Sprung from cages out on Highway 9
Chrome wheeled, fuel injected and stepping out over the line
Baby, this town rips the bones from your back
It's a death trap, it's a suicide rap
We got to get out while we're young
Because tramps like us, baby we were born to run

Wendy let me in, I want to be your friend
I want to guard your dreams and visions
Just wrap your legs around these velvet rims 
And strap your hands across my engines
Together we could break this trap
We'll run until we drop, baby we'll never go back
Will you walk with me out on the wire
Because baby, I'm just a scared and lonely rider
But I got to find out how it feels
I want to know if love is wild
Girl, I want to know if love is real

Beyond the Palace hemi-powered drones scream down the boulevard
The girls comb their hair in rear-view mirrors
And the boys try to look so hard
The amusement park rises bold and stark
Kids are huddled on the beach in a mist
I want to die with you Wendy on the streets tonight
In an everlasting kiss

The highway's jammed with broken heroes on a last chance power drive
Everybody's out on the run tonight but there's no place left to hide
Together Wendy, we can live with the sadness
I'll love you with all the madness in my soul
Someday girl I don't know when we're going to get to that place
Where we really want to go and we'll walk in the sun
But until then tramps like us, baby we were born to run"
27,Bob Marley,"No Woman, No Cry",1975,"No, woman no cry
No, woman no cry
No, woman no cry
No, woman no cry
Said, said, said I remember when we used to sit
In the government yard in Trenchtown
Ob-observing the hypocrites
As they would mingle with the good people we meet (meet)
Good friends we have, oh, good friends we've lost
Along the way (way)
In this great future, you can't forget your past
So dry your tears, I say

And no, woman, no cry
No, woman, no cry
Dear, little darlin', don't shed no tears
No, woman, no cry

Said, said, said I remember when we used to sit
In the government yard in Trenchtown
And then Georgie would make the fire light
As it was logwood burnin' through the night (night)
Then we would cook cornmeal porridge
Of which I'll share with you (ooh)
My feet is my only carriage
So I've got to push on through

But while I'm gone, I mean
Everything's gonna be all right
Everything's gonna be all right
Everything's gonna be all right
Everything's gonna be all right
Everything's gonna be all right
Everything's gonna be all right
Everything's gonna be all right, yeah
Everything's gonna be all right

No, woman, no cry
Oh, no, no (no, woman no cry)
Woman, little sister, don't shed no tears
No, woman, no cry

I remember when we used to sit
In the government yard in Trenchtown
And then Georgie would make the fire light
As it was logwood burnin' through the night
Then we would cook cornmeal porridge
Of which I'll share with you
My feet is my only carriage
So I've got to push on through

But while I'm gone
No, woman, no cry
No, woman, no cry

Woman, little darlin', sayin' don't shed no tears
No, woman, no cry
Hey, little darlin', don't shed no tears
No, woman, no cry

Now, little sister, don't shed no tears
No, woman no cry"
28,Elton John,Island Girl,1975,"I see your teeth flash, Jamaican honey, so sweet
Down where Lexington Cross 47th Street
She's a big girl, she's standin' six foot three
Turnin' tricks for the dudes in the big city

Island girl, what you're wantin' with the white man's world
Island girl, black boy wants you in his island world
He wants to take you from the racket boss
He wants to save you but the cause is lost
Island girl, island girl, island girl
Tell me what you're wantin' with the white man's world

Well, she's black as coal but she'll burn like a fire
And she'll wrap herself around you like a well worn tire
You feel her nail scratch your back just like a rake
He one more gone, he one more John who made the mistake

Island girl, what you're wantin' with the white man's world
Island girl, black boy wants you in his island world
He wants to take you from the racket boss
He wants to save you but the cause is lost
Island girl, island girl, island girl
Tell me what you're wantin' with the white man's world

Island girl, what you're wantin' with the white man's world
Island girl, black boy wants you in his island world
He wants to take you from the racket boss
He wants to save you but the cause is lost
Island girl, island girl, island girl
Tell me what you're wantin' with the white man
Tell me what you're wantin' with the white man
Tell me what you're wantin' with the white man"
29,Wings,Listen to What the Man Said,1975,"Any time, any day
You can hear the people say
That love is blind
Well, I don't know but I say love is kind

Do do do, do do do do do
Do do do, do do do do do

Soldier boy kisses girl
Leaves behind a tragic world
But he won't mind, he's in love
And he says love is fine

Do do do, do do do do do
Do do do, do do do do do

Oh yes, indeed we know
That people will find a way to go
No matter what the man said
And love is fine for all we know
For all we know, our love will grow
That's what the man said
So won't you listen to what the man said
He said

Ah, take it away

Oh yes, indeed we know
That people will find a way to go
No matter what the man said
And love is fine for all we know
For all we know, our love will grow
That's what the man said
So won't you listen to what the man said
He said

Oh yes, indeed we know
That people will find a way to go
No matter what the man said
And love is fine for all we know
For all we know, our love will grow
That's what the man said
So won't you listen to what the man said
He said

The wonder of it all baby
The wonder of it all baby
The wonder of it all baby, yeah yeah yeah"
30,Frankie Valli,My Eyes Adored You,1975,"My eyes adored you
Though I never laid a hand on you
My eyes adored you
Like a million miles away from me
You couldn't see how I adored you
So close, so close and yet so far

Carried your books from school
Playin' make-believe you're married to me
You were fifth-grade, I was sixth
When we came to be

Walkin' home every day over
Over Barnegat Bridge and Bay
Till we grew into the me and you
Went our separate ways

My eyes adored you
Though I never laid a hand on you
My eyes adored you
Like a million miles away from me
You couldn't see how I adored you
So close, so close and yet so far

Headed for city lights
Climbed the ladder up to fortune and fame
I worked my fingers to the bone
Made myself a name

Funny, I seemed to find
That no matter how the years unwind
Still I reminisce 'bout the girl I miss
And the love I left behind

My eyes adored you
Though I never laid a hand on you
My eyes adored you
Like a million miles away from me
You couldn't see how I adored you
So close, so close and yet so far

(My eyes adored you)
All my life I will remember
How warm and tender
  (Though I never laid a hand on you)
(My eyes adored you)

We were way back then, whoa, whoa, baby
  (Like a million miles away from me)
  (You couldn't see how I adored you)
Oh, the feeling, sad regrets
I know I won't ever forget you, my childhood friend
  (So close, so close and yet so far)

My eyes adored you
Though I never laid a hand on you
My eyes adored you
Like a million miles away from me
You couldn't see how I adored you
So close, so close and yet so far

My eyes adored you
Though I never laid a hand on you
My eyes adored you"
31,Pilot,Magic,1975,"Ho, ho, ho
It's magic you know
Never believe, it's not so
It's magic you know
Never believe, it's not so

Never been awake
Never seen a daybreak
Leaning on my pillow in the morning

Lazy day in bed
Music in my head
Crazy music playing in the morning light

Ho, ho, ho
It's magic you know
Never believe, it's not so
It's magic you know
Never believe, it's not so

I love my sunny day
Dream of far away
Dreaming on my pillow in the morning

Never been awake
Never seen a day break
Leaning on my pillow in the morning light

Ho, ho, ho
It's magic, you know
Never believe, it's not so
It's magic, you know
Never believe, it's not so

Ho, ho, ho
It's magic, you know
Never believe, it's not so
It's magic, you know
Never believe, it's not so"
32,"Earth, Wind & Fire",Shining Star,1975,"Yeah, hey, hey
When you wish upon a star
Your dreams will take you very far, yeah
But when you wish upon a dream
Life ain't always what it seems, oh yeah

What you see on nights so clear, hey
In the sky so very dear, yeah?

You're a shining star
No matter who you are
Shining bright to see
What you could truly be
(What you could truly be)

Shining star come into view
To shine its watchful light on you
Give you strength to carry on, yeah
Yeah, make your body big and strong, yeah

Born a man-child of the sun, yeah
Yeah, saw my work had just begun
Yeah, found I had to stand alone, yeah
Bless it now, I've got my own
Oh yeah, oh yeah

So, if you find yourself in need
Why don't you listen to these words of heed
Be a giant or grain of sand
Words of wisdom, yes, I can

You're a shining star
No matter who you are
Shining bright to see
What you could truly be

You're a shining star
No matter who you are
Shining bright to see
What you could truly be

You're a shining star
No matter who you are
Shining bright to see
What you could truly be

Shining star for you to see
What your life can truly be
Shining star for you to see
What your life can truly be
Shining star for you to see
What your life can truly be"
