Position,Artist,Song Title,Year,Lyrics
11,The Four Seasons,Big Girls Don't Cry,1962,We do not have the lyrics for Big Girls Don't Cry yet.
12,Elvis Presley,She's Not You,1962,"Her hair is soft and her eyes are also blue
She's all the things a girl should be but she's not you
She knows just how to make me laugh when I feel blue
She's everything a man could want but she's not you

And when we're dancing it almost feels the same
I've got to stop myself from whispering your name
She even kisses me like you used to do
And it's just breaking my heart 'cause she's not you
And it's just breaking my heart 'cause she's not you

And when we're dancing it almost feels the same
I've got to stop myself from whispering your name
She even kisses me like you used to do
And it's just breaking my heart 'cause she's not you
And it's just breaking my heart 'cause she's not you"
13,Booker T & the MGs,Green Onions,1962,"Exception occurred 
HTTP Error 404: Not Found"
14,Contours,Do You Love Me?,1962,"Contours
Miscellaneous
Do You Love Me
You broke my heart
Cause I couldn't dance
You didn't even want me around.
And now I'm back to let you know
I can really shake it down/now.

Do you love me? I can really move...
Do you love me? I'm in the groove...
Do you love me? Do you love me?
Now that I can dance
Watch me now!

Hey, work it, oh work it out baby.
Work it, work it, well you're driving me crazy
Work it, work it, just a little bit of soul now.

I can mash potato, I can mash potato
I can do the twist, I can do the twist
Now tell me baby, tell me baby.
Do ya like it like this? (do ya like it like this?)
Tell me, tell me, tell me...

Do you love me, do you love me
Do you love me, do you love me
do you love me, do you love me
Now that I can dance, dance, dance
Watch me now!

Hey, work it, work it
Oh shake it up, shake it up
Work it, work it (oh shake it, shake it up
Work it, work it (oh a little bit of soul now
Work it, work it (gettin' to me baby
work it, work it (oh you're drivin' me crazy
work it, work it (oh don't get lazy

I can mash potato...

Do you love me? Do you love me?
Do you love me? Do you love me?
Do you love me? Do you love me?
Now that I can dance

HEY! Work it, work it, oh work it out baby
work it, work it, well you're driving me crazy
work it, work it, oh don't ya get lazy

work it, work it
oh I've had it baby
work it, work it
well you're driving me crazy
work it, work it
oh don't get lazy."
15,The Four Seasons,Sherry,1962,We do not have the lyrics for Sherry yet.
16,Tommy Roe,Sheila,1962,"Sweet little Sheila, you'll know her if you see her
Blue eyes and a ponytail
Cheeks are rosy, she looks a little nosy
Man, this little girl is fine

Never knew a girl like a little Sheila
Her name drives me insane
Sweet little girl, that's my little Sheila
Man, this little girl is fine

Me and Sheila go for a ride
Oh-oh-oh-oh, I feel all funny inside
Then little Sheila whispers in my ear
Oh-oh-oh-oh, I love you Sheila dear

Sheila said she loved me, she said she'd never leave me
True love will never die
We're so doggone happy just bein' around together
Man, this little girl is fine

Never knew a girl like a little Sheila
Her name drives me insane
Sweet little girl, that's my little Sheila
Man, this little girl is fine

Me and Sheila go for a ride
Oh-oh-oh-oh, I feel all funny inside
Then little Sheila whispers in my ear
Oh-oh-oh-oh, I love you Sheila dear

Sheila said she loved me, she said she'd never leave me
True love will never die
We're so doggone happy just bein' around together
Man, this little girl is fine

Oh, this little girl is fine
Yeah, this little girl is fine
Oh, this little girl is fine"
17,Joey Dee & The Starliters,Peppermint Twist,1962,"Well, they've got a new dance and it goes like this
(Bop shoo-op, a bop bop shoo-op)
Yeah, the name of the dance is Peppermint Twist
(Bop shoo-op, a bop bop shoo-op)
Well, you like it like this, the Peppermint Twist

It goes round and round, up and down
Round and round, up and down
Round and round and a up and down
And a one two three kick, one two three jump

Well, meet me baby down at 45th street
Where the Peppermint Twisters meet
And you'll learn to do this, the Peppermint Twist

It's alright, all night, it's alright
It's okay, all day, it's okay
You'll learn to do this, the Peppermint Twist
Yeah, yeah"
18,Dion,The Wanderer,1962,"Oh well, I'm the type of guy who will never settle down
Where pretty girls are well, you know that I'm around
I kiss 'em and I love 'em 'cause to me they're all the same
I hug 'em and I squeeze 'em they don't even know my name

They call me the wanderer
Yeah, the wanderer
I roam around, around, around

Oh well, there's Flo on my left and there's Mary on my right
And Janie is the girl with that I'll be with tonight
And when she asks me, which one I love the best?
I tear open my shirt I got Rosie on my chest

'Cause I'm the wanderer
Yeah, the wanderer
I roam around, around, around

Oh well, I roam from town to town
I go through life without a care
And I'm as happy as a clown
I with my two fists of iron and I'm going nowhere

I'm the type of guy that likes to roam around
I'm never in one place, I roam from town to town
And when I find myself fallin' for some girl
I hop right into that car of mine and ride around the world

Yeah I'm the wanderer
Yeah, the wanderer
I roam around, around, around

Oh yeah, I'm the type of guy that likes to roam around
I'm never in one place, I roam from town to town
And when I find myself a-fallin' for some girl
I hop right into that car of mine and drive around the world

Yeah, 'cause I'm a wanderer
Yeah, a wanderer
I roam around, around, around

'Cause I'm a wanderer
Yeah, a wanderer
I roam around, around, around

'Cause I'm a wanderer
Yeah, a wanderer"
19,Neil Sedaka,Breaking Up is Hard to Do,1962,"Breaking up his hard to do

Don't take your love away from me
Don't you leave my heart in misery
If you go then I'll be blue
'Cause breaking up his hard to do

Remember when you held me tight
And you kissed me all through the night
Think of all that we've been through
Breaking up is hard to do

They say that breaking up is hard to do
Now I know, I know that it's true
Don't say that this is the end
Instead of breaking up I wish that we were making up again

I beg of you, don't say goodbye
Can't we give our love another try
Come on baby, let's start a new
'Cause breaking up is hard to do

They say that breaking up is hard to do
Now I know, I know that it's true
Don't say that this is the end
Instead of breaking up I wish that we were making up again

I beg of you, don't say goodbye
Can't we give our love another try
Come on baby, let's start a new
'Cause breaking up is hard to do"
20,Bobby 'Boris' Pickett & The Crypt-Kickers,The Monster Mash,1962,"Exception occurred 
HTTP Error 404: Not Found"
21,Nat King Cole,Ramblin' Rose,1962,"1: 49
Looking at myself, in the morning when i wake up

tryna get baked up
way to start my day
its the same heave shit on reply
never miss a day, where bad things happen to me, always be in disgrace
but i try to play it cool
not act like a fool
infront of my moma"
22,Gene Chandler,Duke of Earl,1962,"It's the Duke of Earl…
(Celebrating time)
Ah! You know who it is…
(FreeNation)

Finally

The one that takes me deeper
Soothingly
The way you walk on water
Gently
Your voice is always sweeter (sweeter)
Your voice is always sweeter
Verily-ly
Your smile is always purer
Lovely

When I met you at the alter
Truly-ly
There's no one else like you
I raise my glass to you (you, you)

Because you drink from the water
All of us
We drink from the water together
I like the way you show the ladder
(to) Higher

And because of you we gather

So thank the Lord for you
Hip Hip Hip Loke Loke Loke
Hip Hip Hip (Hey!)

Loke Loke Loke
Hip Hip Hip Loke Loke Loke
Hip Hip Hip Hey… Hey!
Hip Hip Hip Loke Loke Loke
Hip Hip Hip Loke Loke Loke
Hip Hip Hip Loke Loke Loke

Hip Hip Hip
We thank the Lord for You
Ah, so inspiring
So that I keep admiring
Never tiring
The way you keep on rising
A life of glory
Unending songs of victory
Dancing merrily
You know we can't control it
Because you drink from the water
All of us
We drink from the water together
I like the way you show the ladder
(to) Higher
And because of you we gather
So thank the Lord for you
(1… 2)
Double Double Glory
Double Double Favour
Double Double Anointing
For all of them we say amen
Double, Double prosperity
Double, Double, Double, Double
Plenty, Plenty, Double, Double
For all of them, we say amen
You are rising higher (loke)
Higher and higher (loke)
You are greater (loke)
Higher oh (loke)
You are moving forward (loke)
Making progress (loke)
In every area (loke)
Loke loke
Hip Hip Hip Loke Loke Loke
Hip Hip Hip Loke Loke Loke
Hip Hip Hip Loke Loke Loke
Hip Hip Hip
To all of them we say amen
Hip Hip Hip Loke Loke Loke
Hip Hip Hip (Hey… Hey!)
Hip Hip Hip Loke Loke Loke
Hip Hip Hip
To all of them we say amen
Hip Hip Hip Loke Loke Loke
Hip Hip Hip Hey… Hey!
Hip Hip Hip Loke Loke Loke
Hip Hip Hip
We thank the Lord for you
You are moving forward
Making progress
In every area
Loke loke
Hip Hip Hip Hip Hip Hip Loke loke
Hip Hip Hip Hip Hip Hip Loke loke
You know what's up when we turn up
(FreeNation!)"
23,Kenny Ball & his Jazzmen,Midnight in Moscow,1962,"Exception occurred 
HTTP Error 404: Not Found"
24,Chubby Checker,Limbo Rock,1962,"Every limbo boy and girl
All around the limbo world
Gonna do the limbo rock
All around the limbo clock

Jack be limbo, Jack be quick
Jack go unda limbo stick
All around the limbo clock
Hey, let's do the limbo rock

Limbo lower now
Limbo lower now
How low can you go?

First you spread your limbo feet
Then you move to limbo beat
Limbo ankolimboneee
Bend back like a limbo tree

Jack be limbo, Jack be quick
Jack go unda limbo stick
All around the limbo clock
Hey, let's do the limbo rock

La, la, la
La, la, la
La, la, la

Get yourself a limbo girl
Give that chic a limbo whirl
There's a limbo moon above
You will fall in limbo love

Jack be limbo, Jack be quick
Jack go unda limbo stick
All around the limbo clock
Hey, let's do the limbo rock

Don't move that limbo bar
You'll be a limbo star
How low can you go?"
25,Stan Getz & Charlie Byrd,Desafinado (Slightly Out Of Tune),1962,"Exception occurred 
HTTP Error 404: Not Found"
26,Bruce Channel,Hey Baby,1962,"X2
Hey, hey baby
oo ahh
I wanna know
If you'll be my girl

When I saw you walking

Down the street
I said that's the kind of
Gal I'd like to meet
She's so pretty
Lord, she's fine
I'm gonna make her mine all mine oh
X2

When you turned and

Walked away
That's when I want to say
Come on baby give me a whirl
I wanna know i wanna know oh oh oh
When you turned and

Walked away
That's when I want to say
Come on baby give me a whirl
I wanna know if you'll be my girl
everybody now
and now its party time
repeat till the end"
27,The Crystals,He's a Rebel,1962,"See the way he walks down the street
Watch the way he shuffles his feet
My, he holds his head up high
When he goes walking by, he's my guy

When he holds my hand, I'm so proud
'Cause he's not just one of the crowd
My baby's always the one to try the things they've never done
And just because of that, they say

He's a rebel and he'll never ever be any good
He's a rebel 'cause he never ever does what he should
But just because he doesn't do what everybody else does
That's no reason why I can't give him all my love

He's always good to me, always treats me tenderly
'Cause he's not a rebel, oh, no, no, no
He's not a rebel, oh, no, no, no, to me

If they don't like him that way
They won't like me after today
I'll be standing right by his side when they say

He's a rebel and he'll never ever be any good
He's a rebel 'cause he never ever does what he should
Just because he doesn't do what everybody else does
That's no reason why we can't share a love

He's always good to me, good to him, I try to be
'Cause he's not a rebel, oh, no, no, no
He's not a rebel, oh, no, no, no, to me

Oh, he's not a rebel, oh, no, no, no
He's not a rebel, oh, no, no, no
He's not a rebel, oh, no, no, no
He's not a rebel, oh, no, no, no

He's not a rebel, oh, no, no, no
He's not a rebel, oh, no, no, no
He's not a rebel, oh, no, no, no
He's not a rebel, oh, no, no, no"
28,Shelley Fabares,Johnny Angel,1962,"Johnny Angel .
Johnny Angel .
Johnny Angel .
Johnny Angel .
You're an angel to me

Johnny Angel
How I love him
He's got something that I can't resist
But he doesn't even know that I exist

Johnny Angel
How I want him
How I tingle when he passes by
Everytime he says hello
My heart begins to fly

I'm in heaven
I get carried away
I dream of him and me
And how it's gonna be
Other fellas
Call me out for a date
But I just sit and wait, I'd rather concentrate

On Johnny Angel
'Cause I love him
And I pray that someday he'll love me
And together we will see how lovely heaven will be

I'm in heaven
I get carried away
I dream of him and me
And how it's gonna be
Other fellas
Call me out for a date
But I just sit and wait, I'd rather concentrate

On Johnny Angel
'Cause I love him
And I pray that someday he'll love me
And together we will see how lovely heaven will be

*Johnny Angel .
Johnny Angel .
Johnny Angel .
Johnny Angel .
You're an angel to me*"
29,Cliff Richard,The Young Ones,1962,"The young ones
Darling, we're the young ones
And young ones
Shouldn't be afraid

To live, love
While the flame is strong
'Cause we may not be the young ones
Very long

Tomorrow
Why wait until tomorrow?
'Cause tomorrow
Sometimes never comes

So love me
There's a song to be sung
And the best time is to sing
While we're young

Once in every lifetime
Comes a love like this
Oh, I need you and you need me
Oh, my darling, can't you see?

Young dreams
Should be dreamed together
And young hearts
Shouldn't be afraid

And some day
When the years have flown
Darling, then we'll teach the young ones
Of our own

Once in every lifetime
Comes a love like this
Oh, I need you and you need me
Oh, my darling, can't you see?

Young dreams
Should be dreamed together
And young hearts
Shouldn't be afraid

And some day
While the years have flown
Darling, then we'll teach the young ones
Of our own

The young ones
Darling, we're the young ones
The young ones
Darling, we're the young ones"
30,Conny Froboess,Zwei kleine Italiener,1962,"Exception occurred 
HTTP Error 404: Not Found"
31,The Shirelles,Soldier Boy,1962,"Soldier boy
Oh, my little soldier boy
I'll be true to you

You were my first love
And you'll be my last love
I will never make you blue
I'll be true to you

In the whole world
You can love but one girl
Let me be that one girl
For I'll be true to you

Wherever you go
My heart will follow
I love you so
I'll be true to you

Take my love with you
To any port or foreign shore
Darling, you must feel for sure
I'll be true to you

Soldier boy
Oh, my little soldier boy
I'll be true to you"
32,Elvis Presley,Rock a Hula Baby,1962,"Rock-a-hula
Rock, rock-a-hula
Rock-a-hula
Rock, rock-a-hula

Rock-a-hula
Rock, rock-a-hula
Rock-a-hula
Rock, rock-a-hula

Rock-a-hula
Rock, rock-a-hula
Rock-a-hula
Rock

Rock, rock
Rock, rock
Rock

The way she moves her hips up to her fingertips
I feel I'm heaven bound
And when she starts to sway, I've gotta say
She really moves the grass around

Rock-a-hula, baby
Rock-a-hula, baby
Got a hula lulu from Honolulu
That rock-a-hula baby of mine

Rock-a-hula
Rock, rock-a-hula
Rock-a-hula
Rock

Although I love to kiss my little hula miss
I never get the chance
I wanna hold her tight all through the night
But all she wants to do is dance

Rock-a-hula, baby
Rock-a-hula, baby
Got a hula lulu from Honolulu
That rock-a-hula baby of mine

Rock-a-hula, baby
Rock-a-hula, baby
Rock-a-hula, baby

Rock, rock
Rock, rock

Rock-a-hula baby
Rock-a-hula baby
Rock-a-hula baby

Rock, rock
Rock, rock

Rock-a-hula baby
Rock-a-hula baby
Got a hula lulu from Honolulu
That rock-a-hula baby of mine

Oh well, a rock-a-hula baby of mine"
33,The Isley Brothers,Twist & Shout,1962,"Well, shake it up, baby, now
(Shake it up, baby)
Twist and shout
(Twist and shout)

C'mon, c'mon, c'mon, c'mon, baby, now
(Come on, baby)
Come on and work it on out
(Work it on out)

Well, work it on out, honey
(Work it on out)
You know you look so good
(Look so good)

You know you got me goin' now
(Got me goin')
Just like I knew you would
(Like I knew you would)

Well, shake it up, baby, now
(Shake it up, baby)
Twist and shout
(Twist and shout)

C'mon, c'mon, c'mon, c'mon, baby, now
(Come on, baby)
Come on and work it on out
(Work it on out)

You know you twist your little girl
(Twist, little girl)
You know you twist so fine
(Twist so fine)

Come on and twist a little closer now
(Twist a little closer)
And let me know that you're mine
(Let me know you're mine)

Well, shake it up, baby, now
(Shake it up, baby)
Twist and shout
(Twist and shout)

C'mon, c'mon, c'mon, c'mon, baby, now
(Come on, baby)
Come on and work it on out
(Work it on out)

You know you twist your little girl
(Twist, little girl)
You know you twist so fine
(Twist so fine)

Come on and twist a little closer now
(Twist a little closer)
And let me know that you're mine
(Let me know you're mine)

Well, shake it, shake it, shake it, baby, now
(Shake it up, baby)
Well, shake it, shake it, shake it, baby, now
(Shake it up, baby)

Well, shake it, shake it, shake it, baby, now
(Shake it up, baby)"
34,Frank Ifield,I Remember You,1962,"I Remember You
You're the one who made my dreams come true
I remember you-ooh

You're the one who said ""I love you, too""
Yes, I do, didn'tcha know?
I remember, too, a distant bell and stars that fell

Like the rain out of the blue-ooh-ooh-ooh-hoo-hoo-hoo
When my life is through

And the angels ask me to recall
The thrill of it all
Then I will tell them I remember you-ooh
I remember, too, a distant bell and stars that fell

Just like the rain out of the blue-ooh-ooh-ooh-hoo-hoo-hoo
When my life is through
And the angels ask me to recall
The thrill of it all
Then I will tell them I remember, tell them I remember
Tell them I remember you"
35,Frank Ifield,Lovesick Blues,1962,"I'm in love,
I'm in love,
I'm in love with a girl,
That's what's the matter with me
I'm in love,
I'm in love, with a beautiful girl,
But she don't give a darn about me
to make her love me I tried,
How I sighed and I cried
But she just refused
And ever since she's gone away,
I've got those lovesick blues

Got the feeling called the ""blue hoo's,""
since my sweetie said ""Good Bye""
Seems I don't know what to ""Do Hoo""
All day long I sit and cry
That last long day we spent alone
I'm yearning for it yet
She thrilled me, filled me,
with a kind of lovin',
I never will forget, the way she called me sweet daddy""
Twas just a beautiful dream

I hate to think that it's all over I lost my heart it seems
I got so used to her somehow
But I'm no body's baby
Now, gee it's awful when you're lonesome
and get those lovesick blue-oo-oo-oo-oo's

Got the feeling called the ""blue hoo's,""
since my sweetie said ""Good Bye""
Seems I don't know what to ""Do Hoo""
All day long I sit and cry
That last long day we spent alone
I'm yearning for it yet
She thrilled me, filled me,
with a kind of lovin',
I never will forget, the way she called me sweet daddy
Twas just a beautiful dream

I hate to think that it's all over I lost my heart it seems
i got so used to her somehow
But I'm no body's baby
Now, gee it's awful when you're lonesome
and get those lovesick blue-oo-oo-oo-oo's"
36,Roy Orbison,Dream Baby (How Long Must I Dream),1962,"Sweet dream baby
Sweet dream baby
Sweet dream baby
How long must I dream?

Dream baby got me dreaming sweet dreams, the whole day through
Dream baby got me dreaming sweet dreams, the night-time too
I love you and I'm dreaming of you, that won't do
Dream baby, make me stop my dreaming, you can make my dreams come true

Sweet dream baby
Sweet dream baby
Sweet dream baby
How long must I dream?

Dream baby got me dreaming sweet dreams, the whole day through
Dream baby got me dreaming sweet dreams, the night-time too
I love you and I'm dreaming of you, that won't do
Dream baby, make me stop my dreaming, you can make my dreams come true

Oh sweet dream baby
Yeah sweet dream baby
Sweet dream baby
How long must I dream?

Sweet dream baby
Sweet dream baby
Sweet dream baby"
37,Brenda Lee,All Alone am I,1962,"All alone am I ever since your goodbye
All alone with just a beat of my heart
People all around but I don't hear a sound
Just the lonely beating of my heart

No use in holding other hands
For I'd be holding only emptiness
No use in kissing other lips
For I'd be thinking just of your caress

All alone am I ever since your goodbye
All alone with just a beat of my heart
People all around but I don't hear a sound
Just the lonely beating of my heart

No other voice can say the words
My heart must hear to ever sing again
The words you used to whisper low
No other love can ever bring again

All alone am I ever since your goodbye
All alone with just a beat of my heart
People all around but I don't hear a sound
Just the lonely beating of my heart"
38,Brian Hyland,Sealed With a Kiss,1962,"Though we gotta say goodbye for the summer
Darling, I promise you this
I'll send you all my love everyday in a letter
Sealed with a kiss

Guess it's gonna be a cold lonely summer
But I'll fill the emptiness
I'll send you all my dreams everyday in a letter
Sealed with a kiss

I'll see you in the sunlight
I'll hear your voice everywhere
I'll run to tenderly hold you
But darling, you won't be there

I don't wanna say goodbye for the summer
Knowing the love we'll miss
Oh, let us make a pledge to meet in September
And seal it with a kiss

Yes, it's gonna be a cold lonely summer
But I'll fill the emptiness
I'll send you all my love everyday in a letter
Sealed with a kiss

Sealed with a kiss
Sealed with a kiss"
39,Gene Pitney,Town Without Pity,1962,"When you're young and so in love as we
And bewildered by the world we see
Why do people hurt us so
Only those in love would know
What a town without pity can do

If we stop to gaze upon a star
People talk about how bad we are
Ours is not an easy age
We're like tigers in a cage
What a town without pity can do

The young have problems, many problems
We need an understanding heart
Why don't they help us, try and help us
Before this clay and granite planet falls apart
Take these eager lips and hold me fast
I'm afraid this kind of joy can't last

How can we keep love alive
How can anything survive
When these little minds tear you in two
What a town without pity can do

How can we keep love alive
How can anything survive
When these little minds tear you in two
What a town without pity can do

No it isn't very pretty what a town without pity caaaaan doooo."
40,Dee Dee Sharp,Mashed Potato Time,1962,"It's the latest, it's the greatest,
Mashed Potato, yeah, yeah, yeah, yeah,
A Mashed Potato started long time ago
With a guy named Sloppy Joe,
You'll find this dance is so cool to do,
Come on baby, gonna teach it to you.
Mashed Potato, peel it to me now,
Mashed Potato, come on and twist your feet now baby,
It's the latest, come on honey,
It's the greatest, come on baby,
Mashed Potato, yeah, yeah, yeah
And then this dance just through and through,
They look for records they can do it to,
They got a dance was outta sight,
Doin' the lion sleeps tonight.
Mashed Potato, yeah a weem o wep a weem o wep,
Mashed Potato, yeah, yeah, yeah, yeah,
It's the latest, aw baby,
It's the greatest, come on honey,
Yeah, yeah, yeah, yeah,
Now everybody is doin' fine,
They dance alone or in a big boss line,
And they discovered it's the most, man,
The day they did it to Please Mr. Postman.
Mashed Potato, wait a minute, wait a minute,
Mashed Potato, deliver de letter,
It's the latest, come on baby,
It's the greatest, oh honey,
Yeah, yeah, yeah, yeah
Well they got with more and more,
Ya ought to see 'em around the floor,
The Mashed Potato, the long long list,
They even do it to Dear Lady Twist.
Mashed Potato, get up from your chair now,
Mashed Potato, yeah, yeah, yeah, yeah
It's the latest, come on baby,
It's the greatest, oh honey,
Mashed Potato, yeah, yeah, yeah, yeah."
41,Neil Sedaka,Happy Birthday Sweet Sixteen,1962,"Tra la la la la la la la la
Happy birthday, sweet sixteen
Tra la la la la la la la la
Happy birthday, sweet sixteen

Tonight's the night I've waited for
Because you're not a baby anymore
You've turned into the prettiest girl, I've ever seen
Happy birthday, sweet sixteen

What happened to that funny face
My little tomboy now wears satins and lace
I can't believe my eyes, you're just a teenage dream
Happy birthday, sweet sixteen

When you were only six, I was your big brother
Then when you were ten, we didn't like each other
When you were thirteen, you were my funny valentine
But since you've grown up, your future is sewn up
From now on you're gonna be mine, so

If I should smile with sweet surprise
It's just that you've grown up before my very eyes
You've turned into the prettiest girl, I've ever seen
Happy birthday, sweet sixteen

If I should smile with sweet surprise
It's just that you've grown up before my very eyes
You've turned into the prettiest girl, I've ever seen
Happy birthday, sweet sixteen

Tra la la la la la la la la
Happy birthday, sweet sixteen
Tra la la la la la la la la
Happy birthday, sweet sixteen

Tra la la la la la la la la
Happy birthday, sweet sixteen"
