Position,Artist,Song Title,Year,Lyrics
34,Sammy Davis Jr,Candy Man,1972,"Candy Man, hey Candy Man
Alright Everybody, Gather round
The Candy Man is here
What kind of candy do you want?
Sweet chocolate? Chocolate walnut candy?
Gum drops? Anything you want
You've come to the right man because
I'm the Candy man!

Who can take a sunrise?
(Who can take a sunrise?)
Sprinkle it with dew
Cover it with chocolate and a miracle or two

The Candy Man (the candy man)
The Candy Man can (the candy man can)
The Candy Man can cause
He mixes it with love
And makes the world taste good
(Makes the world taste good)

Who can take the rainbow?
(Who can take the rainbow?)
Wrap it in a sigh
(Wrap it in a sigh)
Soak it in the sun and make a groovy lemon pie

The Candy Man (the candy man)
The Candy Man can (the candy man can)
The Candy Man can cause
He mixes it with love
And makes the world taste good
(Makes the world taste good)

The Candy Man makes everything he bakes
Satisfying and delicious
talk about your childhood wishes
You can even eat the dishes

Who can take tomorrow?
(Who can take tomorrow?)
Dip it in a dream
(Dip it in a dream)
Separate the sorrow and collect up all the cream

The Candy Man (the candy man)
The Candy Man can (the candy man can)
The Candy Man can cause
He mixes it with love
And makes the world taste good
(Makes the world taste good)

The Candy Man makes everything he bakes
Satisfying and delicious
talk about your childhood wishes
You can even eat the dishes

Who can take tomorrow?
(Who can take tomorrow?)
Dip it in a dream
(Dip it in a dream)
Separate the sorrow and collect up all the cream

The Candy Man (the candy man)
The Candy Man can (the candy man can)
The Candy Man can cause
He mixes it with love
And makes the world taste good
(Makes the world taste good)

The Candy Man can because
He mixes it with love and makes the world taste good
(Makes the world taste good)

A candy man, a candy man, a candy man
Makes the world taste good"
35,The Staple Singers,I'll Take You There,1972,"Oh, mmm, I know a place
Ain't nobody cryin', ain't nobody worried
Ain't no smilin' faces, mmm, no no

Lyin' to the races, help me, come on, come on
Somebody, help me now
(I'll take you there)
Help me, y'all
(I'll take you there)
Help me now
(I'll take you there)
Oh

(I'll take you there)
Oh, oh, mercy
(I'll take you there)
Oh, let me take you there
(I'll take you there)
Oh, oh, let me take you there
(I'll take you there)

Play your, play your piano now
All right, ah, do it, do it, come on now
Play on it, play on it, make daddy now
Daddy daddy daddy, play your

Ooh, Lord, all right now
Baby, little lady, easy now
Now, come on, little lady, all right
Sock it, sock it, ah, oh, oh
I know a place, y'all

(I'll take you there)
Ain't nobody cryin'
(I'll take you there)
Ain't nobody worried
(I'll take you there)

No smilin' faces
(I'll take you there)
Uh, uh
(Lyin' to the races)
(I'll take you there)
Oh, no

Oh
(I'll take you there)
Oh, oh, oh
(I'll take you there)

Mercy now
(I'll take you there)
I'm callin', callin', callin' for mercy
(I'll take you there)

Mercy, mercy
(I'll take you there)
Let me
(I'll take you there)

Oh, oh
I'll take you there
(I'll take you there)
Oh, I wanna take you there
(I'll take you there)

Just take me by the hand let me
(I'll take you there)
Let me, let me, let me lead the way
Oh
(I'll take you there)

Let me take you there
(I'll take you there)
Let me take you there
(I'll take you there)

Ain't no smilin' faces
(I'll take you there)
Up in here, lyin' to the races
(I'll take you there)

You oughta, you gotta gotta, come let me, let me
(I'll take you there)
Take you, take you, take you over there
(I'll take you there)

Ooh, oh, oh, all right
(I'll take you there)
Oh, all right
(I'll take you there)

Oh, oh
(I'll take you there)
Ah, oh yeah
(I'll take you there)
Oh yeah
(I'll take you there)

Let me lead the way
(I'll take you there)
Let me, let me, let me lead the way
(I'll take you there)

(I'll take you there)
Oh, mmm
(I'll take you there)
You won't have to pay, oh, oh no"
36,Looking Glass,Brandy (You're A Fine Girl),1972,"There's a port on a western bay
And it serves a hundred ships a day
Lonely sailors pass the time away
And talk about their homes

And there's a girl in this harbor town
And she works laying whiskey down
They say, ""Brandy, fetch another round""
She serves them whiskey and wine

The sailors say, ""Brandy, you're a fine girl""
What a good wife you would be
Yeah your eyes could steal
A sailor from the sea""

Brandy wears a braided chain
Made of finest silver from the North of Spain
A locket that bears the name
Of the man that Brandy loves

He came on a summer's day
Bringing gifts from far away
But he made it clear he couldn't stay
No harbor was his home

The sailor said, ""Brandy, you're a fine girl
What a good wife you would be
But my life, my lover, my lady is the sea""

Yeah, Brandy used to watch his eyes
When he told his sailor stories
She could feel the ocean foam rise
She saw its raging glory

But he had always told the truth
Lord, he was an honest man
And Brandy does her best to understand

At night when the bar's close down
Brandy walks through a silent town
And loves a man who's not around
She still can hear him say

She hears him say, ""Brandy, you're a fine girl
What a good wife you would be
But my life, my lover, my lady is the sea""

""Brandy, you're a fine girl
""What a good wife you would be
But my life, my lover, my lady is the sea"""
37,The Rolling Stones,Tumbling Dice,1972,"Women think I'm tasty
But they're always tryin' to waste me
Make me burn the candle right down

Baby, baby
I don't need no jewels in my crown

'Cause all you women is low down gamblers
Cheatin' like, I don't know how
Baby, baby, there's fever in the funk house now

This low down bitchin' got my poor feet a itchin'
You know you know the deuce is still wild

Baby, I can't stay, you got to roll me
And call me the tumblin' dice

Always in a hurry, I never stop to worry
Don't you see the time flashin' by?
Honey, got no money, I'm all sixes and sevens and nines

Say now, baby, I'm the rank outsider
You can be my partner in crime

Baby, I can't stay
You got to roll me and call me the tumblin'
Roll me and call me the tumblin' dice

Oh, my, my, my, I'm the lone crap shooter
Playin' the field every night

Baby, can't stay
You got to roll me and call me the tumblin' dice
Roll me and call me the tumblin' dice

Got to roll me, got to roll me, got to roll me
Got to roll me. got to roll me, got to roll me
Got to roll me. got to roll me, got to roll me
..."
38,Don McLean,Vincent (Starry Starry Night),1972,"Starry, starry night
Paint your pallet blue and gray
Look out on a summer's day
With eyes that know the darkness in my soul

Shadows on the hills
Sketch the trees and the daffodils
Catch the breeze and the winter chills
In colors on the snowy linen land

Now I understand
What you tried to say to me
How you suffered for your sanity
How you tried to set them free

They would not listen
They did not know how
Perhaps they'll listen now

Starry, starry night
Flaming flowers that brightly blaze
Swirling clouds in violet haze
Reflect in Vincent's eyes of China blue

Colors changing hue
Morning field of amber grain
Weathered faces lined in pain
Are soothed beneath the artist’s loving hand

Now I understand
What you tried to say to me
How you suffered for your sanity
How you tried to set them free

They would not listen
They did not know how
Perhaps they'll listen now


For they could not love you
But still your love was true

And when no hope was left in sight
On that starry, starry night
You took your life as lovers often do

But I could have told you Vincent
This world was never meant
For one as beautiful as you

Starry, starry night
Portraits hung in empty halls
Frameless heads on nameless walls
With eyes that watch the world and can't forget

Like the strangers that you've met
The ragged men in ragged clothes
The silver thorn of bloody rose
Lie crushed and broken on the virgin snow

Now I think I know
What you tried to say to me
How you suffered for your sanity
How you tried to set them free

They would not listen
They're not listening still
Perhaps they never will"
39,Cat Stevens,Morning Has Broken,1972,"Morning has broken like the first morning
Blackbird has spoken like the first bird
Praise for the singing, praise for the morning
Praise for them springing fresh from the word

Sweet the rain's new fall sunlit from heaven
Like the first dewfall on the first grass
Praise for the sweetness of the wet garden
Sprung in completeness where His feet pass

Mine is the sunlight, mine is the morning
Born of the one light, Eden saw play
Praise with elation, praise every morning
God's recreation of the new day

Morning has broken like the first morning
Blackbird has spoken like the first bird
Praise for the singing, praise for the morning
Praise for them springing fresh from the word"
40,John Lennon,Happy Xmas (War is Over),1972,"So this is Christmas
And what have you done
Another year over
And a new one just begun

And so this is Christmas
I hope you have fun
The near and the dear one
The old and the young

A very Merry Christmas
And a Happy New Year
Let's hope it's a good one
Without any fear

And so this is Christmas
For weak and for strong
For rich and the poor ones
The world is so wrong

And so Happy Christmas
For black and for white
For yellow and red ones
Let's stop all the fight

A very Merry Christmas
And a Happy New Year
Let's hope it's a good one
Without any fear

And so this is Christmas
And what have we done
Another year over
And a new one just begun

Ans so this is Christmas
I hope you have fun
The near and the dear one
The old and the young

A very Merry Christmas
And a Happy New Year
Let's hope it's a good one
Without any fear

War is over, over
If you want it
War is over
Now"
41,Paul Simon,Mother & Child Reunion,1972,"No, I would not give you false hope
On this strange and mournful day
But the mother and child reunion
Is only a motion away

Oh, little darling of mine, I can't for the life of me
Remember a sadder day I know they say, ""Let it be""
But it just don't work out that way
And the course of a lifetime runs
Over and over again

No, I would not give you false hope
On this strange and mournful day
But the mother and child reunion
Is only a motion away

Oh, little darling of mine, I just can't believe it's so
Though it seems strange to say I never been laid so low
In such a mysterious way and the course of a lifetime runs
Over and over again

But I would not give you false hope
On this strange and mournful day
When the mother and child reunion
Is only a motion away

Oh, the mother and child reunion
Is only a motion away
Oh, the mother and child reunion
Is only a moment away, yea

Oh, the mother and child reunion
Is only a motion away
Oh, the mother and child reunion
Is only a moment away, ohh


Oh, the mother and child reunion
Is only a motion away
Oh, the mother and child reunion
Is only a moment"
42,Three Dog Night,Black & White,1972,"- words by David Arkin, music by Earl Robinson, © 1956

The ink is black, the page is white
Together we learn to read and write
A child is black, a child is white
The whole world looks upon the sight, a beautiful sight

And now a child can understand
That this is the law of all the land, all the land

The world is black, the world is white
It turns by day and then by night
A child is black, a child is white
Together they grow to see the light, to see the light

And now at last we plainly see
We'll have a dance of Liberty, Liberty!

The world is black, the world is white
It turns by day and then by night
A child is black, a child is white
The whole world looks upon the sight, a beautiful sight

The world is black, the world is white
It turns by day and then by night
A child is black, a child is white
Together they grow to see the light, to see the light

The world is black, the world is white
It turns by day and then by night
A child is black, a child is white
The whole world looks upon the sight, a beautiful sight

The world is black, the world is white
It turns by day and then by night
A child is black, a child is white
Together they grow to see the light, to see the light

C'mon, get it, get it
Ohh-ohhhh, yeah, yeah
Keep it up now, around the world
Little boys and little girls
Yeah, yeah-eah, oh-ohhh"
43,Chicory Tip,Son of My Father,1972,"Mama said to me we gotta have your life run right
Off you got to school where you can learn the rules there right
Be just like your dad lad
Follow in the same tradition
Never go astray and stay an honest lovin' son

Son of my father
Moulded, I was folded, I was preform-packed
Son of my father
Commanded, I was branded in a plastic vac'
Surrounded and confounded by statistic facts

Tried to let me in but I jumped out of my skin in time
I saw through the lies and read the alibi signs
So I left my home I'm really on my own at last
Left the trodden path and separated from the past

Son of my father
Changing, rearranging into someone new
Son of my father
Collecting and selecting independant views
Knowing and I'm showing that a change is due.
Son of my father
moulded, I was folded, I was preform-packed
Son of my father
Commanded, I was branded in a plastic vac'
Surrounded and confounded by statistic facts"
44,Carpenters,Hurting Each Other,1972,"Carpenters
A Song For You
Hurting Each Other
No one in the world
Ever had a love as sweet as my love
For nowhere in the wolrd
Could there be a boy as true as you love

All my love
I give gladly to you
All your love
You give gladly to me
Tell me why then
Oh why should it be that

We go on hurting each other
We go on hurting each other
Making each other cry
Hurting each other
Without ever knowing why

Close than the leaves
On a weepin' willow baby we are
Closer dear are we
Than the simple letters ""A"" and ""B"" are

All my life
I could love only you
All your life
You could love only me
Tell me why than
Oh why should it be that

We go on hurting each other
We go on hurting each other
Making each other cry
Hurting each other
Without ever knowing why

Can't we stop hurting each other
Gotta stop hurting each other
Making each other cry
Breaking each other's heart
Tearing each other apart"
45,The Osmonds,Down By the Lazy River,1972,We do not have the lyrics for Down by the Lazy River yet.
46,Lieutenant Pigeon,Mouldy Old Dough,1972,"Mouldy old dough
Mouldy old dough

Mouldy old dough
Mouldy old dough"
47,The Sweet,Wig-Wam Bam,1972,"Exception occurred 
HTTP Error 404: Not Found"
48,Harold Melvin & The Bluenotes,If You Don't Know Me By Now,1972,We do not have the lyrics for If You Don't Know Me By Now (Karaoke Version) - Originally Performed By Harold Melvin and the Bluenotes yet.
49,The Doobie Brothers,Listen to the Music,1972,"Don't you feel it growin' day by day people gettin' ready for the news
Some are happy some are sad oh we got to let the music play
Umm-hmm

What the people need is a way to make 'em smile
It ain't so hard to do if you know how
Gotta get a message get it on through oh now mama don't you ask me why
Whoa oh whoa listen to the music

Whoa oh whoa listen to the music
Whoa oh whoa listen to the music
All the time...
Well I know you know better everything I say meet me in the country for a day
We'll be happy and we'll dance oh... we're gonna dance our blues away
And if I'm feelin' good to you and you're feelin' good to me there ain't nothin' we can't do or say

Feelin' good feeling fine oh... baby let the music play
Whoa oh whoa listen to the music
Whoa oh whoa listen to the music
Whoa oh whoa listen to the music

All the time...
Like a lazy flowing river surrounding castles in the sky
And the crowd is growing bigger listening for the happy sounds and I got to let them fly
Whoa oh whoa listen to the music
Whoa oh whoa listen to the music
Whoa oh whoa listen to the music
All the time...

Whoa oh whoa listen to the music
Whoa oh whoa listen to the music
Whoa oh whoa listen to the music
All the time...

Whoa oh whoa listen to the music
Whoa oh whoa listen to the music
Whoa oh whoa listen to the music
All the time...

Whoa oh whoa
(listen to the music) listen to the music (listen to the music)
Whoa oh whoa
(listen to the music) listen to the music (listen to the music)

Whoa oh whoa
(listen to the music) listen to the music (listen to the music)
All the time...
Whoa oh whoa

(listen to the music) listen to the music (listen to the music)
Whoa oh whoa
(listen to the music) listen to the music (listen to the music)
Whoa oh whoa
(listen to the music) listen to the music (listen to the music)
All the time...
Whoa oh whoa
(listen to the music) listen to the music (listen to the music)
Whoa oh whoa
(listen to the music) listen to the music (listen to the music)
Whoa oh whoa
(listen to the music) listen to the music (listen to the music)
All the time..."
50,Ricky Nelson,Garden Party,1972,"I went to a Garden party
To reminisce with my old friends
A chance to share old memories
And play our songs again

When I got to the Garden party
They all knew my name
No one recognized me
I didn't look the same

But it's, all right now
I learned my lesson well
You see ya can't please everyone
So ya got to please yourself

People came from miles around
Everyone was there
Yoko brought her Walrus
There was magic in the air

An over in the corner
Much to my surprise
Mr. Hughes hid in Dylan's shoes
Wearing his disguise

But it's, all right now
I learned my lesson well
You see ya can't please everyone
So ya got to please yourself

lott-in-dah-dah-dah, lot-in-dah-dah-dah

Played them all the old songs
Thought that's why they came
No one heard the music
We didn't look the same

I said hello to Mary Lou
She belongs to me
When I sang a song about a honky-tonk
It was time to leave

But it's, all right now
I learned my lesson well
You see ya can't please everyone
So ya got to please yourself

lot-dah-dah-dah (lot-dah-dah-dah)
lot-in-dah-dah-dah

Someone opened up a closet door
And out stepped Johnny B. Goode
Playing guitar like a-ringin' a bell
And lookin' like he should

If you gotta play at Garden parties
I wish you a lot of luck
But if memories were all I sang
I rather drive a truck

But it's, all right now
I learned my lesson well
You see ya can't please everyone
So ya got to please yourself

lot-dah-dah-dah (lot-dah-dah-dah)
lot-in-dah-dah-dah

And it's, all right now (yeah)
Learned my lesson well
You see, ya can't please everyone
So you got to please yourself"
51,Vicky Leandros,Apres Toi,1972,"Exception occurred 
HTTP Error 404: Not Found"
52,T Rex,Telegram Sam,1972,"Telegram Sam, telegram Sam, you are my main man
Golden nose slim, golden nose slim
I know's where you've been oh
Purple pie pete, purple pie pete
Your lips are like lightning girls melt in the heat
Telegram Sam you're my main man
Telegram Sam you're my main man
Bobby's alright, Bobby's alright
He's a natural born poet he's just out of sight
Jungle faced Jake, jungle faced Jake
I say make no mistake about jungle faced Jake, Jake
Telegram Sam you're my main man
Telegram Sam you're my main man
Ooh Samson and Christoph, what a pair
Bobby's alright, Bobby's alright
He's a natural born poet he's just out of sight
Automatic shoes, automatic shoes
Give me 3d-vision and the california blues
And me I funk but I don't care
I ain't no square with my corkscrew hair
Telegram Sam you're my main man
Telegram Sam you're my main man
Telegram Sam you're my main man
Telgram Sam, Telegram Sam
I'm a howling wolf an' I whoo-hoo-hoo
Telegram Sam, I'm a howling wolf an' I whoo-hoo
hoo"
53,The Stylistics,Betcha By Golly Wow,1972,"The Stylistics
Miscellaneous
Betcha By Golly, Wow
Betcha By Golly, Wow
The Stylistics
Written by Thom Bell and Linda Creed

Peaked at # 3 in 1972
Covered by Prince in 1996.

There's a spark of magic in your eyes
Candyland appears each time you smile
Never thought that fairy tales came true
But they come true when I'm near you
You're a genie in disguise
Full of wonder and surprise

And betcha by golly, wow
You're the one that I've been waiting for forever
And ever will my love for you keep growin' strong
Keep growin' strong

If I could I'd catch a falling star
To shine on you so I'll know where you are
Order rainbows in your favorite shade
To show I love you, thinking of you
Write your name across the sky
Anything you ask I'll try, `cause

Betcha by golly, wow
You're the one that I've been waiting for forever
And ever will my love for you keep growin' strong
Keep growin' strong

Betcha by golly, wow
You're the one that I've been waiting for forever
And ever will my love for you keep growin' strong
Keep growin' strong

Betcha by golly, wow
FADE
You're the one that I've been waiting for forever
And ever will my love for you"
54,Led Zeppelin,Black Dog,1972,"Led Zeppelin
Led Zeppelin 4 (Untitled)
Black Dog
Hey, hey, mama, said the way you move
Gonna make you sweat, gonna make you groove.
Oh, oh, child, way you shake that thing
Gonna make you burn, gonna make you sting.
Hey, hey, baby, when you walk that way
Watch your honey drip, can't keep away.

*Ah yeah, ah yeah, ah, ah, ah., Ah yeah, ah yeah, ah, ah, ah.

I gotta roll, can't stand still,
Got a flame in my heart, can't get my fill,
Eyes that shine burning red,
Dreams of you all thru my head.
Ah ah ah ah ah ah ah ah ah ah ah ah ah.

Hey, baby, oh, baby, pretty baby,
Tell me what you do me now.
(Repeat) 
Didn't take too long 'fore I found out
What people mean my down and out.
Spent my money, took my car,
Started tellin' her friends she wants to be a star.
I don't know but I been told
A big legged woman ain't got no soul.

* Chorus 
All I ask for when I pray,
Steady rollin' woman gonna come my way.
Need a woman gonna hold my hand
And tell me no lies, make me a happy man."
55,Helen Reddy,I am Woman,1972,"I am woman, hear me roar
In numbers too big to ignore
And I know too much to go back an' pretend
'Cause I've heard it all before
And I've been down there on the floor
No one's ever gonna keep me down again

Oh yes, I am wise
But it's wisdom born of pain
Yes, I've paid the price
But look how much I gained
If I have to, I can do anything
I am strong
(Strong)
I am invincible
(Invincible)
I am woman

You can bend but never break me
'Cause it only serves to make me
More determined to achieve my final goal
And I come back even stronger
Not a novice any longer
'Cause you've deepened the conviction in my soul

Oh yes, I am wise
But it's wisdom born of pain
Yes, I've paid the price
But look how much I gained
If I have to, I can do anything
I am strong
(Strong)
I am invincible
(Invincible)
I am woman

I am woman watch me grow
See me standing toe to toe
As I spread my lovin' arms across the land
But I'm still an embryo
With a long, long way to go
Until I make my brother understand

Oh yes, I am wise
But it's wisdom born of pain
Yes, I've paid the price
But look how much I gained
If I have to, I can face anything
I am strong
(Strong)
I am invincible
(Invincible)
I am woman

I am woman
I am invincible
I am strong
I am woman
I am invincible
I am strong
I am woman"
56,Climax,Precious & Few,1972,"Precious And Few

Precious and few are the moments we two can share
Quiet and blue like the sky I'm hung over you

And if I can't find my way back home
It just wouldn't be fair
Precious and few are the moments we two can share

Baby, it's you on my mind, your love is so rare
Being with you is a feeling I just can't compare

And if I can't hold you in my arms
It just wouldn't be fair
'Cause precious and few are the moments we two can share

And if I can't find my way back home
Oh, it just wouldn't be fair
'Cause precious and few are the moments we two can share

Precious and few are the moments we two can share
Lying in blue like the sky I'm hung over you

And if I can't find my way back home
It just wouldn't be fair
'Cause precious and few are the moments we two can share"
57,The Chi-Lites,Oh Girl,1972,"Exception occurred 
HTTP Error 404: Not Found"
58,Wayne Newton,Daddy Don't You Walk So Fast,1972,"The love between the two of us was dying
And it got so bad I knew I had to leave
But halfway down that highway when I turned around I
saw
My little daughter running after me
Crying

Daddy, don't you walk so fast
Daddy, don't you walk so fast
Daddy, slow down some 'cause you're makin' me run
Daddy, don't you walk so fast

Now, it broke my heart to tell my little daughter
That her daddy had to run to catch a train
She had no way of knowin' I was leavin' home for good
I turned around and there she was again
As she said to me

Daddy, don't you walk so fast
Daddy, don't you walk so fast
Daddy, slow down some 'cause you're makin' me run
Daddy, don't you walk so fast

If only for the sake of my sweet daughter
I just had to turn back home right there and then
And try to start a new life with the mother of my
child
I couldn't bear to hear those words again
She cried and said

Daddy, don't you walk so fast
(My daughter cried)
Daddy, don't you walk so fast
Daddy, slow down some 'cause you're makin' me run
Daddy, don't you walk so fast

Daddy, slow down some 'cause you're makin' me run
Oh, daddy, don't you walk so fast"
59,The O'Jays,Back Stabbers,1972,"The O'jays
Miscellaneous
Back Stabbers
BACK STABBERS
THE O'JAYS

(What they do!)
(They smile in your face)
All the time they want to take your place
The back stabbers (back stabbers)
(They smile in your face)
All the time they want to take your place
The back stabbers (back stabbers)
All you fellows who have someone and you really care, yeah, yeah
Then it's all of you fellows who better beware, yeah yeah
Somebody's out to get your lady
A few of your buddies they sure look shady
Blades are long, clenched tight in their fist
Aimin' straight at your back
And I don't think they'll miss
(What they do!)
(They smile in your face)
All the time they want to take your place
The back stabbers (back stabbers)
I keep gettin' all these visits from my friends, yeah, what they doin to me
They come to my house again and again and again and again, yeah
So are they there to see my woman
I don't even be home but they just keep on comin'
What can I do to get on the right track
I wish they'd take some of these knives off my back
(They smile in your face)
All the time they want to take your place
The back stabbers (back stabbers)
Low down... dirty...
(What they do!)
(They smile in your face)
Smiling faces... smiling faces sometimes tell lies (Back stabbers)
(They smile in your face)
I don't need... low down, dirty bastards (Back stabbers)"
60,Jimmy Castor Bunch,Troglodyte (Cave Man),1972,"Note: While there is a pounding beat in the background, the
song is spoken rather than sung
What we're gonna do right here is go back, way back, back into time.
When the only people that existed were troglodytes... cave men...
cave women... Neanderthal... troglodytes. Let's take the average
cave man at home, listening to his stereo. Sometimes he'd get up,
try to do his thing. He'd begin to move, something like this:
""Dance... dance"". When he got tired of dancing alone, he'd look
in the mirror: ""Gotta find a woman gotta find a woman gotta find a
woman gotta find a woman"". He'd go down to the lake where all the
woman would be swimming or washing clothes or something. He'd look
around and just reach in and grab one. ""Come here... come here"".
He'd grab her by the hair. You can't do that today, fellas, cause
it might come off. You'd have a piece of hair in your hand and she'd
be swimming away from you (ha-ha). This one woman just lay there,
wet and frightened. He said: ""Move... move"". She got up. She was a
big woman. BIG woman. Her name was Bertha. Bertha Butt. She was one
of the Butt sisters. He didn't care. He looked up at her and said:
""Sock it to me sock it to me sock it to me sock it to me sock it to me
sock it to me sock it to me sock it to me!"". She looked down on him.
She was ready to crush him, but she began to like him. She said
(falsetto):
""I'll sock it to ya, Daddy"". He said: ""Wha?"". She said (falsetto):
""I'll sock it to ya, Daddy"". You know what he said? He started it way
back then. I wouldn't lie to you. When she said (falsetto)
""I'll sock it to ya, Daddy"" he said ""Right on! Right on! Hotpants!
Hotpants! Ugh... ugh... ugh""."
61,T Rex,Metal Guru,1972,"Metal guru, is it you?
Metal guru, is it you?
Sitting there in your armour plated chair

Metal guru, is it true?
Metal guru, is it true?
All alone without a telephone

Metal guru could it be
You're gonna bring my baby to me
She'll be wild you know
A rock 'n' roll child

Metal guru has it been
Just like a silver-studded sabre-tooth dream
I'll be clean you know
Pollution machine

Metal guru, is it you?
Metal guru, is it you?

Metal guru could it be
You're gonna bring my baby to me
She'll be wild you know
A rock 'n' roll child

Metal guru, is it you?
Metal guru, is it you?
All alone without a telephone

Metal guru could it be
You're gonna bring my baby to me
She'll be wild you know
A rock'n'roll child

Metal guru, is it you?
Metal guru, is it you?
Metal guru, is it you?"
62,Bee Gees,Run to Me,1972,"If ever you've got rain in your heart
Someone has hurt you, and torn you apart
Am I unwise to open up your eyes to love me?

And let it be like they said it would be
Me loving you girl, and you loving me
Am I unwise to open up your eyes to love me?

Run to me whenever you're lonely
  (To love me)
Run to me if you need a shoulder
Now and then, you need someone older
So darling, you run to me

And when you're out in the cold
No one beside you, and no one to hold
Am I unwise to open up your eyes to love me?

And when you've got nothing to lose
Nothing to pay for and nothing to choose
Am I unwise to open up your eyes to love me

Run to me whenever you're lonely
  (To love me)
Run to me if you need a shoulder
Now and then, you need someone older
So darling, you run to me

Run to me whenever you're lonely
Run to me if you need a shoulder
Now and then, you need someone older
So darling, you run to me

Run to me whenever you're lonely
Run to me if you need a shoulder
Now and then, you need someone older
So darling, you run to me"
63,Bread,Everything I Own,1972,"You sheltered me from harm
Kept me warm, kept me warm
You gave my life to me
Set me free, set me free

The finest years I ever knew
Were all the years I had with you

And I would give anything I own
Give up my life, my heart, my home
I would give everything I own
Just to have you back again

You taught me how to love
What's of, what its of
You never said too much
But still you showed the way
And I knew, from watching you

Nobody else could ever know
The part of me that can't let go

And I would give anything I own
Give up my life, my heart, my home
I would give everything I own
Just to have you back again

Is there someone you know
You're loving them so
But taking them all for granted
You may lose them one day
Someone takes them away
And they don't hear the words you long to say

I would give anything I own
Give up my life, my heart, my home
I would give everything I own
Just to have you back again
Just to touch you once again"
64,Chicago,Saturday in the Park,1972,"Saturday in the park
I think, it was the fourth of July
Saturday in the park
I think, it was the fourth of July

People dancing, people laughing
A man selling ice cream
Singing Italian songs
[Foreign content]
Can you dig it? Yes, I can
And I've been waiting such a long time
For Saturday

Another day in the park
I think, it was the fourth of July
Another day in the park
I think, it was the fourth of July

People talking, really smiling
A man playing Guitar
And singing for us all
Will you help him change the world
Can you dig it? Yes, I can
And I've been waiting such a long time
For today

Slow motion riders, fly the colors of the day
A bronze man, still can tell stories his own way
Listen children all is not lost
All is not lost, oh no, no

Funny days in the park
And every day is the fourth of July
Funny days in the park
And every day is the fourth of July

People reaching, people touching
A real celebration
Waiting for us all
If we want it, really want it
Can you dig it? Yes, I can
And I've been waiting such a long time
For the day"
65,Slade,Mama Weer All Crazee Now,1972,"I don't want to drink my whisky like you do,
I don't need to spend my money but still do.
Don't stop now, now come on,
another drop now, now come on,
I wanna love now, now come on,
that's why, that's whyyyy,
I said mamama we're all crazy now.
I said mamama we're all crazy now.
I said mamama we're all crazy now.
Whooo!
You told me, a full fire water won't hurt me,
and you teach me, and all my ladies desert me,
don't stop now, now come on,
another drop now, now come on,
I wanna love now, so come on,
that's why, thats whyyyy.
I said mamama we're all crazy now.
I said mamama we're all crazy now.
I said mamama we're all crazy now.
Stop it!
I don't want to, drink my whisky but still do.
I've had enough to, fill a batty old sad shoe.
Don't stop now, now come on.
Another drop now, now come on.
I wanna love now, so come on.
That's why, that's whyyyy,
I said mamama we're all crazy now.
I said mamama we're all crazy now.
I said mamama we're all crazy now.
I said mamama we're all crazy now.
I said mamamamamamamamama yeah!
I said mamamamamamamamama, yeah!
I said mamamamamamamamamw yeah!
I said mamamamamamamamama yeah!
Come on, come on!
I said mamamamamamamamama yeah!
Come on, come on come on!"
66,Al Green,I'm Still in Love With You,1972,"spending my day thinking bout you girl
being here with you, being near with you, I can't explain myself
why I feel like I do (like I do)
though it hurt me so, to let you know when I look in your eyes
and if you let me know how you feel
let me know if this love is really real, but it seems to me
that i'm wrapped up in your love
don't you know that i'm still in love, sho-nuff in love with you, hey
heaven knows that i'm still in love with you, sho-nuff in love with you hey
hey hey, when I look in your eyes, aw for all the years i see (i see)
me loving you, and you loving me, hey seem to me
that i'm still wrapped up in your love
don't you know that i'm still in love, sho-nuff in love with you, hey i'm, i'm"
67,Joe Tex,I Gotcha,1972,"I gotcha, uh-huh, huh
You thought I didn't see ya now, didn't ya, uh-huh, huh
You tried to sneak by me now, didn't ya, uh-huh, huh
Now gimme what you promised me, give it here, come on

Hey
Good God
Hey
Hey

You promised me the day that you quit your boyfriend
I'd be the next one to ease on in
You promised me it would be just us two, yeah
And I'd be the only man kissin' on you, yeah

Now, kiss me, hold it a long time, now hold it
Don't turn it a-loose, now hold it
A little bit longer, now hold it, come on
Hold it, hold it, hold it, hold it
Now ease up on me now, hey

Good God
Hey
The girl's alright, y'all, ha-ha
Good God

You made me a promise and you're gonna stick to it
You shouldn't have promised if you weren't gonna do it
You saw me and ran in another direction
I'll teach you to play with my affection

Now, give it here
You never should've promised to me, give it here
Don't hold back, now give it here
Don't say nothin', just give it here
Come on, give it here

Give it here
Give it here
Give it here
Give it to me
Good God
Hey

I gotcha
Shouldn't made a promise to me
I gotcha
You never should've promised to me
I gotcha
Give it on, here

I gotcha
You thought you got away from me, didn't ya
I gotcha, ha-ha-ha
Oh, I gotcha

Give it on up, I gotcha
Give it on here, I gotcha
You tried to sneak by me, now didn't ya, ha-ha
I gotcha
Oh, I gotcha"
