Position,Artist,Song Title,Year,Lyrics
11,Vanessa Williams,Save the Best For Last,1992,"Sometimes the snow comes down in June
Sometimes the sun goes round the moon
I see the passion in your eyes
Sometimes it's all a big surprise

'Cause there was a time when all I did was wish
You'd tell me this was love
It's not the way I hoped or how I planned
But somehow it's enough

And now we're standing face-to-face
Isn't this world a crazy place?
Just when I thought our chance had passed
You go and save the best for last

All of the nights you came to me
When some silly girl had set you free
You wondered how you'd make it through
I wondered what was wrong with you

'Cause how could you give your love to someone else
And share your dreams with me
Sometimes the very thing you're looking for
Is the one thing you can't see

But now we're standing face to face
Isn't this world a crazy place?
Just when I thought our chance had passed
You go and save the best for last

la da da da - da da.-

Sometimes the very thing you're looking for
Is the one thing you can't see
Sometimes the snow comes down in June
Sometimes the sun goes round the moon
Just when I thought our chance had passed
You go and save the best for last
You went and saved the best for last
Yeah..."
12,U2,One,1992,"Is it getting better?
Or do you feel the same?
Will it make it easier on you now?
You got someone to blame

You say, one love, one life
When it's one need in the night
One love, we get to share it
Leaves you baby if you don't care for it

Did I disappoint you?
Or leave a bad taste in your mouth?
You act like you never had love
And you want me to go without

Well it's too late tonight
To drag the past out into the light
We're one but we're not the same
We get to carry each other, carry each other
One!

Have you come here for forgiveness?
Have you come to raise the dead?
Have you come here to play Jesus?
To the lepers in your head

Did I ask too much? More than a lot
You gave me nothin' now it's all I got
We're one but we're not the same
Well we hurt each other then we do it again

You say love is a temple, love a higher law
Love is a temple, love the higher law
You ask me to enter but then you make me crawl
And I can't be holdin' on to what you got
When all you got is hurt

One love, one blood
One life, you got to do what you should
One life, with each other
Sisters, brothers

One life but we're not the same
We get to carry each other, carry each other
One
One"
13,Mariah Carey,I'll Be There,1992,"You and I must make a pact
We must bring salvation back
Where there is love, I'll be there

I'll reach out my hand to you
I'll have faith in all you do
Just call my name and I'll be there

I'll be there to comfort you
I'll build my world of dreams around you
I'm so glad I found you, yeah, I'll be there with a love so strong
I'll be your strength you know I'll keep holding on

Let me fill your heart with joy and laughter
Togetherness well it's all I'm after
Just call my name and I'll be there

I'll be there to protect you
With an unselfish love that respects you
Just call my name and I'll be there

I'll be there to comfort you
I'll build my world of dreams around you
I'm so glad I found you, baby I'll be there with a love so strong
I'll be your strength you know I'll keep holding on

If you should ever find someone new
I know she better be good to you
'Cause if she doesn't then I'll be there

Don't you know baby, yeah yeah
I'll be there, I'll be there
Just call my name and I'll be there

I'll be there baby
You know I'll be there
Just call my name and I'll be there

Just look over your shoulder
Just call my name and I'll be there"
14,Inner Circle,Sweat (A La La La La Song),1992,"I've been watching you
A la la la la long, a la la la la long long li long long long
C'mon
A la la la la long, a la la la la long long li long long long
Hey

Standing across the room
I saw you smile
Said i want to talk to you-oo-oo
For a little while
But before i make my move
My emotions start running wild
My tongue gets tied
And that's no lie
Looking in your eyes
Looking in your big brown eyes
Ooh yeah
And i've got this to say to you
Hey!

Girl i want to make you sweat
Sweat till you can't sweat no more
And if you cry out
I'm gonna push it some, more, more
Girl i want to make you sweat
Sweat till you can't sweat no more
And if you cry out
I'm gonna push it
Push it, push it some more

A la la la la long, a la la la la long long li long long long
C'mon
A la la la la long, a la la la la long long li long long long

So i said to myself
Does she love me or not?
But the dreads done know
That love is his to get
With a little bit of this
And a little bit of that
My lyric goes on the attack
My tongue gets tied
And that's no lie
Looking in you eyes
Looking in your big brown eyes
Ooh girl
And i've got this to say to you
Hey!

Girl i want to make you sweat
Sweat till you can't sweat no more
And if you cry out
I'm gonna push it some, more, more
Girl i want to make you sweat
Sweat till you can't sweat no more
And if you cry out
I'm gonna push it
Push it, push it some more

A la la la la long, a la la la la long long li long long long
Ooh yeah
A la la la la long, a la la la la long long li long long long
One more time
A la la la la long, a la la la la long long li long long long
Sing it
A la la la la long, a la la la la long long li long long long
Hey

Woo woo woo woo wee yeah
Eyes
Looking in your big brown eyes
And i've got this to say to you
Hey

Girl i want to make you sweat
Sweat till you can't sweat no more
And if you cry out
I'm gonna push it some, more, more
Girl i want to make you sweat
Sweat till you can't sweat no more
And if you cry out
I'm gonna push it
Push it, push it some more

A la la la la long, a la la la la long long li long long long
Yeah
A la la la la long, a la la la la long long li long long long
Push it push it some more
A la la la la long, a la la la la long long li long long long
Alright
A la la la la long, a la la la la long long li long long long
Push it, push it some more"
15,Billy Ray Cyrus,Achy Breaky Heart,1992,"You can tell the world you never was my girl
You can burn my clothes up when I'm gone
Or you can tell your friends just what a fool I've been
And laugh and joke about me on the phone.

You can tell my arms go back to the farm
You can tell my feet to hit the floor
Or you can tell my lips to tell my fingertips
They won't be reaching out for you no more

But don't tell my heart, my achy breaky heart
I just don't think he'd understand
And if you tell my heart, my achy breaky heart
He might blow up and kill this man
Oooh

You can tell your ma I moved to Arkansas
Or you can tell your dog to bite my leg
Or tell your brother Cliff who's fist can tell my lips
He never really liked me anyway

Or tell your Aunt Louise, tell anything you please
Myself already knows I'm not okay
Or you can tell my eyes to watch out for my mind
It might be walking out on me today

But don't tell my heart, my achy breaky heart
I just don't think he'd understand
And if you tell my heart, my achy breaky heart
He might blow up and kill this man
Oooh

But don't tell my heart, my achy breaky heart
I just don't think he'd understand
And if you tell my heart, my achy breaky heart
He might blow up and kill this man
Don't tell my heart, my achy breaky heart
I just don't think he'd understand
And if you tell my heart, my achy breaky heart
He might blow up and kill this man
Oooh"
16,Michael Jackson,Remember the Time,1992,"Michael Jackson
Miscellaneous
Remember The Time
(Love...Every time I see you, hahaha) 

Do you remember
When we fell in love
We were young and innocent then
Do you remember how it all began
It just 
Seemed like heaven
So why
Did it end 

Do you remember 
Back in the fall
We'd be together all day long
Do you remember
Us holding hands
In each other's eyes we'd stare
Tell me 

Do you remember the time
When we fell in love
Do you remember the time
When we first met girl
Do you remember the time
(Oh I)
When we fell in love
Do you remember the time 

Do you remember
How we used to talk
You know we'd stay on the phone at night till dawn
Do you remember 
All the things we said
Like I
Love you so
I'll never
Let you go 

Do you remember
Back in the spring
Every morning bird would sing
Do you remember
Those special times
That just go on and on
In the back of my mind 

Do you remember the time
(Oh I)
When we fell in love
Do you remember the time
When we first met girl
Do you remember the time
(Oh I)
When we fell in love
Do you remember the time 

Those sweet memories
Will always be
Dear to me
And girl
No matter what we said
I will never forget what we did
Now baby 

Do you remember the time
(Do you remember)
When we fell in love
Do you remember the time
When we first met girl
Do you remember the time
(Oh I)
When we fell in love
Do you remember the time
(Remember my baby)
Do you remember the time
(Cuz I remember)
When we fell in love
Do you remember the time
All in my mind girl
Do you remember the time
(Oh I)
When we fell in love
Do you remember the the time
(Remember my baby) 

(Remember the times)
Whoo!
(Remember the times)
Do you remember girl
(Remember the times)
On the phone
You and me 
(Remember the times)
Till dawn 
Two or three
What about us girl
(Remember the times)
Do you
Do you
(Remember the times)
Do you
Do you
Do you
(Remember the times)
In the park
On the beach
(Remember the times)
You and me
In Spain
What about
What about
(Remember the times)
(rolls tongue) 

(Remember the times)
Oh...in the park
(Remember the times)
After dark
Do you
Do you
Do you
(Remember the times)
Do you
Do you
Do you
Do you
(Remember the times)
Yeah
Yeah
Whoo!
(Remember the times..remember the times)"
17,Bobby Brown,Humpin' Around,1992,"When you trust someone
And you know you're on their back
You ain't got no trustin' about you

And you claim that you
Don't care where I'm at
You've given me reason to doubt you

Say you trust someone
Why ya callin' all around
Think I've got some dip on the side

Girl you don't trust no one
And you constantly in doubt
You lose the game
If you play that way

Get up off me back
Save your heart attack
Ain't nobody is humpin' around

No matter what they say
No it ain't that way
Ain't nobody humpin' around

When you love someone
And you want to love 'em right
Got to get more lovin' about cha

When you know
That you're holdin' on too tight
Soon they will be leavin' without you

Say that you love someone
Why you callin' all my friends
Thinkin' I got somethin' to hide

Girl you don't love no one
You don't know what love's about
You lose the game
If you, if you play that way

Get up off me back
Save your heart attack
Ain't nobody is humpin' around

No matter what they say
No it ain't that way
Ain't nobody humpin' around

Girl when you love someone
You don't call on everybody
Ain't nobody foolin' around

And the more I think about it
You'll lose all your clout and
You lose the game baby
If you play that way

Back to the BB Brown
Back to the BB Brown
Back to the BB Brown

My name is Brown, that's what I'm called so
Don't try to step on me wrong or you'll fall slow
'Cuz I just want to kick soul to ya
Maybe, baby, take control of ya, just like I told ya

I wanna roll on the tip that's moving
Able to make you move and groove
And leave you like ooh when I touch ya
Give you so much of the feeling of the deck
That I'm dealing when I rub ya up and down
Yo Stylz kick it

Well, I know it's been a while
Since you heard a change in our style
So what I've come to do is kick you something fly and new
A change, different from the typical a bit more than regular
Not like the others original, 'cuz originality
And creativity add it up together equals the B.B.B. posse
Yeah, we've in the house, yo kick it

Get up off me back
Save your heart attack
Ain't nobody is humpin' around

No matter what they say
No it ain't that way
Ain't nobody humpin' around

Get up off me back
Save your heart attack
Ain't nobody is humpin' around

No matter what they say
No it ain't that way
Ain't nobody humpin' around

Get up off me back
Save your heart attack
Ain't nobody is humpin' around

No matter what they say
No it ain't that way
Ain't nobody humpin' around"
18,Charles & Eddie,Would I Lie to You?,1992,"Look into my eyes
Can't you see they're open wide
Would I lie to you baby
Would I lie to you

Don't you know it's true
Girl there's no one else but you
Would I lie to you baby
Would I lie to you

Everybody wants to know the truth
In my arms is the only proof
I've hidden my heard behind the bedroom door
Now it's open I can't do no more
I'm telling you baby you will never find another girl
In this heart of mine

Look into my eyes
Can't you see they're open wide
Would I lie to you baby
Would I lie to you

Don't you know it's true
Girl there's no one else but you
Would I lie to you baby
Would I lie to you

Everybody's got their history
On every page a mystery
You can read my diary you're in every line
Jealous minds never satisfied
(Satisfied)
I'm telling you baby you will never find another girl
In this heart of mine

Look into my eyes
Can't you see they're open wide
Would I lie to you baby
Would I lie to you

Don't you know it's true
Girl there's no one else but you
Would I lie to you baby
Would I lie to you

(Would I lie to you)
When you wanna see me night and day
(Would I lie to you)
If I tell you that I'm here to stay
(Would I lie to you)
Do you think I give my love away
(Would I lie)
That's not the kind of game I play

I'm telling you baby
You will never find another girl
In this heart of mine

Look into my eyes
Can't you see they're open wide
Would I lie to you baby
Would I lie to you

Don't you know it's true
Girl there's no one else but you
Would I lie to you baby
Would I lie to you"
19,Shakespear's Sister,Stay,1992,"If this world is wearing thin
And you're thinking of escape
I'll go anywhere with you

Just wrap me up in chains
But if you try to go alone
Don't think I'll understand

Stay with me
Stay with me

In the silence of your room
In the darkness of your dreams
You must only think of me

There can be no in between
When your pride is on the floor
I'll make you beg for more

Stay with me
Stay with me

You'd better hope and pray
That you make it safe
Back to your own world

You'd better hope and pray
That you'll wake one day
In your own world

'Cause when you sleep at night
They don't hear your cries
In your own world

Only time will tell
If you can break the spell
Back in your own world

Stay with me
Stay with me

Stay, stay with me
Stay, stay, stay, stay, stay
Stay with me"
20,Guns n' Roses,November Rain,1992,We do not have the lyrics for November Rain yet.
21,En Vogue,All My Lovin' (You're Never Gonna Get It),1992,"Exception occurred 
HTTP Error 404: Not Found"
22,Jon Secada,Just Another Day,1992,"Mornings alone
When you come home I breathe a little faster

Every time we're together
It never be the same if you're not here
How can you stay away, away so long?
Why can't we stay together
Just give me a reason, give me a reason

'Cause I, I don't wanna say it
I don't wanna find another way
Make it through the day without you
I, I, I can't resist
Trying to find exactly what I miss

It's just another day without you
It's just another day
Ohh, making the time
Find the right lines to make you stay forever
What do I have to tell you?

Just trying to hold on to something
Give us a chance to make it, to make it
No, no, no, wanna hold on to never
I'm not that strong, I'm not that strong
I, I don't wanna say it
I don't wanna find another way
Make it through the day without you, no

I, I, I can't resist
Trying to find exactly what I miss
It's just another day without you, no

Why can't you stay forever?
Just give me a reason, give me a reason
'Cause I, I don't wanna say it

I don't wanna find another way
Make it through the day without you

I, I, I can't resist
Trying to find exactly what I miss
It's just another day without you
I, I don't wanna say it
I don't wanna find another way
Make it through the day without you
I, I, I can't resist
Trying to find exactly what I miss
It's just another day without you"
23,KLF,Justified & Ancient,1992,"OK man, take it away
Ummm-hmmm-hm
Whoah-nanananana
hmmmmm mmmm
Ummm-hmmm-hm-yeah
Ummm-hmmm-hm-yeah
Ummm-hmmm-hm-yeah
Ummm-hmmmmmm

They're justified and they're ancient
And they like to roam the land
They're justified and they're ancient
I hope you understand
They don't want to upset the apple cart
And they don't want to cause any harm
But if you don't like what they're going to do
You better not stop them cause they're coming through

They're justified and they're ancient
And they know what time is love
They're justified and they're ancient
Did they come from up above?
Rockman he's just made of bricks
And King Boy lost his screws
The JAMS don't need no master plan
To do whatever -- ever they can
Ummm-hmmm-hm
Whoah-nanananana, unh huh
All righhht, unh huh
Yeah

They're justified and they're ancient
And they like to roam the land
They're justified and they're ancient
I hope you understand
They don't want to upset the apple cart
And they don't want to cause any harm
But if you don't like what they're going to do
You better not stop them cause they're coming through

They're justified and they're ancient
And they know what time is love
They're justified and they're ancient
Did they come from up above?
Rockman he's just made of bricks
And King Boy lost his screws
The JAMS don't need no master plan
To do whatever -- ever they can
Ummm-hmmm-hm
Whoah-nanananana, unh huh"
24,Shanice,I Love Your Smile,1992,"Sittin' in my class, just driftin' away
Starin' into the windows of the world, yeah
I can't hear the teacher, his books don't call me at all
I don't see the bad boys tryin' to catch some play

'Cause I love your smile
I love your smile

The clock at work says, ""Three""
And I wanna be free
Free to scream, free to bathe, free to paint
My toes all day
My boss is lame you know, and so is the pay
I'm gonna put that new black mini on my charge anyway

'Cause I love your smile
Hey said, ""I love your smile""

Time came and showed me your direction
Now I know, I'll never ever go back
Taught me that
I can be a better girl with love you give
You rock my world
You dig

I'm showin'
The life that I'm livin'
This is the life that I have
And it's given to you
Yeah and it's true
La-d-da
Twinkley D
Do you?

Believe in a girl
Like me
Shanice is the one
For you to be with
But when I'm caught
All alone
I start fessin'
It's from a state of depression

And the thunder clouds of doubt move in
I begin to wonder ""do you still love me?
But after that
My whole world is beautiful

Time came and showed me your direction
Now I know I'll never ever go back
Taught me that
I can be a better girl with love you give
You rock my world
Smile
Psych!

Oh, I love your smile
Smile for me
Yes I do boy
I love your smile
I love your smile, baby
I love your smile
I really do"
25,Elton John,The One,1992,"I saw you dancin' out the ocean
Running fast along the sand
A spirit born of earth and water
Fire flying from your hands

In the instant that you love someone
In the second that the hammer hits
Reality runs up your spine
And the pieces finally fit

And all I ever needed was the one
Like freedom fields where wild horses run
When stars collide like you and I
No shadows block the sun
You're all I've ever needed
Babe, you're the one

There are caravans we follow
Drunken nights in dark hotels
When chances breathe between the silence
Where sex and love no longer gel

For each man in his time is Cain
Until he walks along the beach
And sees his future in the water
A long lost heart within his reach

And all I ever needed was the one
Like freedom fields where wild horses run
When stars collide like you and I
No shadows block the sun
You're all I've ever needed
Ooh babe, you're the one

And all I ever needed was the one
Like freedom fields where wild horses run
When stars collide like you and I
No shadows block the sun
You're all I've ever needed
Ooh babe, you're the one
And all I ever needed was the one
Like freedom fields where wild horses run
When stars collide like you and I
No shadows block the sun
You're all I've ever needed
Ooh babe, you're the one"
