Position,Artist,Song Title,Year,Lyrics
11,Nena,99 Red Balloons,1983,"You and I in a little toy shop
Buy a bag of balloons
With the money we've got
Set them free at the break of dawn
'Til one by one, they were gone
Back at base, bugs in the software
Flash the message
""Something's out there""
Floating in the summer sky
99 red balloons go by

99 red balloons
Floating in the summer sky
Panic bells, it's red alert
There's something here
From somewhere else
The war machine springs to life
Opens up one eager eye
Focusing it on the sky
Where 99 red balloons go by

99 Decision Street
99 ministers meet
To worry, worry, super-scurry
Call the troops out in a hurry
This is what we've waited for
This is it boys, this is war
The president is on the line
As 99 red balloons go by

99 Knights of the airway
Ride super-high-tech jet fighters
Everyone's a Silverhero
Everyone's a Captain Kirk
With orders to identify
To clarify and classify
Scramble in the summer sky
As 99 red balloons go by

As 99 red balloons go by

99 dreams I have had
In every one a red balloon
It's all over and I'm standin' pretty
In this dust that was a city
If I could find a souvenier
Just to prove the world was here
And here is a red balloon
I think of you and let it go."
12,The Eurythmics,Sweet Dreams (Are Made of This),1983,"Sweet dreams are made of these.
Who am I to disagree?
Travel the world and the seven seas.
Everybody's looking for something.

Some of them want to use you.
Some of them want to get used by you.
Some of them want to abuse you.
Some of them want to be abused.

aaaaaa

Sweet dreams are made of these.
Who am I to disagree?
Travel the world and the seven seas.
Everybody's looking for something

aaaaaaa

Hold your head up, movin' on.
Keep your head up, movin' on.
Hold your head up, movin' on.
Keep your head up, movin' on.
Hold your head up, movin' on.
Keep your head up, movin' on.
Hold your head up, movin' on.
Keep your head up, movin' on.
Hold your head up, movin' on.
Keep your head up, movin' on.

Sweet dreams are made of these.
Who am I to disagree?
Travel the world and the seven seas.
Everybody's looking for something.

Some of them want to use you.
Some of them want to get used by you.
Some of them want to abuse you.
Some of them want to be abused

aaaaaaa

Sweet dreams are made of these.
Who am I to disagree?
Travel the world and the seven seas.
Everybody's looking for something.

Some of them want to use you.
Some of them want to get used by you.
Some of them want to abuse you.
Some of them want to be abused

Sweet dreams are made of these.
Who am I to disagree?
Travel the world and the seven seas.
Everybody's looking for something.

Sweet dreams are made of these.
Who am I to disagree?
Travel the world and the seven seas.

Everybody's looking for something."
13,Billy Joel,Uptown Girl,1983,"Uptown girl 
She's been living in her uptown world 
I bet she's never had a backstreet guy 
I bet her momma never told her why 

I'm gonna try for an uptown girl 
She's been living in her white bread world 
As long as anyone with hot blood can 
And now she's looking for a downtown man 
That's what I am 

And when she knows what 
She wants from her time 
And when she wakes up 
And makes up her mind 

She'll see I'm not so tough 
Just because 
I'm in love with an uptown girl 
You know I've seen her in her uptown world 
She's getting tired of her high class toys 
And all her presents from her uptown boys 
She's got a choice 

Uptown girl 
You know I can't afford to buy her pearls 
But maybe someday when my ship comes in 
She'll understand what kind of guy I've been 
And then I'll win 

And when she's walking 
She's looking so fine 
And when she's talking 
She'll say that she's mine 

She'll say I'm not so tough 
Just because 
I'm in love 
With an uptown girl 
She's been living in her white bread world 
As long as anyone with hot blood can 
And now she's looking for a downtown man 
That's what I am 

Uptown girl 
She's my uptown girl 
You know I'm in love 
With an uptown girl"
14,Rod Stewart,Baby Jane,1983,"Baby Jane don't leave me hanging on the line
I knew you when you had no one to talk to
Now you're moving in high society
Don't forget I know secrets about you

I used to think you were on my side
Now I'm no longer sure
I wish I knew what I know now before

When I give my heart again
I know it's gonna last forever
No one tell me where or when
I know it's gonna last forever

Baby Jane don't it make you feel sad
Just when I thought that we were winning
You and I were so close in every way
Don't time fly when you're loving and laughing

I've said goodbye so many times
The situation ain't all that new
Optimism's my best defense
I'll get through without you

When I give my heart again
I know it's gonna last forever
No one tell me where or when
I know it's gonna last forever

I won't be that dumb again
I know it's gotta last forever
When I fall in love again
I know it's gonna last forever

Baby Jane I've said all I want to say
Go your own way don't think twice about me
'Cause I've got ideas and plans of my own
So long darlin' I'll miss you believe me

The lesson learned was so hard to swallow
But I know that I'll survive
I'm gonna take a good look at myself and cry, yeah

When I give my heart again
I know it's gonna last forever
No one tell me where or when
I know it's gonna last forever

When I fall in love next time
I know it's gonna last forever
I won't be that dumb again
I know it'll last forever"
15,Marvin Gaye,(Sexual) Healing,1983,"Get up, get up, get up, get up!
Wake up, wake up, wake up, wake up!

Oh, baby now let's get down tonight

Ooh baby, I'm hot just like an oven
I need some lovin'
And baby, I can't hold it much longer
It's getting stronger and stronger

And when I get that feeling
I want sexual healing
Sexual healing, oh baby
Makes me feel so fine

Helps to relieve my mind
Sexual healing baby, is good for me
Sexual healing is something that's good for me

Whenever blue teardrops are fallin'
And my emotional stability is leaving me
There is something I can do
I can get on the telephone and call you up baby

And honey I know you'll be there to relieve me
The love you give to me will free me
If you don't know the thing you're dealing
Ohh I can tell you, darling, that it's sexual healing

Get up, get up, get up, get up
Let's make love tonight
Wake up, wake up, wake up, wake up
'Cause you do it right

Baby, I got sick this mornin'
A sea was stormin' inside of me
Baby, I think I'm capsizin'
The waves are risin' and risin'

And when I get that feeling
I want sexual healing
Sexual healing is good for me
Makes me feel so fine, it's such a rush
Helps to relieve the mind, and it's good for us

Sexual healing, baby, it's good for me
Sexual healing is something that's good for me
Well, it's good for me and it's so good to me my baby, ohh

Come take control, just grab a hold
Of my body and mind, soon we'll be making it, honey
I'll be feeling fine
You're my medicine, open up and let me in
Darling, you're so great, I can't wait for you to operate
I can't wait for you to operate
When I get this feeling
I need sexual healing
Oh when I get this feeling
I need sexual healing
I gotta have sexual healing, darling
'Cause I'm all alone
Sexual healing, darling
Till you come back home
Please don't procrastinate
It's not good to masturbate"
16,Michael Sembello,Maniac,1983,"Just a steel town girl on a Saturday night
Lookin' for the fight of her life
In the real-time world no one sees her at all
They all say she's crazy

Locking rhythms to the beat of her heart
Changing movement into light
She has danced into the danger zone
When the dancer becomes the dance

It can cut you like a knife, if the gift becomes the fire
On a wire between will and what will be

She's a maniac, maniac on the floor
And she's dancing like she's never danced before
She's a maniac, maniac on the floor
And she's dancing like she's never danced before

(crazy! crazy! crazy! crazy!)

On the ice-blue line of insanity is a place most never see
It's a hard-won place of mystery: touch it, but can't hold it.
You work all your life for that moment in time, it could come or pass you by
It's a push-shove world, but there's always a chance
If the hunger stays the night

There's a cold kinetic heat, struggling, stretching for the beat
Never stopping with her head against the wind

She's a maniac, maniac, I sure know. And she's dancing like she's never danced before
She's a maniac, maniac, I sure know. And she's dancing like she's never danced before
It can cut you like a knife, if the gift becomes the fire
On a wire between will and what will be
She's a maniac, maniac, I sure know (I sure know)
And she's dancing like she's never danced before
She's a maniac, maniac, I sure know And she's dancing like she's never danced before
Maniac, maniac, I sure know And she's dancing like she's never danced before"
17,Eddy Grant,Electric Avenue,1983,"Boy
Boy

Now in the street there is violence
An' an' a lots of work to be done
No place to hang all our washing
An' an' I can't blame all on the sun

Oh no, we gonna rock down to Electric Avenue
And then we'll take it higher
Oh we gonna rock down to Electric Avenue
And then we'll take it higher

Workin' so hard like a soldier
Can't afford a thing on TV
Deep in my heart I am warrior
Can't get food for them kid

Good God, we gonna rock down to Electric Avenue
And then we'll take it higher
Oh we gonna rock down to Electric Avenue
And then we'll take it higher

Oh no
Oh no
Oh no
Oh no

Oh Lord, we gonna rock down to Electric Avenue
And then we'll take it higher
Oh we gonna rock down to Electric Avenue
And then we'll take it higher

Who is to blame in one country?
Never can get to the one
Dealin' in multiplication
And they still can't feed everyone

Oh no, we gonna rock down to Electric Avenue
And then we'll take it higher
Oh no, we gonna rock down to Electric Avenue
And then we'll take it higher

Oh, out in the street
Out in the street
Out in the daytime
Out in the night

Oh, we gonna rock down to Electric Avenue
And then we'll take it higher
Oh, we gonna rock down to Electric Avenue
And then we'll take it higher

Out in the street
Out in the street
Out in the playground
In the dark side of town

Oh, we gonna rock down to Electric Avenue
And then we'll take it higher
Hey, we gonna rock down to Electric Avenue
And then we'll take it higher

We gonna rock down to Electric Avenue
And then we'll take it higher, Electric Avenue
We gonna rock down to Electric Avenue
And then we'll take it higher, Electric Avenue"
18,Spandau Ballet,True,1983,"So true funny how it seems
Always in time, but never in line for dreams
Head over heels when toe to toe
This is the sound of my soul
This is the sound

I bought a ticket to the world
But now I've come back again
Why do I find it hard to write the next line?
Oh, I want the truth to be said

I know this much is true
I know this much is true

With a thrill in my head and a pill on my tongue
Dissolve the nerves that have just begun
Listening to Marvin all night long
This is the sound of my soul
This is the sound

Always slipping from my hands
Sand's a time of it's own
Take your seaside arms and write the next line
Oh, I want the truth to be known

I know this much is true
I know this much is true

I bought a ticket to the world
But now I've come back again
Why do I find it hard to write the next line?
Oh, I want the truth to be said

I know this much is true
I know this much is true
This much is true

This much is true
This much is true

This much is true
This much is true
I know, I know, I know this much is true

This much is true
This much is true

This much is true
This much is true
I know, I know, I know this much is true

This much is true
This much is true

This much is true
This much is true

This much is true
This much is true
I know this much is true

This much is true
This much is true
Come on, come on, come on, yeah

This much is true
This much is true
Oh I say, ooh I say come on

This much is true
This much is true

This much is true
This much is true"
19,Mike Oldfield,Moonlight Shadow,1983,"The last that ever she saw him
Carried away by a moonlight shadow.
He passed on worried and warning
Carried away by a moonlight shadow.
Lost in a riddle that Saturday night
Far away on the other side.
He was caught in the middle of a desperate fight
And she couldn't find how to push through.
The trees that whisper in the evening
Carried away by a moonlight shadow.
Sing a song of sorrow and grieving
Carried away by a moonlight shadow.
All she saw was a silhouette of a gun
Far away on the other side.
He was shot six times by a man on the run
And she couldn't find how to push through.
I stay, I pray
See you in heaven far away.
I stay, I pray
See you in heaven one day.
Four a.m. in the morning
Carried away by a moonlight shadow.
I watched your vision forming
Carried away by a moonlight shadow.
Stars roll slowly in a silvery night
Far away on the other side.
Will you come to talk with me this night
But she couldn't find how to push through.
I stay, I pray
See you in heaven far away.
I stay, I pray
See you in heaven one day.
Caught in the middle of a hundred and five.
The night was heavy and the air was alive
But she couldn't find how to push through.
Carried away by a moonlight shadow
Carried away by a moonlight shadow."
20,Kajagoogoo,Too Shy,1983,"Tongue-tied or short of breath don't even try
Try a little harder
Something's wrong, I'm not naive, you must must be strong
Ooh, baby try

Hey girl
Move a little closer

You're too shy too shy
Hush hush, eye to eye
Too shy too shy
Hush hush, eye to eye
Too shy too shy
Hush hush, eye to eye
Too shy too shy
Hush hush

Modern medicine falls short of your complaint
Try a little harder
You're moving in circles, won't you dilate
Ooh, baby try

Hey girl
Move a little closer

'Cause you're too shy too shy
Hush hush, eye to eye
Too shy too shy
Hush hush, eye to eye
Too shy too shy
Hush hush, eye to eye
Too shy too shy
Hush hush

Dudu dudu dudu-du-du du-dudu du-du-du
Dudu dudu dudu-du-du du-dudu du-du-du
Dudu dudu dudu-du-du du-dudu du-du-du
Dudu dudu dudu-du-du du-dudu du-du-du

You're too shy too shy
Hush hush, eye to eye
Too shy too shy
Hush hush, eye to eye
Too shy too shy
Hush hush, eye to eye
Too shy too shy
Hush hush"
21,Kenny Rogers,Islands in the Stream,1983,"Baby when I met you there was peace unknown
I set out to get you with a fine tooth comb
I was soft inside there was something going on


You do something to me that I can't explain
Hold me closer and I feel no pain every beat of my heart
We got something going on

Tender love is blind it requires a dedication
All this love we feel needs no conversation
We ride it together, uh huh
Makin' love with each other, uh huh

Islands in the stream that is what we are
No one in between how can we be wrong?
Sail away with me to another world
And we rely on each other, uh huh
From one lover to another, uh huh

I can't live without you if the love is gone
Everything is nothing if you got no one
And you did walk in the night
Slowly losin' sight of the real thing

But that won't happen to us and we got no doubt
Too deep in love and we got no way out
And the message is clear this could be the year for the real thing

No more will you cry, baby I will hurt you never
We start and end as one in love forever
We can ride it together, uh huh
Makin' love with each other, uh huh

Islands in the stream that is what we are
No one in between how can we be wrong?
Sail away with me to another world
And we rely on each other, uh huh
From one lover to another, uh huh

Islands in the stream that is what we are
No one in between how can we be wrong?
Sail away with me to another world
And we rely on each other, uh huh
From one lover to another, uh huh

Islands in the stream that is what we are
No one in between how can we be wrong?
Sail away with me to another world
And we rely on each other, uh huh
From one lover to another, uh huh

Islands in the stream that is what we are"
22,Men Without Hats,The Safety Dance,1983,"We can dance if we want to, we can leave your friends behind
Cause your friends don't dance and if they don't dance
Well they're are no friends of mine
I say, we can go where we want to a place where they will never find
And we can act like we come from out of this world
Leave the real one far behind
and we can dance.
Dansé!

Ah we can go when we want to the night is young and so am I
And we can dress real neat from our hats to our feet
and surprise 'em with the victory cry
I Say we can act if want to if we don't nobody will
And you can act real rude and totally removed
And i can act like an imbecile
I say we can dance, we can dance everything out control
We can dance, we can dance we're doing it wall to wall

We can dance, we can dance everybody look at your hands
We can dance, we can dance everybody takin' the chance

Safety dance
Oh well the safety dance
Ah yes the safety dance

We can dance if we want to, we've got all your life and mine
As long as we abuse it, never gonna lose it
Everything'll work out right
I say, we can dance if we want to we can leave your friends behind
Cause your friends don't dance and if they don't dance
Well they're are no friends of mine
I say we can dance, we can dance everything out control

We can dance, we can dance we're doing it wall to wall
We can dance, we can dance everybody look at your hands
We can dance, we can dance everybody's takin' the chance

Oh Well the safety dance
ah yes the safety dance
Oh well the safety dance
Oh well the safety dance
Oh yes the safety dance
Oh the safety dance yeah
Oh it's the safety dance
It's the safety dance
Well it's the safety dance
Oh it's the safety dance
Oh it's the safety dance
Oh it's the safety dance"
23,Phil Collins,You Can't Hurry Love,1983,"I need love, love,
Ooh, ease my mind
And I need to find fine
Someone to call mine

My mama said ""You can't hurry love
No, you'll just have to wait""
She said ""Love don't come easy
But It's a game of give and take""

""You can't hurry love
No, you'll just have to wait
Just trust in the good time
No matter how long it takes""

How many heartaches must I stand?
Before I find the love to let me live again
Right now the only thing that keeps me hanging on
Is to feel my strength, you know it's almost gone

But remember mama said ""You can't hurry love
No, you'll just have to wait""
She said ""Love don't come easy
It's a game of give and take""

How long must I wait?
How much more must I take?
Before loneliness
'Cause my heart, heart to break

And no, I cant bear to live my life alone
I grown impatient for a lover to call my own
Oh when I feel that I, I can't go on
You don't feel my state

You know I'm almost gonna remember mama said
""You can't hurry love
Oh, you'll just have to wait""
She said ""Love don't come easy

It's a game of give and take""
""You can't hurry love
Oh, you'll just have to wait
Just trust in the good time

No matter how long it takes"", and now break
When love, love don't come easy
I know I keep on waiting
Anticipating for that soft voice

To talk to me at night
For some tender arms
Hold me tight
I keep waiting
(Ooh, till that day)

But it ain't easy
(Love don't come easy
No, you know it ain't easy
My mama said
""You can't hurry love
Oh, you'll just have to wait""
She said ""Love don't come easy
It's a game of give and take""
""You can't hurry love
Oh, you'll just have to wait
Just trust in the good time
No matter how long it takes"""
